 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
a33	0.311229125	0.6827584	0.000664536538	0.005332901033	1.4773760385e-05	1.723906475e-07	1.209612815e-08	1.115092375e-08	2.353748075e-09	5.10633025e-13	8.58413915e-10
a31	0.146820455	0.846014316667	0.00159203491267	0.005558298411	1.46729902383e-05	1.42447442267e-07	1.24735174833e-08	1.060323618e-08	2.34916704167e-09	5.79451898333e-13	4.47420760567e-10
a7	0.0670901873333	0.929342088889	0.00147788552656	0.00208476954717	4.95876771277e-06	4.82335196723e-08	1.02217138119e-08	3.61592387767e-09	8.39173972223e-10	3.84142076444e-13	1.50796261756e-10
a0	0.0347626191111	0.964036296296	0.000504184973187	0.000695168789627	1.66453901226e-06	1.61796354508e-08	3.40854560893e-09	1.23921985556e-09	3.64753599074e-10	1.38004958315e-13	5.12895236287e-11
a31	0.0193078452037	0.980286198765	0.000173606043796	0.000231785505998	5.57753285787e-07	5.4963553436e-09	1.16400464718e-09	4.39603548187e-10	1.81288875358e-10	5.4833165605e-14	1.72526287779e-11
a37	0.0694036595679	0.930436732922	8.21004719987e-05	7.73420363613e-05	1.89756025629e-07	2.55086896453e-09	4.3135551806e-10	1.79109917062e-10	1.00974337453e-10	1.10497058868e-13	5.8021839343e-12
a8	0.238943606523	0.760951577641	7.76687456662e-05	2.70068129304e-05	1.2260939521e-07	1.72762290548e-08	3.3672048502e-10	1.58673309021e-10	1.24824269151e-10	1.41561209623e-13	2.20602850477e-12
a37	0.485289752174	0.514581342547	0.000108252590222	2.01397818101e-05	3.97793301737e-07	9.97618990183e-08	1.99732416167e-09	4.69235393007e-10	5.37625276384e-10	1.31579679987e-12	1.06367138783e-11
a31	0.627266617391	0.365683407516	0.000197118030074	0.00668712602594	0.000137658965117	2.70072173563e-05	1.02078023629e-06	4.36875118977e-08	4.64794029213e-09	4.42968676662e-12	8.76425456261e-11
a17	0.57305389913	0.416050295839	0.000181540886691	0.010370387342	0.000289773511706	5.16489424521e-05	2.3661869121e-06	7.30279532992e-08	1.04943810974e-08	3.95363629222e-11	1.55209447585e-08
a37	0.524403093043	0.467122881946	7.64076305637e-05	0.00790758544733	0.000422886227235	6.3860667484e-05	3.15105870403e-06	6.22844937664e-08	1.58092796991e-08	8.30331793074e-11	6.69654395862e-08
a31	0.422680384348	0.464382893982	0.000202096385188	0.107302045149	0.00447422930908	0.000950599749161	7.15222733468e-06	3.84568974589e-07	8.03290865664e-08	5.17669176436e-10	1.72455026529e-07
a14	0.306454321449	0.440511421327	0.000239583494896	0.23453444505	0.0161633794364	0.00194003021639	0.000138412441445	2.58866169153e-06	2.43741588855e-07	1.93721205881e-09	1.56192824088e-05
a3	0.28503482715	0.345806867109	8.46511394653e-05	0.347072535017	0.0200909571455	0.00167429337213	0.000206577160482	4.04286099718e-06	4.54345446285e-07	3.7068394196e-09	2.47816541363e-05
a11	0.303586475717	0.342633499036	3.60760821551e-05	0.340238065006	0.0123895219152	0.000989317057377	0.000108351925827	2.86909613239e-06	4.90683082095e-07	5.86235313987e-09	1.52889080454e-05
a35	0.386160211906	0.404235839679	2.8126500385e-05	0.202026405002	0.0068766169384	0.000597609852459	6.0026707609e-05	2.61816384413e-06	6.18543360698e-07	1.54701957133e-08	1.19179470151e-05
a8	0.425740563969	0.448850063226	3.13679154617e-05	0.119852472667	0.00486445627947	0.000592599717486	4.2866509203e-05	3.38572728138e-06	8.96962886899e-07	2.05897469044e-08	2.13446746717e-05
a23	0.398976234656	0.475905021075	4.01652184872e-05	0.113516225222	0.00943468495982	0.00192734400583	7.5435716401e-05	1.10760456605e-05	2.92949979563e-06	8.32007966348e-08	0.000110853641557
a31	0.286266008219	0.602516210358	9.96006028291e-05	0.0980597177407	0.0103748328866	0.00242529376861	9.69790241337e-05	1.55450120535e-05	5.68665943188e-06	7.68346705545e-07	0.000139409027852
a11	0.40800461274	0.537793600119	0.000212721904276	0.0459485539136	0.00613949469553	0.00158348072287	0.000134846333378	4.47094795178e-05	1.53737898106e-05	2.51459810185e-06	0.000120101986617
a10	0.674579270913	0.27914687004	0.000265655884759	0.0382272966379	0.00588035939851	0.00143390280762	0.000192965311126	7.44949145059e-05	2.26112589369e-05	4.67384856728e-06	0.000171887735539
a31	0.609960990304	0.341404650013	0.00053267174492	0.028790758546	0.0120146561328	0.00610470590254	0.000412765883709	0.000109238636169	3.08523233123e-05	9.67965152243e-06	0.000629046621846
a10	0.632591280101	0.322127860671	0.00204337661497	0.018892111182	0.0140090462443	0.00776557456751	0.000825293427903	0.000378930162056	0.000270135011104	9.89311185075e-05	0.000997483207282
a35	0.832631420034	0.135627007557	0.00275193617166	0.013876570294	0.00833025648143	0.00379939825584	0.000982089185968	0.000665698087352	0.000434782847035	0.000157962606169	0.000742890969094
a20	0.905210516678	0.0732463491857	0.00267727635722	0.00801548513133	0.00570039802714	0.00242372981861	0.000876565371989	0.000695302182451	0.000394392449012	0.000141801932056	0.000618188756365
a31	0.753984172226	0.173768843062	0.00288449661907	0.0153458155104	0.0192344993424	0.0139181985395	0.00318434839066	0.00105276291415	0.000396305426337	0.000149946467352	0.0160806014521
a20	0.678741290742	0.197758421687	0.0264674640397	0.0190017886701	0.0243569593141	0.0180706510132	0.00500575346355	0.00241492147138	0.00386002561878	0.00211601671578	0.0222066919507
a31	0.586353123581	0.113475254562	0.0347284451132	0.0369136680567	0.0375383699714	0.0314610151711	0.0158885686545	0.00714433772379	0.00562372937293	0.00288434755193	0.127989141117
a35	0.460729601194	0.082315908854	0.108199833471	0.0442844570189	0.0425337303238	0.0366163595904	0.0207574695515	0.0110724159079	0.019185552791	0.00819420583064	0.166110461372
a14	0.654001200398	0.0352559269513	0.13618208449	0.021771409473	0.0194721531079	0.0152734140635	0.0107795475172	0.00902882230263	0.0240325813637	0.0111345806102	0.0630682854573
a37	0.836461733466	0.0212949443171	0.0537377901633	0.0128127179577	0.0121320423693	0.00799257202117	0.00631478483907	0.00560743926754	0.0097258842879	0.00604546863673	0.0278746561524
a19	0.895946244489	0.0182162661057	0.0258187252211	0.0104706103192	0.00927999358977	0.00523454177372	0.00485936437969	0.00405540932251	0.0046918457293	0.00442679421224	0.0170002550508
