 	se	vieni	alle	sette	ancora	non	è	pronto	</S>
a10	0.07218022	0.89856895	0.009332252365	0.00597533142	2.44809355e-05	5.04653138e-05	3.29537704e-11	0.0138368283795	3.146726875e-05
a15	0.05127708	0.828950116667	0.0093120071696	0.00595239330838	2.27542586378e-05	4.9469273015e-05	1.26828161e-11	0.104412468046	2.37242354167e-05
a31	0.0180753709	0.842188762222	0.00310520015113	0.00198487866817	7.5998109271e-06	1.65134404143e-05	4.42417238333e-12	0.134601006427	2.07269592345e-05
a21	0.00663871363333	0.946757777407	0.001036198531	0.000662352299103	2.54733379518e-06	5.52371848287e-06	1.52031698704e-12	0.0448900192467	6.91673250377e-06
a31	0.00316562494444	0.981186472469	0.000345661745987	0.000221396714314	8.91860961207e-07	1.87849474672e-06	1.43203303828e-12	0.0150756214082	2.42058916459e-06
a8	0.00211196368148	0.66162913359	0.000115458015237	7.4416001614e-05	3.41219243636e-07	6.64303478507e-07	1.58764386943e-12	0.336037878769	3.01016693882e-05
a31	0.00414359129383	0.224298628397	3.85311251773e-05	2.50221943473e-05	1.30356051112e-07	2.29995878436e-07	2.36602581314e-12	0.771359466256	0.000134401649796
a20	0.00454013224794	0.076696850819	1.28782498344e-05	8.55812324277e-06	6.00639492373e-08	8.4407090102e-08	3.21739700438e-12	0.918049762085	0.000691691849932
a39	0.00172645483531	0.025657691568	4.30450347593e-06	2.86190497132e-06	2.16153005458e-08	2.85853684007e-08	1.97749707813e-12	0.971676437362	0.000932249093311
a20	0.000602805499103	0.00856286068667	1.43858265711e-06	9.64373393173e-07	8.6168738486e-09	1.02679169769e-08	2.30878640271e-12	0.989732079121	0.0010999162411
a46	0.000212137843534	0.00285917201269	4.8498743537e-07	3.56500727058e-07	7.60175134953e-09	6.41621742563e-09	9.02206133424e-12	0.994145126374	0.0027827704137
a31	7.39679050113e-05	0.000954920860563	1.64543652217e-07	1.51357621019e-07	7.07056128318e-09	5.23215680854e-09	1.39053941114e-11	0.994534975458	0.00443583200457
a39	4.57051163371e-05	0.000355745745054	6.7758213499e-08	8.50440695673e-07	9.97404595944e-08	4.46330199362e-08	2.1992376937e-10	0.967413391819	0.0321841080015
a31	3.64112408124e-05	0.000166246087351	4.03159921663e-08	1.26288759856e-06	1.54548989865e-07	6.84462166454e-08	5.83890836457e-10	0.902862230606	0.0969335746672
a20	9.45365089708e-05	8.6885748117e-05	8.13597657221e-08	3.21339563285e-06	8.71925966622e-07	3.95873715548e-07	3.39252788255e-08	0.614365413535	0.385448534889
a31	0.000117318111657	7.85719027057e-05	2.82336455241e-07	6.69551887762e-06	2.50468632221e-06	1.62690963852e-06	1.66901396275e-07	0.276689111178	0.72310371163
a46	0.000247381515886	6.46921999019e-05	8.03244718414e-07	9.65660195921e-06	5.3025351074e-06	3.90470657951e-06	1.19994538209e-06	0.129575533393	0.870091503877
a31	0.000305153414295	6.6211855634e-05	2.1473489728e-06	2.24523746531e-05	1.73758227025e-05	1.56795031932e-05	3.6966033607e-06	0.0578029107977	0.941764347959
a46	0.000920849233765	8.7290561878e-05	7.2153166576e-06	4.31903648844e-05	4.20815442342e-05	4.07766610644e-05	2.12497478869e-05	0.0327888132659	0.96604852932
</S>	0.00166209791688	8.9477095939e-05	1.13128808288e-05	5.29157924422e-05	5.66365171171e-05	5.54903855322e-05	3.72394864435e-05	0.018907611133	0.97912721466
