 	dovevo	comprare	il	pane	ogni	giorno	</S>
a30	0.5038209685	0.3871939466	0.10726388384	0.0012308225	0.00030521903	3.543074075e-05	0.0001497435685
a41	0.298603981833	0.590397905533	0.10955865008	0.00114632677747	0.0002072936784	3.28463713667e-05	5.30404872567e-05
a31	0.431874507278	0.526730711844	0.04080062836	0.00039931333129	0.000157806304533	1.86552049056e-05	1.84094866089e-05
a24	0.678649445759	0.305493938615	0.01554619107	0.000148292838963	0.000141446118211	1.39001031369e-05	6.7914039263e-06
a37	0.885343378586	0.109302785872	0.00524814620333	5.0351188521e-05	4.83871004703e-05	4.68590836863e-06	2.2741440942e-06
a31	0.949576796195	0.0469838712907	0.00311484349778	0.000107178114507	0.000181499074523	3.38071586109e-05	1.96715276017e-06
a17	0.972620048732	0.0245881494169	0.00238952593593	0.000127856208502	0.000228114057174	4.43845476036e-05	1.86409295152e-06
a5	0.990521582911	0.00851578082563	0.000819624826643	4.6595111334e-05	7.93929209913e-05	1.64145731012e-05	6.2473691184e-07
a17	0.99640846097	0.00314387236521	0.000342135453548	3.01813836113e-05	3.44215749304e-05	4.07009735337e-05	2.61564377147e-07
a20	0.997489100323	0.00172282721174	0.000400146331183	5.72673062038e-05	4.91370883101e-05	0.000281133447845	4.01069312382e-07
a5	0.979519766774	0.00286809690391	0.00273880152373	0.000934307448735	0.000603751281103	0.0132679125493	6.73503210141e-05
a20	0.926192158925	0.0071146791013	0.0186154791746	0.00411197071625	0.00209844972703	0.0416601831831	0.000207085440338
a37	0.782952486308	0.0104497797004	0.0379012630582	0.0145764552387	0.00585931777568	0.146096194394	0.00216456214011
a39	0.602299622103	0.0099984185668	0.0528527606861	0.0357037904129	0.0128579682586	0.280365424798	0.0059220792467
a35	0.596227950701	0.00870391762227	0.0572245322287	0.047759319471	0.0190991600862	0.265366861599	0.00561833528223
a7	0.7345393169	0.00825938397409	0.0386209380762	0.0341703828237	0.0166756976954	0.1652219772	0.00251233842741
a24	0.747586305633	0.00835384765803	0.0208488196921	0.0216770612746	0.0148298812318	0.182156895733	0.00454719660914
a37	0.553100648544	0.00795693301934	0.014249316564	0.0314060177582	0.0276964157439	0.353762105244	0.011828594203
a17	0.396305216181	0.0109566534731	0.012139529188	0.0478620759194	0.0485793379146	0.470714975081	0.0134422320677
a31	0.474278038727	0.0122523328244	0.00974232372933	0.0475107363065	0.0620853359715	0.372985761694	0.0211454460226
a20	0.430033422909	0.0145411759415	0.00846783157644	0.0375762184355	0.0727495753238	0.414442650565	0.0221890795409
</S>	0.287228506454	0.0189717979707	0.00993483028822	0.0348849022178	0.0805441676619	0.555609925282	0.0128258310704
