 	io	non	ho	niente	da	mangiare	</S>
a8	0.331313475	0.448455093	0.09157032	0.126707949802	0.001339633195	2.05791236155e-06	0.000611488751965
a31	0.173319788333	0.642624157667	0.141109733333	0.0422625395233	0.000479128425667	6.86964956817e-07	0.000203981306132
a8	0.434996759444	0.443279680222	0.107392779686	0.0140944348461	0.000168084941722	2.29912545039e-07	6.80794215983e-05
a20	0.809136269815	0.150271113374	0.0358060213543	0.00470349351737	6.03155294073e-05	9.62909671797e-08	2.27482949104e-05
a31	0.928235423272	0.0573052510913	0.0126674145351	0.00162953152712	0.000154591796136	1.22897843727e-07	7.65058311347e-06
a14	0.961303207757	0.0329232466971	0.00496957094503	0.00061524886904	0.000185416138879	5.79336414576e-07	2.68744742116e-06
a31	0.970031035919	0.0252277512324	0.00292593541501	0.00124773771301	0.00056314904646	3.13032363819e-06	1.21986479039e-06
a13	0.97487757864	0.0171644497441	0.002246512675	0.00472097703767	0.000980811715487	8.88208774606e-06	7.63490926797e-07
a37	0.91553419288	0.011403636248	0.000828677271667	0.0706081566792	0.0015654948385	5.8483039582e-05	1.38761065227e-06
a10	0.667231777627	0.0112917567493	0.000490893117222	0.317859088893	0.0026313798795	0.000484525163194	1.05713256508e-05
a20	0.345855055876	0.0115891052498	0.000590836955741	0.637740626298	0.0035027334265	0.000700054481065	2.15570725503e-05
a7	0.181771748625	0.0224879664166	0.00361302158525	0.780983088766	0.00919911534217	0.00148890442036	0.000456178435517
a18	0.113354039542	0.0281291901389	0.00649454019508	0.835322596255	0.0140615347807	0.00178180920679	0.000856317145172
a44	0.0587218308473	0.015373432113	0.00433061456503	0.910126665418	0.0100100144936	0.000818729905597	0.000618717031724
</S>	0.0447613269237	0.0078891006565	0.00219760203252	0.937869032709	0.0063537945968	0.000516119357799	0.000413015890862
