 	sta	seduta	nel	giardino	</S>
a20	0.96529068	0.0259299113	0.0087791434	2.67013655e-08	2.685252758e-07
a17	0.93953586	0.0507012704333	0.0097627598	1.04083913933e-08	9.38442501333e-08
a20	0.891846963333	0.102745716811	0.00540726316667	4.0621318911e-09	3.76262503778e-08
a31	0.831275597778	0.11614178227	0.0525816899556	8.78877036164e-07	6.04954527926e-08
a17	0.764295132593	0.142527987423	0.0931754599852	1.18086813205e-06	2.26141614264e-07
a31	0.513195447531	0.146585263474	0.340218506662	5.0703300735e-07	2.75455873421e-07
a46	0.264233405844	0.173315345491	0.562444945554	2.34318161245e-06	4.05536552647e-06
a31	0.195256305281	0.393650225164	0.411084155185	3.91548353748e-06	5.49471450882e-06
a20	0.117244088094	0.402180445055	0.480505125062	3.96452381792e-05	3.07664325029e-05
a31	0.096372075698	0.413945728352	0.489236108354	0.000337053651393	0.000109072974168
a20	0.0873709790993	0.409205686117	0.502886736118	0.000422026220464	0.000114532434723
a18	0.0326548614331	0.237050915372	0.730000745373	0.000227734756821	6.57403715743e-05
a46	0.012934994411	0.257623415124	0.729060648458	0.000318494332274	6.24666538581e-05
a20	0.00636606067033	0.341100188375	0.651757592819	0.000693353110758	8.27974179527e-05
a31	0.0118245900234	0.272085073792	0.712548987606	0.00180077970359	0.00174057238598
a18	0.0167850110078	0.344861968931	0.630648259202	0.00541196763453	0.00229278148866
a31	0.0158017560026	0.37661794631	0.592807649734	0.00746354387818	0.00730907818955
a0	0.0146569126675	0.441227272103	0.520694879911	0.0143811056261	0.00903980978985
a31	0.0157935155558	0.500531634034	0.43879045997	0.018626023542	0.0262583383233
a8	0.0149007531853	0.529201588011	0.401324286657	0.0225027761807	0.0320705850744
a31	0.0135544747284	0.55297401267	0.337343468886	0.0237693253936	0.0723587406581
a18	0.0136290944761	0.559016604223	0.309264076295	0.0322674734645	0.0858227872194
a31	0.0151037247254	0.611555194741	0.244878878765	0.0370303361548	0.0914319194065
a17	0.0161302339085	0.623052014914	0.221916132922	0.0456333220516	0.0932683216022
</S>	0.0127406884543	0.751775392457	0.124617091461	0.0639727760258	0.0468940385011
