 	tu	quante	bottiglie	hai	rotto	dieci	</S>
a21	0.467787795	0.00194662996	0.528325215	4.098338475e-06	0.00193235595	1.380745575e-06	2.62914415e-06
a20	0.340882728333	0.000789747073333	0.654676491667	2.30657934167e-06	0.00364524838333	1.829298575e-06	1.68819848333e-06
a35	0.432655242778	0.000719050571111	0.557286717222	2.15561584722e-06	0.00933232132778	2.822198525e-06	1.63885673778e-06
a20	0.608214147593	0.00205723595704	0.371974002407	3.99802214907e-06	0.0177089571093	3.77613505083e-05	3.79061195593e-06
a38	0.814100672531	0.00564550465235	0.164267609802	1.3007612383e-05	0.0158827534698	8.50052451694e-05	5.40603161864e-06
a31	0.67166086751	0.00694875431745	0.239813302267	9.76958447943e-05	0.0810754362566	0.000247062055056	0.000156883459173
a18	0.31869886117	0.00583215170582	0.572613167422	0.000155354351598	0.102004161269	0.000482062271685	0.000214223855724
a23	0.11659809789	0.00401040777861	0.843332755807	0.000131644777199	0.0347095481063	0.00100571341056	0.000211817397908
a24	0.0412070552633	0.00168706878287	0.941041135269	0.0001179659524	0.0130019964354	0.00230121360352	0.000643544689303
a37	0.0149628395544	0.00152662207429	0.927707978423	0.0003341647808	0.0149220047118	0.0289098105345	0.0116365752298
a20	0.0067828249848	0.00251582302476	0.802996842808	0.0008126107936	0.0383158489039	0.110297126845	0.0382789427433
a31	0.0031642426806	0.00210097123272	0.810635304269	0.000710795844033	0.0365508727486	0.110624664102	0.0362131795944
a20	0.00189159614587	0.00491630963537	0.665145584756	0.00112106432751	0.0886544006969	0.221150659854	0.0171203985448
a33	0.00170062131529	0.00829064054512	0.424704821585	0.00142644309584	0.199145903566	0.344336036618	0.0203955495149
a31	0.00148942153843	0.00521843670671	0.559611523862	0.00088476538528	0.186863451189	0.204523686873	0.0414087611716
a20	0.00185432944614	0.0363649584272	0.479837108621	0.000974100695093	0.107496775396	0.327738293624	0.0457344927239
a31	0.00248871481538	0.0469928529757	0.294288840207	0.00119262809836	0.122501950132	0.381787067875	0.150747996575
a20	0.00275846677179	0.0979620111586	0.218011628569	0.00130216453279	0.113201996377	0.382099055958	0.184664696858
a31	0.0025604093906	0.116416487153	0.132128971356	0.0011803629776	0.0605934551257	0.388775365319	0.298344930286
</S>	0.0026468075453	0.0608010337265	0.152015935678	0.0009955269388	0.0592346775629	0.228810272659	0.495495715143
