 	non	ho	cosa	a	fare	</S>
a8	0.12560494	0.395944635	0.0728950755	0.26816901	0.043089874035	0.094296436375
a31	0.0916842833333	0.523594018333	0.179799477167	0.156307343333	0.0167892417017	0.0318256222017
a37	0.145660647778	0.353385966111	0.174943640589	0.134983421111	0.113342628234	0.0776836865606
a10	0.238678459259	0.151031216704	0.059299282323	0.0781329355037	0.364272986078	0.10858512552
a37	0.345123643086	0.055919866968	0.019839758016	0.0285465965346	0.489453405359	0.0611167265067
a10	0.501495981029	0.0194659549893	0.00664168319867	0.0111288577449	0.420287201786	0.0409802985022
a0	0.469858960343	0.00725748689643	0.00228093269122	0.00913692491497	0.473715223929	0.0377504195007
a20	0.305815283448	0.00353212503214	0.000901738050407	0.019859041305	0.642897507976	0.0269942468336
a17	0.173212077816	0.00220133561071	0.000490818080136	0.0312161457683	0.780793569325	0.0120860319445
a20	0.0908717226053	0.00167910670357	0.000392622216712	0.0363214255894	0.864728876442	0.00600623494817
a8	0.0516214097351	0.00129870786786	0.000380338798904	0.0389616401965	0.903377945481	0.00435993261606
</S>	0.0296427931676	0.00089460088393	0.000369871189452	0.0392529950983	0.92501737274	0.00482235780803
