 	non	aveva	cosa	a	fare	</S>
a31	0.3364146865	0.1413407335	0.3473160458	0.03470102835	0.02321905415	0.11700844919
a18	0.234767293167	0.1396400573	0.345501665667	0.01444272595	0.05301271015	0.21263556919
a24	0.228757267722	0.0478930489167	0.116095021656	0.00739319695	0.0930869633833	0.506774523063
a20	0.368292872574	0.0165721053889	0.0391417466353	0.00294676791567	0.0627774731278	0.510269034354
a31	0.650046030858	0.00663636986297	0.0131219288164	0.00105587919089	0.0229904646093	0.306149324785
a18	0.619947653619	0.00321572260099	0.00449709248013	0.0036553430503	0.20026509977	0.168419083928
a31	0.53865947454	0.00214694451366	0.00221358578004	0.0221059880168	0.353672729923	0.0812012726427
a17	0.389439101513	0.00152779766622	0.00241600812668	0.0525893300056	0.510712069974	0.0433156895142
a20	0.155410397171	0.000614688930407	0.00383024150889	0.0729782050019	0.750069899991	0.0170965781381
a31	0.0755575817237	0.000319839916802	0.0044655926363	0.076077093334	0.564947626664	0.278632314713
</S>	0.0443927848618	0.000206874548401	0.00404828266815	0.073866436667	0.331922953332	0.545562732356
