 	vengono	vestiti	dai	genitori	</S>
a31	0.0228505980382	0.0018663205596	0.974962505	9.05950625e-05	0.000230036099699
a46	0.00807205023823	0.000639127105267	0.991149291667	6.18987585e-05	7.76817913653e-05
a18	0.0127442526127	0.000598577647422	0.986454713889	0.000160345083833	4.21546587884e-05
a31	0.0207269542042	0.000842655382474	0.978087541296	0.000309836371278	3.30280725961e-05
a11	0.0676597494014	0.000856824994158	0.930789400432	0.000675497850426	1.85350998654e-05
a31	0.0895308931338	0.000766399248053	0.908224000144	0.00146588261681	1.28573932885e-05
a39	0.0439682440446	0.000528671426018	0.951399666715	0.0040940157056	9.3927404295e-06
a31	0.0157917497815	0.000286499887006	0.977352688905	0.00655155600187	1.74583788098e-05
a35	0.00612852862717	0.000682772147335	0.902660729635	0.090328090434	0.00019983536627
a31	0.00280551033806	0.000801973211778	0.871589176545	0.122977614478	0.00182569462209
a18	0.000992832708353	0.000395063913259	0.731994475515	0.263632045826	0.0029856042407
a0	0.000375679001451	0.000266358841086	0.655444758505	0.341414198609	0.0024990725469
a31	0.00034156297915	0.000179494143695	0.813864416168	0.168992495203	0.016622095749
a37	0.00043126743305	0.000450136554565	0.630450465389	0.345499510734	0.023168666783
a20	0.000285393589683	0.000648745884855	0.491222348463	0.496068813578	0.011774731461
a31	0.000978431148561	0.00102083726162	0.590835719488	0.328892277859	0.0782727628203
a41	0.00140334963619	0.00425904262054	0.463267329829	0.42725072262	0.103819593273
a20	0.00082883959873	0.00576920410685	0.332860543276	0.614330750873	0.0462106714243
a31	0.00106107396624	0.00380935683562	0.342728247759	0.486025800291	0.166375498475
a20	0.00201709405541	0.0148625361785	0.24209063592	0.535967706764	0.205062023492
a39	0.0019770316518	0.0233981060595	0.172636105307	0.721742102255	0.080246665164
a46	0.0011212751506	0.0159760701198	0.192055288436	0.734802490752	0.056044853388
a41	0.0006762819002	0.0104489938066	0.182941259479	0.737321386917	0.0686120511293
</S>	0.0005424286251	0.0091822229033	0.18708170474	0.728115843459	0.0750777930646
