 	è	pericoloso	di	nuotare	di	notte	</S>
a37	0.00118180155	0.55352196	0.252320218	0.18071432865	0.011453793984	0.0007153718105	9.25243591e-05
a31	0.000921836116667	0.819148263333	0.11446577564	0.0613685218673	0.00382148826625	0.000242769175904	3.13380460968e-05
a7	0.00932401440556	0.921983521111	0.04619711852	0.0209869241064	0.00129142824367	0.000190492314038	2.65185703624e-05
a31	0.0122611478819	0.955792207037	0.0237000166733	0.00756160144547	0.000455527097223	0.000202902408013	2.66391270208e-05
a20	0.00441550181397	0.975188502346	0.0106328542911	0.00407127162516	0.000424059209074	0.005124202316	0.000143650084574
a2	0.00296059504466	0.980151854115	0.0062725970637	0.00310386470839	0.000442201346358	0.006886069972	0.000182858734858
a41	0.00242132533822	0.719608328038	0.0152864074212	0.177960127736	0.00382690902545	0.080812817524	8.41120749527e-05
a20	0.00084201616274	0.316402148346	0.0384804878071	0.482849109245	0.00784326367515	0.153323882508	0.000259095748318
a46	0.000324037364247	0.268567585115	0.0364120379357	0.416719551748	0.0101256512251	0.253534684169	0.0143164465828
a31	0.000125303698282	0.560880201705	0.0154412358652	0.157628870583	0.00801093028837	0.239017835323	0.0188956262276
a11	4.3738551094e-05	0.766692843902	0.00851381784173	0.063863593661	0.00662546364279	0.146972482374	0.00728809617587
a35	1.66499003313e-05	0.819050171301	0.00731513078058	0.0232546303203	0.00738013488093	0.138764484125	0.00421883242529
a31	1.33432989438e-05	0.697520673767	0.00496583559353	0.0643392704068	0.0131073129603	0.204592454708	0.0154611217751
a11	0.000110709833315	0.522687507922	0.00804162236451	0.0790308548023	0.0259483529868	0.345253691569	0.018927274825
a28	0.000295127994438	0.427610049307	0.0119776137882	0.0294482073674	0.0350246849956	0.484798993856	0.0108453388417
a20	0.000463821921479	0.258613019769	0.0112062825961	0.0128660859891	0.0411260466652	0.662700641285	0.0130241186139
a10	0.000584926740493	0.169115569923	0.00946185573203	0.00678750076303	0.0421747232217	0.751900267095	0.0199751948713
a31	0.000433598883498	0.107446842974	0.00641283757734	0.013475438921	0.0374053780739	0.706791242365	0.12803468829
</S>	0.000238460246749	0.058732540987	0.00419121348867	0.0218806929605	0.0339340115369	0.650150101182	0.230872979145
