 	che	consuma	poco	benzina	</S>
a31	0.04916305582	0.510986537	8.0104242e-06	0.011549180725	0.428293175072
a41	0.177565812487	0.673107032333	1.03621327333e-05	0.00614986639167	0.143166862672
a31	0.248810584162	0.691825074111	1.15392582444e-05	0.0112210581306	0.048131743152
a28	0.403904031387	0.568479854704	1.01476797481e-05	0.0114851309769	0.016120853272
a24	0.753526743796	0.235997044901	7.26763134937e-06	0.00486309634563	0.00560585811067
a31	0.908806714599	0.0853798007337	1.92453498831e-05	0.00186694992188	0.00392727216356
a11	0.8709477882	0.0317355700112	0.000118590139961	0.0172592953606	0.0799387273879
a31	0.5283325164	0.0137108945411	0.000136867066574	0.0231386694535	0.434681042463
a46	0.1821521128	0.0046564585377	4.8239253778e-05	0.117660037484	0.695483147488
a31	0.0682094042667	0.00177434357257	9.2747192926e-05	0.157178023161	0.772745499163
</S>	0.0381210466333	0.00110153814628	0.000157819826463	0.0918022025805	0.868817424581
