 	il	lupo	non	cammina	mai	nemmeno	con	la	volpe	</S>
a39	0.10102786885	0.84032815	0.05837805	0.0001144275993	1.62504355e-06	3.6522252e-08	9.52338695e-09	1.5339421915e-06	1.04360642325e-07	0.000148305539842
a3	0.0377113659833	0.903396316667	0.0588029333333	3.83970748667e-05	1.00670734e-06	3.0377594e-08	4.13569655e-09	5.34066544167e-07	3.5288806725e-08	4.94637677603e-05
a39	0.0156313439611	0.939945538889	0.0443931567778	1.28389512416e-05	3.832615e-07	1.25849994333e-08	1.79232826667e-09	2.01343708722e-07	1.31532599417e-08	1.65466390788e-05
a3	0.00722663082037	0.963933446296	0.0288297462593	4.28483521843e-06	1.34577790433e-07	4.46826730443e-09	6.66897114223e-10	8.15990182407e-08	9.18333794723e-09	5.68323713293e-06
a10	0.00599788160679	0.976449598765	0.0175487000864	1.4289112946e-06	4.63830942443e-08	1.54200179314e-09	2.31790303741e-10	3.61776157469e-08	4.79989306491e-08	2.29590944431e-06
a38	0.0165109355356	0.971585172922	0.0119020300288	4.76552796273e-07	1.64775649314e-08	5.52927664047e-10	7.89491875637e-11	1.6408851449e-08	9.24856035497e-08	1.26916028144e-06
a37	0.0325512185119	0.960480934307	0.0069668175096	1.59639568874e-07	6.73513986047e-09	2.29932699349e-10	2.73203521712e-11	6.36917354967e-09	9.30581711832e-08	7.4889360048e-07
a24	0.0371613678373	0.958701431436	0.00413652106987	5.7344067558e-08	6.28204098682e-09	2.8417547645e-10	1.46410953904e-11	3.30104938322e-09	1.03700350394e-07	5.05578906827e-07
a31	0.0267078259458	0.969320543812	0.00396934925662	1.80367815186e-07	1.06940452996e-07	1.38026809215e-09	3.70831781301e-11	2.50634096107e-09	8.18173831313e-08	1.90566626894e-06
a3	0.0173814291486	0.978843801271	0.00376853905221	1.4770339284e-06	2.57314804332e-07	3.15849360974e-08	1.16189308804e-09	1.32799518204e-08	1.82404294044e-07	4.24135025631e-06
a20	0.0172058735495	0.98053248709	0.0022512750174	2.72134430947e-06	3.01120654777e-07	7.37675266991e-08	2.10804166268e-09	1.98444066068e-08	3.46139514681e-07	6.8588107521e-06
a31	0.0122978194598	0.985479662363	0.0022128318058	2.07313993649e-06	5.36303718259e-07	1.33533390233e-07	4.39000358756e-09	1.15621783023e-08	2.50088590894e-07	6.65670841737e-06
a11	0.0191393774299	0.977124054121	0.0037163223686	1.00639778122e-05	7.27940706086e-07	1.36344271411e-07	5.02661306252e-09	6.85651320077e-09	9.92775056313e-08	9.22703263912e-06
a7	0.04030486381	0.95424276804	0.0053399569562	6.95697609374e-05	1.0863848687e-06	1.09917551804e-07	5.45008388751e-09	1.04516687336e-08	9.88475612104e-08	4.15633718797e-05
a31	0.0332276499367	0.96221067268	0.00441433405207	8.73255169791e-05	5.34013785623e-06	7.08302293935e-07	6.36688162958e-08	2.47031862445e-08	4.53659350403e-07	5.34060442932e-05
