 	non	ti	dimentichiamo	mai	</S>
a8	0.3730561265	0.60709635	0.019835476	5.60380965e-06	6.41289345e-06
a31	0.12738544959	0.539113106667	0.333482295333	1.67941519833e-05	2.34783457e-06
a20	0.0737236729533	0.499254558889	0.427001280847	1.96760545278e-05	8.1726133e-07
a31	0.0635428043178	0.793943652963	0.142501628285	1.15998943759e-05	3.00630981667e-07
a13	0.146251054773	0.806070764321	0.0476674772207	1.05632756586e-05	1.54399888889e-07
a31	0.189480498258	0.794581678107	0.0159258980059	1.18608157529e-05	1.1322693963e-07
a13	0.271519996086	0.722910636036	0.00538060320063	0.000188263838918	5.15576079877e-07
a1	0.373982898695	0.623382292012	0.00192986162554	0.000703235846306	1.67836325996e-06
a31	0.340183299565	0.657938010671	0.00100855649518	0.000852071822102	1.804229382e-05
a41	0.274379039855	0.71282533689	0.00145700915173	0.011294536814	4.40873062733e-05
a15	0.196176333285	0.755630462297	0.00511677385058	0.042793640938	0.000282811062091
a13	0.178734854428	0.716957420766	0.0112074626169	0.0923859569793	0.000714305330697
a31	0.233094564809	0.616519063589	0.0367236092056	0.111139392326	0.00252334091023
a11	0.273554104936	0.582384461196	0.0485695007352	0.092624257442	0.00286765511008
a31	0.271561341645	0.482055607065	0.0460525932451	0.158906699147	0.0414237386767
a46	0.276425473882	0.294088469022	0.0635789797484	0.310513796382	0.0553932495589
a31	0.196251614627	0.179909489674	0.0575824825828	0.403230628794	0.163025753186
a46	0.128982321542	0.0884635098913	0.0557311368609	0.527014652931	0.199808368729
a31	0.0917691131807	0.0497048469638	0.0504265376203	0.525053050977	0.283046457243
</S>	0.0591435455903	0.0310146989819	0.0316202268101	0.415238975488	0.462982553621
