 	ora	ho	finito	di	scrivere	</S>
a23	0.58044818	0.4194924965	1.98871728e-05	1.03208878e-05	2.1819304e-05	7.33534175e-06
a31	0.285252573333	0.7064180455	0.00816412958093	0.0001190880128	4.18863646667e-05	4.29040061667e-06
a28	0.181514051111	0.807405961833	0.0108700666047	0.00015507718474	5.21397082222e-05	2.66306903889e-06
a31	0.17583364037	0.820313210611	0.00367817697933	5.92786193867e-05	0.000111719806074	3.9186221463e-06
a41	0.334992593457	0.663511583537	0.00128130076828	2.77022741956e-05	0.000180128832025	6.67617004877e-06
a21	0.672497831152	0.326875673412	0.00043101452206	1.03470058652e-05	0.000178550630675	6.57135334959e-06
a24	0.879623620384	0.112322983804	0.000238902918153	0.000132359506022	0.00746144547689	0.00022067007245
a31	0.922517350128	0.041478267368	0.000267069909384	0.000860492002007	0.023201881159	0.0116749510775
a39	0.656563150043	0.0246695647893	0.00671023668646	0.0346903319007	0.261406267053	0.0159604783592
a31	0.331689926681	0.0386852595964	0.00904851601549	0.0524454046336	0.540230279018	0.0279006424531
a28	0.22374479556	0.0444520951988	0.00585897332516	0.189782208878	0.503872449673	0.032289463251
a31	0.142710635187	0.0329977123996	0.00490513364172	0.242888171293	0.405121199891	0.17137712685
a20	0.0898588860623	0.0224704907999	0.00370707174724	0.354430932098	0.31005194663	0.219480677617
a37	0.0668064330208	0.0121886996	0.00464380144908	0.550269777366	0.286119178877	0.0799720982057
</S>	0.0605878665104	0.0097396788	0.00491606972454	0.534862238683	0.343941989438	0.0459521346029
