 	ha	potuto	entrare	dalla	finestra	</S>
a46	0.97359053	0.00777304225	0.0137156935	0.0018446617475	0.0023663051	0.000709719985
a31	0.770510303333	0.207987042583	0.0177776725	0.000787421540833	0.00248274383333	0.000454817349667
a8	0.711193761111	0.271841860528	0.01493796117	0.000409642649611	0.00143815085111	0.000178624710222
a31	0.89914487037	0.0945654628427	0.00508414117	0.000184691689204	0.00095174629037	6.90704684073e-05
a15	0.961828173457	0.0353927480476	0.00177892921133	0.000107302706835	0.00085565423679	3.71201741358e-05
a13	0.986439124486	0.0123244629992	0.00061151247311	3.70811117117e-05	0.00056383769893	2.39205580453e-05
a24	0.994254974829	0.00430168590307	0.000560424915703	1.99551032372e-05	0.000843473379643	1.94901900151e-05
a31	0.81367651161	0.00286591698769	0.149941649039	0.00159577393808	0.0271363565599	0.00478376055934
a18	0.54739192387	0.0027787332959	0.203825845013	0.00647802944603	0.23200624352	0.00751915625311
a31	0.323800917957	0.0014148324653	0.264673303671	0.00989893881534	0.374162731173	0.0260492454844
a20	0.126291828652	0.000856179321767	0.385118551224	0.0189857639384	0.433446403724	0.0353012868281
a11	0.051226743884	0.000841014597256	0.308034310408	0.0237411339795	0.595620067908	0.0205367299427
a8	0.0236665115613	0.000509812581752	0.215292501469	0.0164924723265	0.723943889303	0.0200947813142
a31	0.0276086347871	0.000293301943251	0.129105483156	0.0199140211088	0.704639796434	0.118438735771
a8	0.028477255329	0.000258714814417	0.124505012385	0.0232666517029	0.660482732145	0.16300962659
a31	0.0133366661763	0.000218112848139	0.119899552128	0.0203430525676	0.584808227382	0.26139438353
</S>	0.0118531225881	0.000229411674069	0.085034588064	0.0205197922838	0.471829488691	0.410533591765
