 	non	aveva	dove	aveva	per	stare	</S>
a7	0.87088725	0.0670560745	0.0620381415	8.8213919e-08	5.2093393875e-09	7.25122475e-06	1.1217016347e-05
a31	0.82574124	0.1232016115	0.0510471427	1.00493685667e-07	3.61255922083e-09	6.13951425e-06	3.76090746267e-06
a29	0.88035198	0.101944787933	0.0176977521433	9.89422802223e-08	3.29697484028e-09	4.08564575e-06	1.25750111986e-06
a19	0.957478806667	0.0356101290443	0.00687624062443	3.96049601741e-07	8.47438945468e-08	3.255195475e-05	1.75983322325e-06
a46	0.982673698889	0.0136252754814	0.00363473634148	8.89581533914e-07	2.34181941516e-07	6.25570235833e-05	2.59610064108e-06
a31	0.95818814963	0.00972814266047	0.0314270140472	2.30161926446e-05	1.12320670072e-05	0.000616205211194	6.21557311369e-06
a38	0.871381749877	0.0331226982202	0.0693458580157	0.00434673750421	0.000873468823002	0.0208204508704	0.000109047768371
a31	0.719648249959	0.0493635277401	0.165281826005	0.00580813079807	0.00116311648433	0.0582166752901	0.000518523076124
a20	0.419916332653	0.0294697537967	0.251495108668	0.00199426768002	0.000438027649777	0.29591363843	0.000772882925375
a31	0.257284073551	0.0158968364822	0.236977996223	0.000921388344007	0.000433794984926	0.48209483281	0.00639106744179
a0	0.19924506975	0.0113589667524	0.174422950408	0.000556302202669	0.000424814510309	0.605231097603	0.00876081511393
a31	0.07825124415	0.00883943850913	0.130168948469	0.000493058022223	0.00057359602877	0.752975879201	0.0286978746713
a46	0.0381514128167	0.00811556510971	0.106637705156	0.000511019317408	0.00074360886959	0.8102099064	0.0356308168904
a18	0.0139364568056	0.0032711263099	0.061571230052	0.000262630815803	0.000518163203197	0.906508512133	0.0139318984635
</S>	0.0077517935528	0.00225960765495	0.044396834026	0.000198752807901	0.000439664931599	0.936411621066	0.00854173048175
