 	è	possibile	che	è	entrato	da	qui	</S>
a13	0.142699855	0.85656184	0.000170581865	1.01492194e-07	5.14121565e-05	1.03163246e-05	9.2120488e-05	0.00041375741
a31	0.118826868467	0.88057419	0.000138113178257	3.88767159633e-08	3.15839527167e-05	4.21974068633e-06	8.86396546117e-05	0.000336363915483
a15	0.371838466289	0.6257644451	0.000100057936009	8.19076450618e-07	3.74308647889e-05	9.44441231511e-06	0.000505766753482	0.00174362237064
a20	0.75820920543	0.222078202133	0.001214197352	9.99167155021e-06	0.000875441828263	0.000242300750105	0.0133562460178	0.00401444149021
a11	0.874250158477	0.0918916143777	0.002342798184	0.000644765006183	0.00141938927609	0.000511925983368	0.0253814330059	0.0035578891634
a31	0.933315492826	0.0388000467926	0.002598858328	0.00107869849206	0.00126283989203	0.000427815087789	0.0181504263353	0.0043658191878
a39	0.647771438609	0.0377920892642	0.003267180976	0.00119039842069	0.00661055009734	0.0193900084559	0.279375555778	0.00460278142927
a46	0.247445596536	0.135758036421	0.005404052992	0.00107279035356	0.0131484233658	0.0342791578186	0.560419538593	0.00247240234309
a18	0.122507843845	0.275631358807	0.006696564664	0.000472545405853	0.0158209071219	0.0268767472729	0.550388132864	0.00160590373436
a31	0.130973226948	0.358667479602	0.005249513288	0.000216674036618	0.0288696420406	0.0169387492243	0.388745586288	0.0703391156981
a13	0.114165021183	0.378481899867	0.00741181516267	9.6615205206e-05	0.0361504233469	0.0250152195414	0.345275024096	0.0934039646994
a31	0.052205661261	0.286292904622	0.00882573388756	0.000104240818069	0.0276767687823	0.0289438508471	0.336420678032	0.259530114366
a46	0.031105297087	0.261564532874	0.0191627504625	0.000106808632023	0.0312004252608	0.0251972236157	0.310191559344	0.321471334789
a31	0.011628073029	0.215983663725	0.0213183241208	6.17471700077e-05	0.0270013100869	0.0221792336052	0.277374808448	0.424452808263
</S>	0.0072573355145	0.109629681012	0.0113282660104	6.44010600039e-05	0.0152065040435	0.0120231904026	0.166743962224	0.677746654132
