 	questo	muro	vuole	uno	specchio	</S>
a31	0.90744712	0.0052147463	0.0872545980525	7.90638305e-05	4.1305104e-06	3.0486507e-07
a24	0.909373453333	0.00335797712833	0.0872293124758	3.54642587e-05	3.65720232e-06	1.13903246e-07
a31	0.969746571111	0.00115826519111	0.0290816883123	1.21181885133e-05	1.30361575167e-06	3.98771767e-08
a41	0.98596910037	0.0042929771837	0.00973316973777	4.23863346443e-06	5.00602182223e-07	1.74280066e-08
a39	0.974613923457	0.0220102733946	0.00337103008759	2.92941770148e-06	1.84145996741e-06	1.85725732e-08
a43	0.880364741152	0.118235254465	0.0013503655992	2.90864359005e-05	2.04954266558e-05	3.12275037333e-08
a24	0.587502600384	0.411801444822	0.000621250143067	4.70536153002e-05	2.75613774186e-05	4.99104619111e-08
a37	0.296838806795	0.697443361607	0.00138547165769	0.000639951518433	0.00362152996101	7.08433419206e-05
a20	0.219292958932	0.660324120536	0.00795829255256	0.00894885993948	0.101743936654	0.00173178918064
a41	0.290011849644	0.427583463512	0.0136000558509	0.0127995505798	0.248840418885	0.00716459246021
a18	0.448677943215	0.246552431171	0.0114539322836	0.00695135089327	0.276348316295	0.0100159674867
a31	0.690093867738	0.126746318057	0.00614778440387	0.00336079719109	0.167582603185	0.00606864905557
a11	0.840938675913	0.046305970919	0.00215816617729	0.00187435695703	0.105313135482	0.00340976391186
a31	0.893431171971	0.017358966763	0.000825880667097	0.00135958046234	0.0845357931573	0.00248866306295
a29	0.953296170657	0.00603234284433	0.000309412485699	0.000870567697447	0.0378895767158	0.00160192534665
a7	0.951468090219	0.00233200416144	0.000159212647233	0.00181823919915	0.0395506715719	0.00467173001555
a31	0.958116180073	0.00105609161715	0.000130858979078	0.00235593376638	0.0321340573906	0.00620687933852
a37	0.779878160024	0.00495083325572	0.00161462855969	0.0118213188221	0.192394697664	0.00934041977951
a31	0.611590070008	0.00793974928524	0.00288013458656	0.0244490196074	0.285825435888	0.0673156499265
a20	0.443404183336	0.0121698829617	0.00563125336219	0.0331939475358	0.406887081963	0.0987136899755
</S>	0.250017031668	0.0175769554809	0.00858652468109	0.0390471537679	0.608299190981	0.0764731649878
