 	il	morto	vuole	pianto	</S>
o	0.5163264	0.47409445	0.00560602	0.00111989595	0.0028527309
p	0.194545393333	0.74772615	0.04274827	0.00658511595	0.00839460423333
e	0.0755697577777	0.851986383333	0.0537431	0.00843119565	0.0102693974111
s	0.0396624192592	0.841422461111	0.0566933766667	0.0178149222167	0.0444067618037
a	0.0399452064197	0.812700153704	0.0599860888889	0.0229398240722	0.0644286539346
m	0.0379686021399	0.884913717901	0.035575992963	0.0102385113574	0.0313033946449
m	0.02849886738	0.8725852393	0.0318156976543	0.0132231237858	0.0538772415483
è	0.02243126246	0.802724079767	0.0766775992181	0.0326231079286	0.0655437138494
n	0.0113210441533	0.746236359922	0.177848533073	0.0365374359762	0.0280565279498
o	0.0127891980511	0.730160119974	0.211746177691	0.0280412786587	0.0172635659833
t	0.0109562193504	0.514565206658	0.392669392564	0.0343600595529	0.0474495886611
è	0.00410641035013	0.234254568886	0.577432464188	0.0767327531843	0.107473862887
l	0.00157516768338	0.130582356295	0.693071821396	0.0805776177281	0.0941927209623
i	0.00131308956113	0.080515418765	0.680826273799	0.168256239243	0.0690886736541
g	0.00120513618704	0.056529476255	0.480687091266	0.251734746414	0.209843224551
l	0.00269903172901	0.0248622954183	0.282705280422	0.207219248805	0.482513741517
a	0.00306063790967	0.0142129684728	0.151978676807	0.204943416268	0.625803913839
m	0.00109042863656	0.00793944282427	0.140166558936	0.378203472089	0.47259997128
m	0.00047430854552	0.00562988094142	0.083322246312	0.414229157363	0.49634432376
è	0.000445568848507	0.00667330364714	0.0317743987707	0.506455719121	0.454650941253
n	0.000450911282836	0.00737870454905	0.0511007229236	0.77155357304	0.169516013751
o	0.000295242094279	0.00506887818302	0.0585037476412	0.831313524347	0.104818537917
</S>	0.00022817954714	0.00328418909151	0.0320396338206	0.849331262174	0.115116768958
