 	devo	comprare	il	pane	ogni	ogni	giorno	</S>
è	0.957989	0.0016322345	0.0002400435	9.48446e-05	0.0202991065	0.0065483685	0.002529145	0.010666955
n	0.894631	0.00864362116667	0.000768009833333	0.000217515866667	0.0679398355	0.0134716228333	0.00334210833333	0.010986045
a	0.867022333333	0.0253560403889	0.00791924994444	0.00209783562222	0.0783261451667	0.0126962076111	0.00216687244444	0.00441533
v	0.604394711111	0.24066928013	0.0540316499815	0.0102609252074	0.0603905817222	0.014421602537	0.00243943048148	0.0133917316667
o	0.22684997037	0.331245093377	0.21750721666	0.0565813417358	0.127495860574	0.021073434179	0.00271428016049	0.0165323358889
r	0.0867788034567	0.169858931126	0.29763507222	0.0956726472453	0.262235953525	0.037293811393	0.0047533700535	0.0457708706296
à	0.0308994278189	0.0835883737087	0.17262439074	0.0638712057484	0.532915317842	0.0521260037977	0.00710336001783	0.0568717135432
s	0.018452489273	0.135255287903	0.219696830247	0.0412692585828	0.516226005947	0.0411856012659	0.00590997000594	0.0220047645144
o	0.013226761091	0.165898229301	0.297946276749	0.258059486194	0.229607735316	0.0224272370886	0.00379966400198	0.00903490917147
o	0.00453626836367	0.072001179767	0.17161759225	0.356483828731	0.377123745105	0.0126041156962	0.00179684966733	0.00383643072382
t	0.00165611278789	0.0267338199223	0.0689256974167	0.22858494291	0.637187915035	0.0176638718987	0.00628638422244	0.0129612869079
s	0.000648295895963	0.137698396641	0.116750899139	0.217527314303	0.452290418345	0.0169657106329	0.0101296880741	0.047989395636
o	0.000363082931988	0.179300165547	0.132290699713	0.156556504768	0.315697586115	0.0442989568776	0.0351877226914	0.136305198545
m	0.000325926977329	0.065797801849	0.0506413232377	0.063714468256	0.577095195372	0.0629688856259	0.0418408408971	0.137615366182
ì	0.00026422465911	0.0229541219497	0.0183914456126	0.0258018465187	0.768907731791	0.066764528542	0.0399488469657	0.056966955394
k	0.00710272388637	0.0120735153166	0.0082578364042	0.00996305260623	0.587720577264	0.242308509514	0.0961252489886	0.036448251798
u	0.00936843362879	0.0152571717722	0.0087666188014	0.00917269753541	0.267535292421	0.474727169838	0.137395749663	0.0777764839327
à	0.00386537687626	0.0123126572574	0.00698244460047	0.0076680035118	0.101067530807	0.579886056613	0.192925249888	0.0952920946442
i	0.00238607229209	0.00482059575247	0.00268019820016	0.00272997083727	0.039898760269	0.471543685538	0.406809083296	0.0691311315481
k	0.00140433409736	0.00199544758416	0.00118269440005	0.00105211427909	0.0147861867563	0.232944995179	0.569761694432	0.176872210516
u	0.000694184032453	0.00087327319472	0.000567215466683	0.000456080759697	0.0055954372521	0.090663508393	0.591874231477	0.309276070172
à	0.000565020344151	0.000521649731573	0.000307320988894	0.000208669886566	0.0021354307507	0.036428646131	0.697563077159	0.262270356724
i	0.000942079781384	0.000514055577191	0.000272654496298	0.000130098262189	0.0012889969169	0.0217601820437	0.732111692386	0.242980118908
m	0.000989418927128	0.000486724692397	0.000286599832099	0.00012332612073	0.00119459230563	0.0154745873479	0.678666897462	0.302777706303
è	0.000708877642376	0.000202199097466	0.000153450044033	7.59060635767e-05	0.00110460276854	0.00792581578263	0.712682965821	0.277146235434
r	0.000947478214125	0.000191692399155	0.000126420114678	5.90385111922e-05	0.000903169589513	0.00459132526088	0.679285655274	0.313895411811
i	0.000879678071375	0.000269432799718	0.000148282704893	6.75554370641e-05	0.000557308163171	0.00273430475363	0.413722385091	0.58162113727
</S>	0.000467282035688	0.000269355399859	0.000126401352446	5.7316868532e-05	0.000290686531585	0.00141935687682	0.218232442546	0.779137068635
