 	ogni	giorno	bisogna	che	compriamo	il	pane	</S>
k	0.9928075	0.004573665	0.002163545	0.00018782865	6.8552e-05	2.7686325e-06	2.02590905e-05	0.00017568275
u	0.869368166667	0.124932918333	0.00366095166667	0.00185108655	8.68993e-05	4.7377325e-06	1.08771905e-05	8.44255166667e-05
à	0.522683555556	0.467442306111	0.00736227388889	0.00236149585	8.77778e-05	5.6232765e-06	7.84841016667e-06	4.94156055556e-05
i	0.213443351852	0.564624768704	0.21683372463	0.00461581228333	0.000304689633333	6.64299116667e-06	1.22424167222e-05	0.000158823535185
m	0.110620417284	0.485634922901	0.349297574877	0.0238583707611	0.0267937358778	0.000135615063722	0.000155890038907	0.00350333317839
è	0.0735657390947	0.635660307634	0.218507524959	0.0269298202537	0.0395590786259	0.000185597187907	0.000222496946302	0.00536930772613
r	0.0402160796982	0.579045435878	0.344140174986	0.0151148367512	0.0175270538753	9.53028293023e-05	0.000144915582101	0.00371588257538
i	0.0217777965661	0.414463478626	0.451700058329	0.0922706789171	0.0108299789584	0.00199799787643	0.00398633019403	0.00297357419179
n	0.0101629388554	0.281289326209	0.54129068611	0.141491026306	0.0099434796528	0.00401991929214	0.00556327673134	0.00623965139726
g	0.00413134961847	0.11297454207	0.49446349537	0.125655808769	0.0728788132176	0.0208369330974	0.0480180589104	0.121041283799
h	0.00325668987282	0.08004658069	0.22079183179	0.144350936256	0.199313604406	0.0333815110325	0.0872855529701	0.231573761266
ì	0.00365553662427	0.0599635935633	0.42380834393	0.110321478752	0.173565745135	0.0195163430108	0.0545669150234	0.154602447089
z	0.00244777320809	0.0240993411878	0.780546447977	0.057412659584	0.0581674117117	0.00656807107027	0.0182268138745	0.0525316956963
i	0.00101870906936	0.00934470039593	0.585861415992	0.316094553195	0.0402062235706	0.0105445744234	0.0155133161248	0.0214166852321
n	0.000603831356453	0.00455054346531	0.258815738664	0.629038851065	0.0408012745235	0.0210665581411	0.0165729087083	0.0285502950774
a	0.000440508785484	0.00240167548844	0.145961606221	0.668956950355	0.0897814915078	0.0335048193804	0.0190082062361	0.0399444983591
v	0.000617333261828	0.00200776282948	0.061355595407	0.675601316785	0.128255863836	0.0463673397935	0.0220538020787	0.063740599453
o	0.000667050620609	0.00177853127649	0.0321109128023	0.540296105595	0.220383321279	0.0921390799312	0.0306484340262	0.081976333151
r	0.000459697740203	0.00112844409216	0.0153538852674	0.351370035198	0.300489440426	0.119479826644	0.0428597780087	0.16885891105
à	0.000627518580068	0.00114810803072	0.0147609617558	0.212456245066	0.393746480142	0.0705424988813	0.0287356193362	0.277982637017
s	0.00102282086002	0.00184092267691	0.0298030205853	0.218333981689	0.425380826714	0.0552479896271	0.0208982997787	0.247472212339
o	0.00091347815334	0.0017563678923	0.0295143022284	0.220021293896	0.316160275571	0.168379396542	0.123814199926	0.139440904113
m	0.00080883391778	0.0017213229641	0.0126163661095	0.0860054979653	0.213493291857	0.308371798847	0.169454766642	0.207528134704
e	0.000757325205927	0.00166358348803	0.00697384580317	0.0349257626551	0.095854130619	0.398051599616	0.214728622214	0.247044711568
o	0.000355986301976	0.000745295662677	0.00253279770106	0.013026120885	0.046534946873	0.353982533205	0.366922874071	0.215898903856
t	0.000312344767325	0.000558935220892	0.00117302590035	0.005397940295	0.0190991489577	0.232819844402	0.417172291357	0.323465967952
s	0.000203769765775	0.000345308940297	0.000530091700117	0.00281762009833	0.0101283229859	0.196229281467	0.462900763786	0.326844655984
o	0.000103678431925	0.000181601180099	0.000212545200039	0.00178671769944	0.00700859766197	0.135858427156	0.452615587929	0.402232885328
m	0.000452571810642	0.000536269393366	0.000748881300013	0.00165641023315	0.00783397922066	0.0714371757187	0.478782195976	0.438552295109
ì	0.000880690603547	0.00109150646446	0.00272941376667	0.00144417674438	0.00866430307355	0.0429389875729	0.391992765325	0.55025809837
</S>	0.000958140301773	0.00128529323223	0.00410208188333	0.00092249337219	0.00668591653677	0.0218763372865	0.218421932662	0.745748049185
