 	qui	nella	casa	ha	la	luce	accesa	significa	che	ancora	stanno	svegli	non	sono	addormentati	</S>
e	0.616123	0.3575712739	0.02597987515	0.00026119675	9.20803e-06	4.551925e-06	1.321811e-05	2.905095e-06	2.057685e-06	1.203415e-06	5.018245e-07	1.7531955e-06	3.9057375e-06	1.198218e-06	4.53138805e-06	1.940410065e-05
t	0.871816	0.119287339233	0.00868276855	9.827785e-05	6.78908e-06	1.9422675e-05	8.75353666667e-06	9.656765e-06	3.15745833333e-06	1.02852416667e-05	2.29976916667e-06	1.11519655e-05	1.82622083333e-06	1.33541466667e-06	2.36459805e-06	3.872210065e-05
t	0.956980333333	0.039898378411	0.00293566975	4.062245e-05	6.85881333333e-06	2.64767916667e-05	7.92638555556e-06	1.1626185e-05	4.88321611111e-06	1.51387805556e-05	4.29910638889e-06	1.82648551667e-05	1.19619727778e-06	1.54343488889e-06	1.82350368333e-06	4.516784185e-05
ù	0.693288444444	0.28882465947	0.01686877675	0.000764474883333	4.16487744444e-05	2.80318638889e-05	2.12083085185e-05	2.01562916667e-05	1.0811022037e-05	7.80227685187e-06	7.07190212963e-06	1.12849150556e-05	6.85253092593e-07	6.55298162963e-06	1.46279556111e-06	9.686282225e-05
s	0.583494481481	0.387561019823	0.02649699225	0.00185856829444	0.000136600258148	8.54263212963e-05	8.34004028395e-05	2.71831638889e-05	1.53515073457e-05	1.37309756173e-05	8.16285737654e-06	8.61677016852e-05	9.11471364198e-07	8.20463487654e-06	2.90587518704e-06	0.000120595107417
t	0.787018493827	0.171811773274	0.02446783075	0.00857596276481	0.00495437375272	0.000418428773765	0.000626869800946	0.00111289155463	9.27488691152e-05	2.93678918724e-05	3.90621424588e-05	0.000221762233895	8.73052045473e-06	1.32677526255e-05	0.000465403208396	0.000142887869139
o	0.549132064609	0.237716224425	0.184529576917	0.0154398209216	0.00731735458424	0.000937628257922	0.00143554660032	0.00147294664154	0.000217570956372	0.000111445663957	8.22393808196e-05	0.000812793077965	1.66302068182e-05	1.52620242085e-05	0.000618850559465	0.000143823088446
s	0.191746918203	0.384030741475	0.290757858972	0.0297697736405	0.00865371486141	0.00298364941931	0.00695059886677	0.00094348833718	0.00186444398546	0.00469694255465	0.00410714779361	0.0707868843593	0.000212501468939	0.000307181014736	0.000319599343155	0.00186844682822
p	0.095165769401	0.312435813825	0.210721286324	0.0658590578802	0.0430093049538	0.0156704131398	0.0282763329556	0.00756782277906	0.00799096799515	0.0108750475182	0.0251982825979	0.15832462812	0.00426017448965	0.00245022933825	0.00509777944772	0.00709703227607
ì	0.0600951161337	0.198301171275	0.271396095441	0.167280019293	0.0531757349846	0.0180782710466	0.0348962109852	0.00936479192635	0.00854766933172	0.00854293350607	0.028235223866	0.12015421604	0.00543919096322	0.00286913331275	0.00659744518257	0.00702667739202
t	0.0211446450446	0.211976723758	0.443510031814	0.191766339764	0.0257508783282	0.0115655570155	0.0212292036617	0.00324833697545	0.00352239311057	0.00378461216869	0.009678375622	0.0454008353467	0.00185632435441	0.000964612757583	0.00222859506086	0.00237260606401
i	0.00806036068153	0.158903231253	0.389761010605	0.303231779921	0.0523796261094	0.0202205190052	0.0249523678872	0.00148539032515	0.00358675770352	0.00318563738956	0.00511687320733	0.0260194684489	0.0011451426848	0.000345390705861	0.000790901986953	0.00081538465467
è	0.00307065756051	0.0569936704177	0.177667903535	0.571120259974	0.0843135087031	0.0331294730017	0.0260972892957	0.000922220108383	0.00340683356784	0.00302656246319	0.00360481106911	0.034802789483	0.000997375228267	0.000140338601954	0.000408396328984	0.00029788738489
