 	non	mi	aspetti	che	non	vengo	</S>
m	0.0399746	0.13870915	0.31816405	0.0561047	0.00580495	0.3738685	0.0673738
ì	0.02151477	0.374331816667	0.313776503333	0.0480898	0.00381002933333	0.18314552	0.05533132
m	0.02175796	0.665913605556	0.135346221111	0.07839	0.00231482911111	0.0753539933333	0.02092344
e	0.02877112	0.569659535185	0.0917159403703	0.257848666667	0.00615875637037	0.0368666607778	0.00897949411
m	0.0195171533333	0.317907605062	0.326054613457	0.274349788889	0.0108865521235	0.0424970499259	0.00878723214667
ì	0.00682953677777	0.133650961687	0.546646871152	0.233116162963	0.0098011173745	0.0580886833086	0.0118665373822
n	0.00265307625926	0.0713665238957	0.525210290384	0.348104720988	0.00949813912483	0.0358023711029	0.0073647651274
i	0.00135911675309	0.0264780612986	0.361558876795	0.480767240329	0.112087746375	0.0149588870343	0.00278990270913
k	0.00156217858436	0.0159973037662	0.149397005598	0.505463746776	0.177469915458	0.100707949011	0.0494019225697
a	0.00177764919479	0.0117731112554	0.0771597151993	0.337533248925	0.327962638486	0.14243454967	0.101359307523
e	0.0043504327316	0.0100073470851	0.0340008517331	0.185139049642	0.449209879495	0.219389416557	0.0979031691743
n	0.00659168424387	0.019568315695	0.0215311505777	0.100768583214	0.270627593165	0.459763472186	0.121149123058
è	0.00390148948129	0.018739788565	0.0132293768592	0.0544754944047	0.105365414388	0.633047157395	0.171241041019
r	0.00426185456043	0.0191126461883	0.0168130856197	0.0741341981349	0.049206554796	0.700418052465	0.13605338034
k	0.00435475465014	0.0178389787294	0.0218384285399	0.075432246045	0.029555128932	0.744953350822	0.106027160113
o	0.00183338801338	0.0065070829098	0.0140270895133	0.029797782015	0.020566753644	0.801000783607	0.126267386704
m	0.00120972433779	0.00348898430327	0.0071956131711	0.0136838373383	0.017978924548	0.641261261202	0.315181795568
e	0.000753431779263	0.00213302576776	0.0045349237237	0.00548848411277	0.00712198484933	0.366406420401	0.613561598523
</S>	0.000574213889632	0.00126261438388	0.00242848586185	0.00295346455638	0.00452589742467	0.269482210201	0.718772799262
