 	voglio	che	Maria	che	venga	domani	</S>
i	0.9825985	0.0122889	0.00450682	0.0004939076	2.24597e-05	5.289185e-05	3.633155e-05
t	0.844704166667	0.0380695	0.0543321633333	0.0204985955333	0.0147587933667	0.00631703378333	0.0213195110167
è	0.748479722222	0.0775444666667	0.0877008544444	0.0279946051778	0.0213660044556	0.00837958866111	0.0285345216722
l	0.739208240741	0.162106822222	0.0665976514815	0.0107312997259	0.00884515005187	0.00285460762037	0.00965605572407
o	0.481841446914	0.464537274074	0.0418357504938	0.00444735124197	0.00297794028396	0.00111389287346	0.00324624117469
k	0.189042115638	0.543343091358	0.149022883498	0.042410310414	0.0596098617947	0.00665165395782	0.00991987249156
a	0.0802814052127	0.563395697119	0.187651227833	0.061069370138	0.0789963072649	0.00964430131927	0.0189614241639
i	0.0356825317376	0.531361565706	0.330053342611	0.0525677567127	0.0315654224216	0.00459262643976	0.0141764580546
M	0.0355071405792	0.338572521902	0.478166114204	0.0851689522376	0.0341341741405	0.00219322147992	0.0262576026849
a	0.0416943801931	0.440644840634	0.280186338068	0.124752984079	0.0599120913802	0.02244197716	0.0303671542283
r	0.0283090600644	0.430300946878	0.285041412689	0.135319328026	0.0688104971267	0.0295284723867	0.0226897047428
ì	0.0270237866881	0.314033648959	0.477308470896	0.0936002426753	0.0538625323756	0.0142187041289	0.0199520982476
a	0.0249352955627	0.238188549653	0.426615823632	0.258656880892	0.0324095274585	0.0084811813763	0.0107125260825
n	0.0167837318542	0.159865849884	0.257221274544	0.429252960297	0.0544703258195	0.0238887071254	0.0585172720275
a	0.0103004106181	0.189416283295	0.144755824848	0.435935653432	0.0627968419398	0.0836228023751	0.0731724273425
r	0.00935080353937	0.197199094432	0.107041008283	0.509030551144	0.0363497473133	0.090360834125	0.0506680124475
t	0.00821193784646	0.130071698144	0.092085862761	0.374571683715	0.0243215224378	0.0407957147083	0.329941870816
i	0.00366393261549	0.087760466048	0.0405551809203	0.149345427905	0.0091363308126	0.302418774903	0.407120156939
à	0.0021618075385	0.0455001553493	0.0267916269734	0.067885692635	0.0494527269375	0.647520924968	0.160687085646
v	0.00148207084617	0.0162688264498	0.0182734756578	0.032229447545	0.0752744423125	0.784405308323	0.0720662052153
v	0.00069875251539	0.00569677168327	0.0114284985526	0.0208747491817	0.0458224474375	0.581240769441	0.334237745072
r	0.000297770738463	0.00219584742776	0.0151571395175	0.0186789830606	0.0249627324792	0.217173189814	0.721534248357
i	0.000375348579488	0.00139651447592	0.0149107325058	0.0316648276869	0.0382888941597	0.0863184832713	0.827045082786
</S>	0.000514342789744	0.00126195223796	0.0077088452529	0.0417169138434	0.0612896970799	0.0471059716357	0.840402041393
