 	non	deve	parlare	davanti	a	Anna	di	questo	</S>
e	0.5893395	0.39880505	0.0017407105	0.005178165	0.0023008865	0.0001601745	0.0001360235	0.0003082824	0.00203104795
n	0.292181866667	0.618270683333	0.0147728601667	0.0251622083333	0.0338659188333	0.0113440081667	0.0025245455	0.000536634733333	0.00134106128333
è	0.103549128889	0.768476561111	0.0187760233889	0.0456253361111	0.0432478882778	0.0152991447222	0.00328309756667	0.000609800091111	0.00113293299444
n	0.0494117496297	0.874057187037	0.012858544463	0.041275612037	0.0151992214259	0.00544689357407	0.00111074393556	0.00021207641037	0.000427942298147
a	0.0324104532099	0.614140495679	0.313066881488	0.0297263040123	0.00811473714197	0.00187764969136	0.000426610991853	7.65621301233e-05	0.000160124789382
m	0.0134033244033	0.23148969856	0.475640627163	0.206277868004	0.030434365714	0.0302070650638	0.00626436433062	0.000900079503374	0.00538255021979
i	0.00573228813443	0.0870065961867	0.531827542388	0.274778089335	0.0433629885713	0.0396988440213	0.00887261811021	0.00123360283446	0.0074875334066
l	0.00265191237814	0.0336748387289	0.616252514129	0.277082163112	0.0408207628571	0.0179119370071	0.00562884603674	0.00073710794482	0.0052402178022
ì	0.00110861242605	0.0137256629096	0.342203888043	0.591079387704	0.0325176309524	0.010656143669	0.00383674567891	0.00056591131494	0.00430634360073
s	0.00085272277535	0.0090011943032	0.147357646014	0.777634462568	0.0515786203175	0.009789679223	0.00147581955964	0.000505476771647	0.00180451253358
i	0.00112225759178	0.00787362810107	0.112142848671	0.519051087523	0.346716206772	0.009832969741	0.00175460385321	0.000518859590549	0.000987617844527
m	0.00107251919726	0.00442873936702	0.0802494828903	0.383075962508	0.453116068924	0.056540633247	0.0112995812844	0.00171886886352	0.00849810261484
b	0.00159167973242	0.00456704312234	0.0841390276301	0.343106454169	0.262054022975	0.0741217810823	0.0316119604281	0.0451033029545	0.153704667538
r	0.00153554124414	0.00445365770745	0.0806146758767	0.135632384723	0.163767140992	0.0361638303608	0.045223253476	0.112453100985	0.420156222513
ò	0.00248869508138	0.00934943256915	0.0386011586256	0.116866894908	0.176640180331	0.15585861012	0.0355209511587	0.0947822136617	0.369891607504
s	0.00313150836046	0.011806637523	0.0198585062085	0.111007831636	0.238597726777	0.43466087004	0.0177330937196	0.0357206378872	0.127483092501
t	0.00147483061682	0.00548857817433	0.0083730520695	0.058737377212	0.154249475592	0.439426623347	0.0191115745732	0.209207265962	0.103931054167
i	0.00123018470227	0.00257739505811	0.00870148068983	0.033991985404	0.177639725197	0.228885541116	0.133719058191	0.274936155321	0.138318684722
n	0.00119242290076	0.0016284023527	0.00883629689661	0.0124873648013	0.194555308399	0.388357180372	0.18689335273	0.105186951774	0.100862994907
A	0.000547230633587	0.0014752914509	0.00395970196554	0.0268735982671	0.087645336133	0.662051393457	0.0908151375767	0.0557130839247	0.0709191316357
n	0.000322150544529	0.0013838091503	0.00172089698851	0.031141016089	0.043046678711	0.800893797819	0.0365891991922	0.0354953313082	0.0494071572119
n	0.000145037914843	0.000532936983433	0.00071769399617	0.0128536320297	0.019079346237	0.778227599273	0.0178616530641	0.105011147103	0.0655707990706
a	0.000260746038281	0.000336147594478	0.000795436332057	0.0063718597099	0.0118265687457	0.456689099758	0.302044004355	0.134264515701	0.0874113330235
à	0.00156403967943	0.00243985253149	0.00137646877735	0.00472290226997	0.00968206624857	0.378391933253	0.493493001452	0.060898138567	0.0474316976745
t	0.00180803442648	0.00311564184383	0.00119076159245	0.00510300742332	0.00535751208286	0.573237311084	0.354719333817	0.0371904128557	0.0182782692248
s	0.000625516718827	0.00117299034794	0.000579413197483	0.00296276814111	0.00260066436095	0.451923337028	0.214920611272	0.237640004285	0.0875749397416
e	0.000307965616276	0.000492469182647	0.000501309399161	0.00132021384704	0.00144077512032	0.182483822343	0.253177703757	0.368123668095	0.192151979914
t	0.000208362905425	0.000287433427549	0.000524620466387	0.00058628641568	0.00103018604011	0.0798306174477	0.456014567919	0.251016556032	0.210500993305
ù	0.000182742668475	0.00065302117585	0.000442855488796	0.00816012180523	0.000627596680037	0.0554389724826	0.363136689306	0.415984852011	0.155372864435
o	0.00143188755616	0.00226581705862	0.0032054108296	0.0113525206017	0.00125763922668	0.0322177441609	0.207790729769	0.650113284004	0.0903648548117
</S>	0.00261454377808	0.00341270352931	0.0059818954148	0.00687318030085	0.00201295961334	0.0192591520805	0.209646864885	0.679374642002	0.0708239774059
