 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
a	0.7220335	0.26849965	0.008122845	0.00021727774	0.0001192136	0.0003712137	0.00013356756	0.00024086256	1.5651215e-05	1.9243455e-05	9.135215e-06	6.2086235e-05	4.0884e-05	0.0001149442
p	0.4250945	0.55714755	0.0106193783333	0.00128177724667	0.00163058986667	0.000646575233333	0.000881494853333	0.000635721853333	8.53045383333e-05	0.000190826351667	0.000134486438333	0.000172368411667	0.000366136433333	0.0011132672
e	0.478999166667	0.48609385	0.0192685561111	0.00724101908222	0.00213224728889	0.00128140574444	0.00106302748444	0.00103418395111	0.000342093179444	0.000257610617222	0.000178657346111	0.000208852803889	0.000458319304444	0.00144084486333
t	0.540139722222	0.181383083333	0.0359413853704	0.0557974730274	0.061949029763	0.0116734185815	0.0135427616948	0.0322463579837	0.00978848005981	0.0138771153724	0.00671977531537	0.00837059726796	0.00582661692815	0.0227439574178
à	0.303394240741	0.201443827778	0.0587222617901	0.0667006310091	0.148477343254	0.0150665661938	0.0593994538983	0.0432238726612	0.0127056225533	0.0200790551241	0.0104784684385	0.012010585756	0.0105264089761	0.0377716524726
c	0.232720080247	0.208188109259	0.28232335393	0.0268077836697	0.116326545085	0.00646774873127	0.0617391739661	0.0154611525537	0.00427371931777	0.0083835769747	0.00508435571283	0.00496990091867	0.00662455899203	0.0206301411575
i	0.186518560082	0.077844794753	0.54731745131	0.0927626945566	0.0392091390283	0.0104629829104	0.0209332846554	0.00622210918457	0.00301353237259	0.0028535609249	0.00171856990428	0.00173095963956	0.00241994776401	0.00699263638583
a	0.085829746694	0.026777773251	0.56674848377	0.262635564852	0.0160984196761	0.0193284276368	0.0083488155518	0.00380066639486	0.00324097745753	0.0012277213083	0.000738756401427	0.00088957954652	0.001098671688	0.00323653446194
e	0.0303071255647	0.00988242175033	0.355527741257	0.549885521617	0.020118019892	0.0189560092123	0.00478875851727	0.00331045879829	0.00225382248584	0.000833914102767	0.000480378133809	0.000689267515507	0.000836077562667	0.00213035015398
t	0.0107327575216	0.00353385225011	0.121596127419	0.619712507206	0.182669039964	0.0127330964041	0.0209199561724	0.0107976429328	0.00332027749528	0.00433753736759	0.00204062071127	0.0036933208385	0.00112864252089	0.00278432871799
o	0.00405690317387	0.00127890975004	0.0438300728063	0.445237835735	0.374826013321	0.0498911588014	0.0380872187241	0.0164806809776	0.00472133249843	0.00738124245586	0.00298051357042	0.00600895361283	0.0013048588403	0.003914202906
s	0.00191159272462	0.000968884583347	0.0180231142688	0.290196745245	0.50588900444	0.0661233862671	0.0558572395747	0.0213563269925	0.00539268083281	0.010632844152	0.00425963785681	0.00736892120428	0.00328952094677	0.00873013096867
ò	0.00102370090821	0.00349794819445	0.0066543760896	0.126308961748	0.65381400148	0.0306100254224	0.111250746525	0.0193461323308	0.0041101702776	0.0101584447173	0.0046666592856	0.00663288973476	0.00548958031559	0.0164361436562
z	0.0035540369694	0.00864354939815	0.0195551033632	0.130195567249	0.502908300493	0.132918905141	0.115507448842	0.0265319007769	0.0212531734259	0.00473112490577	0.00251398976187	0.00336977924492	0.0130940334385	0.0152229578854
u	0.00469067232313	0.00769435783272	0.0245735911211	0.208422522416	0.239325066831	0.291584301714	0.065410649614	0.0623381335923	0.0647477578086	0.00401693163526	0.00179691992062	0.00306772641497	0.0140295514795	0.00830190929513
m	0.00210230210771	0.00287297531091	0.00935590104037	0.156967007472	0.37734735561	0.228490100571	0.0741588498713	0.0624831445308	0.0615885792695	0.00511671721175	0.00205001997354	0.00441805880499	0.0061243008265	0.00692488309838
e	0.0010038260359	0.0012577731703	0.00349941434679	0.105324169157	0.514125118537	0.168885033524	0.0957508499571	0.0407556148436	0.0361437530898	0.00896690240392	0.00299859332451	0.005364032935	0.00370455694217	0.0122204610328
e	0.000523788011967	0.000546568456767	0.00155316144893	0.083078689719	0.401875039512	0.199899677841	0.198286183319	0.0481663049479	0.0308321843633	0.0119797341346	0.00361909110817	0.00474536097833	0.00225832898072	0.0126360070109
s	0.000352430670656	0.000330475818922	0.000720976149643	0.0390519299063	0.378212679837	0.12566445928	0.320925061106	0.061706668316	0.0240075947878	0.0193435113782	0.00805365036939	0.00607254699278	0.00338594299357	0.0121721890036
ò	0.000223859956885	0.00380056760631	0.000322833383214	0.0193033456354	0.332644226612	0.0493888864267	0.466714353702	0.0525436561053	0.0164915495959	0.0187447704594	0.0088784767898	0.00538815466426	0.00955411766452	0.0160011630012
