 	ora	io	sto	studiando	di	diventare	medico	</S>
à	0.9933625	0.00603390885	8.0137905e-05	2.0835265e-05	3.27152035e-05	4.9477542e-05	0.000101858315	0.0003183682
r	0.926087833333	0.07179310295	0.00117528430167	7.10999216667e-05	5.30954011667e-05	5.35653806667e-05	0.000328454105	0.000437342066667
t	0.652651944444	0.27198236765	0.0707368781006	0.000994662973889	0.000744176433722	0.000199344060222	0.001424172035	0.00126610768889
e	0.394978981481	0.50645112255	0.0930949403669	0.0012793871913	0.000970993411241	0.000245040953407	0.00156099320433	0.00141802153996
n	0.258261160494	0.544481374183	0.157109961122	0.00679422526377	0.00955198240375	0.00913511658447	0.00275079692744	0.0119149928237
a	0.120787186831	0.614624458061	0.207976820374	0.0100008117546	0.0151632374679	0.0123938295282	0.00343145897581	0.0156220129412
i	0.048299802277	0.524770619354	0.374768440125	0.0254860739182	0.0118024558226	0.00589125717607	0.00234341299194	0.00663787964707
v	0.0171089140923	0.207902006451	0.708623480042	0.0348803246394	0.0136051519409	0.00677427572536	0.00300067433065	0.00810511988236
ò	0.00748306469743	0.125121668817	0.818684160014	0.0190426815465	0.0104206589803	0.00572459490845	0.00350118477688	0.0100218166275
s	0.00683006489914	0.100804356272	0.836361386671	0.0382653338488	0.00570685132677	0.00212310430282	0.00362449825896	0.00628421220917
t	0.00594067496638	0.0413827787573	0.723679795557	0.0528199112829	0.0103270404423	0.00172545110094	0.12511646942	0.0390079340697
è	0.0117726549888	0.0249747195858	0.654373931852	0.049957903761	0.0223327801474	0.00419999703365	0.168004756473	0.0643832780232
o	0.0148400783296	0.0202175965286	0.522504977284	0.30183836792	0.0391561933825	0.00430159934455	0.0601028888243	0.0370383426744
s	0.0066985394432	0.00798647784287	0.322031992428	0.500091789307	0.0663394977942	0.0101340667815	0.0308398996081	0.0558780642248
t	0.00245812814773	0.00280874894762	0.245170330809	0.471308596436	0.0779943659314	0.0164966889272	0.0724591998694	0.111304021408
u	0.000976744049243	0.00112580564921	0.124870176936	0.473961532145	0.207634321977	0.0139209296424	0.0819972666231	0.095513107136
d	0.000517770683081	0.000800827216403	0.069407292312	0.432863177382	0.335503440659	0.0280298765475	0.0519750888744	0.0809024690453
i	0.000382461227694	0.000665726072134	0.0454527507707	0.305802392461	0.479566813553	0.0335979588492	0.0493606962915	0.0851712896818
è	0.00118476174256	0.00511695569071	0.0182268902569	0.21783513082	0.660422271184	0.0186127229497	0.0318103320972	0.0467913632273
o	0.00337896391419	0.00911215523024	0.0113300300856	0.158615943607	0.734759090395	0.0452574109832	0.0195215440324	0.0180254310758
n	0.0035279179714	0.00588094341008	0.00997532336187	0.0608193045357	0.681164030132	0.132256136994	0.0529993813441	0.0533769870253
a	0.00161153889047	0.00229644913669	0.00677886145396	0.0230186915119	0.547284343377	0.220751712331	0.111255460448	0.0870025623418
g	0.000960172530157	0.0011440563789	0.00520276748465	0.00925338717063	0.408262781126	0.32812090411	0.127697820149	0.119358087447
h	0.000794285176719	0.000834255459633	0.00480624282822	0.00559311572354	0.293594260375	0.30444030137	0.154588606716	0.235349029149
e	0.000394647725573	0.000545860819878	0.00205938794274	0.00336914757451	0.196850386792	0.33087943379	0.189330535572	0.27657034305
t	0.000452612575191	0.000330181606626	0.00178956598091	0.00141461452484	0.0825269955973	0.475602811263	0.200071178524	0.23781211435
t	0.000467925858397	0.000249766868875	0.00157654199364	0.00499582450828	0.0547316651991	0.337276337088	0.265176392841	0.335525704783
ò	0.000553458619466	0.00104192328963	0.00155187066455	0.00621956816943	0.038516021733	0.141426545696	0.465853130947	0.344837234928
m	0.00223393620649	0.00868496442988	0.0192715168882	0.00270194938981	0.0197029405777	0.153086548565	0.617137043649	0.177180811643
e	0.00249684640216	0.01042677181	0.0243211234961	0.0013525327966	0.0130727501926	0.156667482855	0.59995801455	0.191704337214
s	0.00095514580072	0.00358126907	0.00849388903203	0.000553147598867	0.00676987673087	0.146404460952	0.488720338183	0.344521779071
s	0.00051248760024	0.00129763649	0.00338538501068	0.00144485953296	0.00834091557696	0.137794820317	0.413306112728	0.43391725969
è	0.00038870520008	0.000794158496667	0.00163234500356	0.00175785117765	0.00819949152565	0.0660293901057	0.563912370909	0.357285086563
r	0.000838721400027	0.00103557383222	0.00311885966785	0.000795924059217	0.00485632684188	0.0824922467019	0.70711445697	0.199747395521
e	0.000902521466676	0.000859631744073	0.00332672098928	0.000439548253072	0.00371271828063	0.0878581455673	0.621817485657	0.28108283184
</S>	0.000482877233338	0.000478386572037	0.00168828214464	0.000245385976536	0.00203500814032	0.0483776677836	0.529065242828	0.41762691592
