 	se	la	pasta	aveva	voluto	sale	lo	avevo	messo	</S>
s	0.02206101	0.3561741765	0.54305325	0.02841221	0.0427857295	0.0030626136	0.00016593014	0.00039174885	0.0022974695	0.0015959635
i	0.04258257	0.665575392167	0.211925246667	0.0289173066667	0.0434187831667	0.00323429253333	0.000184977013333	0.000390449593333	0.00225544623667	0.00151554595667
i	0.0380483633333	0.842598130722	0.0780747455557	0.0163395388889	0.0206296010556	0.00253481217778	0.000140816637778	0.000149644374444	0.000907318815557	0.000577001775557
p	0.0190024944444	0.761073043574	0.0396536151852	0.0369876796296	0.0382255670185	0.0561052107259	0.0116820832126	0.0106750366581	0.0195478032719	0.00704743225852
à	0.0105316675148	0.425563497858	0.339381238395	0.0482861598765	0.0387508373395	0.072724081242	0.0154700928075	0.014267266886	0.025683175424	0.00934173775284
s	0.0479772585383	0.284488649286	0.459099246132	0.121815986625	0.0377007607798	0.0261263247473	0.0052447676725	0.00489309229533	0.00918759947467	0.00346623758428
t	0.0606113395128	0.276867883095	0.213650248711	0.255008328875	0.0531321535933	0.0177212282491	0.0020768135575	0.00279532609844	0.0951776664916	0.0229593105281
a	0.0254967331709	0.140204394365	0.106159986237	0.518955776292	0.0394959845311	0.0137203027497	0.00118202451917	0.00207497423281	0.123394518831	0.0293155180127
ì	0.013943074057	0.052612965455	0.037877342079	0.809850592097	0.0271188615104	0.0060970142499	0.000704501839723	0.000717130810937	0.0412882799437	0.00979020517423
c	0.00515340135233	0.0191720091517	0.0201981573597	0.894298197366	0.0376748538368	0.00538145474997	0.000369633946574	0.000359580136979	0.0140829526479	0.00330961125808
h	0.00196064711744	0.00816419971723	0.0428458524532	0.876412399122	0.0530780179456	0.00535127491666	0.000270054982191	0.000539734378993	0.00585487321597	0.00552279528603
e	0.00103703870581	0.00362815990574	0.0448591462511	0.575190566374	0.327555605982	0.0349079183056	0.00227274166073	0.000565653459664	0.00359512440532	0.00638802442868
t	0.000707701901937	0.00188196263525	0.0153514408504	0.208472722125	0.608792201994	0.115063939435	0.0169855672202	0.0128483014866	0.0116396348018	0.00825643414289
e	0.000439426967312	0.000950096545083	0.00551238608347	0.085655307375	0.604498067331	0.231632979812	0.0280586224067	0.0177874271622	0.0154428549339	0.010022711381
l	0.000410849655771	0.000669467515028	0.00211588716116	0.036477009125	0.49129168911	0.378934993271	0.0324913408022	0.0216075690541	0.0258584283113	0.010142937127
ì	0.000238558051924	0.000559221838343	0.0504718783871	0.0284488097083	0.326616229703	0.397631997757	0.0262553869341	0.0325095563514	0.0318672094371	0.105401112376
