 	i	bambini	piccoli	vengono	vestiti	dal	padre	e	dalla	madre	</S>
t	0.960182	0.0324359	0.0069972	4.935135e-05	1.99126e-05	1.4377015e-05	3.74648e-06	6.1612e-06	6.650955e-06	0.00012928148	0.0001553383
a	0.855296	0.129074966667	0.0147576	0.00042342615	0.0002681999	1.5913805e-05	4.71324e-06	2.622619e-05	3.05372216667e-05	4.822948e-05	5.402068e-05
p	0.641858333333	0.297887988889	0.0256646	0.00642657538333	0.0063317293	0.00593643900167	0.00028497743	0.00123629466333	0.00461953507389	0.00342122582667	0.00633212660667
e	0.646224444444	0.260651896296	0.0450578666667	0.00954797512778	0.00903499976667	0.00793986333389	0.00043381781	0.00194393355444	0.00617076735796	0.00456732807556	0.00842701868556
d	0.561199814815	0.118709798765	0.108969455556	0.0499581417093	0.0374917232556	0.0383069714446	0.00394183260333	0.0155885265181	0.0207826781193	0.0238614288252	0.0211898493785
ì	0.311563271605	0.202479532922	0.189187151852	0.0759665139031	0.0469288544185	0.0559648904815	0.00643311086778	0.020263285506	0.0271566093731	0.0365669096084	0.0274902531262
a	0.185347157202	0.207117494341	0.473145717284	0.0403598579677	0.0166527951395	0.0262313182605	0.00352708605593	0.007216857302	0.0106505061244	0.0185171511028	0.0112341691754
m	0.084619785734	0.109340814814	0.633008905761	0.0577648393226	0.0208026620465	0.0384589275202	0.00504534445198	0.009979071234	0.0193629883748	0.0139569316009	0.00765980452513
i	0.047279028578	0.0767729612713	0.660217968587	0.0812761131075	0.0264494873488	0.0431946958401	0.00953264815066	0.013082217078	0.0223269177916	0.0129647705336	0.00690350150838
n	0.0226044361927	0.0262750267571	0.646706989529	0.147379537703	0.0441026624496	0.0404214186134	0.0147389160502	0.0155741656927	0.0166521275972	0.0113866835112	0.0141584005028
c	0.0192267053976	0.00969816691903	0.358698263176	0.200244179234	0.0777826874832	0.0823186395378	0.133315638683	0.0243779885642	0.0150174858657	0.0195048945037	0.0598155335009
i	0.0170871151325	0.00427588030634	0.196717021059	0.173069059745	0.0845817624944	0.0922059465126	0.241159212894	0.0358434628547	0.00650278195523	0.0384715315012	0.110086177834
à	0.00878090171083	0.103296976769	0.141460673686	0.308014353248	0.0582783541648	0.0585126155042	0.156688714298	0.0299217442849	0.0110619706517	0.0397838438337	0.0841998826113
è	0.00395518623694	0.15860832559	0.0611147488953	0.331783784416	0.0415986847216	0.268546105168	0.0605373480993	0.0107832314283	0.0141608102172	0.0182359379446	0.0306756375371
r	0.00163059207898	0.0781185218633	0.0214133572984	0.419583594805	0.0603218615739	0.352972001723	0.0285093626998	0.00532234380943	0.0110737567391	0.0091269426482	0.0119274538457
k	0.000786694026327	0.0288214206211	0.0081092864328	0.427575131602	0.060475453858	0.246036633908	0.0163047008999	0.0103171879365	0.020081318913	0.0764207542161	0.105071539282
u	0.000466481342109	0.0102136683404	0.00532308281093	0.230664310534	0.238701951286	0.210907544636	0.0224668003	0.0266828626455	0.0206607696377	0.0972336747387	0.136678923094
t	0.000335719514036	0.0034361018468	0.00442093027031	0.320945436845	0.348612317095	0.173433514879	0.0291957667667	0.0279606342152	0.0091921165459	0.0340136949129	0.0484537643647
t	0.000433359571345	0.0011676532156	0.00275831275677	0.307763812282	0.259975772365	0.169960138293	0.102237988922	0.0356898580717	0.00470743218197	0.0206093116376	0.0946966347882
e	0.000469815257115	0.0004144706052	0.00248075758559	0.240150604094	0.317465924122	0.126328679431	0.136023296307	0.0437583193572	0.00277373406066	0.0162799572125	0.113855178263
n	0.000230828152372	0.000174067935067	0.0012677391952	0.215782734698	0.354634974707	0.25395155981	0.0815909654357	0.0316087064524	0.00492630468689	0.00779056240417	0.0480422927543
d	0.000489202050791	0.000181177845022	0.00208399306507	0.105419644899	0.243361791569	0.29388485327	0.156566555145	0.0398443354841	0.00579290489563	0.0230960108014	0.129280030918
i	0.000570972350264	0.000187535781674	0.00239014268836	0.051158081633	0.172837063856	0.296828617757	0.219213185048	0.0573749784947	0.00684570496521	0.0297658036005	0.162828510306
m	0.000340279450088	0.000282175093891	0.00106419856279	0.0393898938777	0.208200354619	0.470049205919	0.141795595016	0.0464562928316	0.0104956016551	0.0143335312002	0.0675935267687
è	0.000306464816696	0.00883704036463	0.00060272752093	0.0391411646259	0.175118784873	0.614268735306	0.070112431672	0.0205823476105	0.00948236721837	0.0291862737334	0.0323620655896
n	0.000485813938899	0.0119127801215	0.00053410584031	0.0546790548753	0.223653928291	0.521259578435	0.0323500238907	0.0388498992035	0.0534290890728	0.0424814579111	0.0203646518632
i	0.000527069312966	0.0043959818405	0.000531228613437	0.0487927516251	0.320010976097	0.269546126145	0.0900871879636	0.161961099734	0.0691201563576	0.0246998893037	0.0103277106211
à	0.000292719104322	0.0022108324135	0.000328364871146	0.0209046372084	0.246692992032	0.258395975382	0.131779095988	0.250447366578	0.0723718454525	0.0114680964346	0.00510810354037
t	0.000290363034774	0.00179863447117	0.000225284623715	0.0096899624028	0.139882397344	0.328482658461	0.0864241986627	0.288126122193	0.133933948484	0.00861177214487	0.00253469818012
t	0.000243950678258	0.000998037157057	0.000150280794572	0.0060375874676	0.0680910057813	0.420300219487	0.0678038995542	0.227365740731	0.110564992828	0.0203954673816	0.07804859306
o	0.000119629392753	0.000414808052352	9.27515181907e-05	0.00360898582253	0.0368987085938	0.357183839829	0.0829096665181	0.327072613577	0.0593282076093	0.0239909357939	0.108379564353
n	9.02179975843e-05	0.000160966917451	8.42755393969e-05	0.00223467260751	0.0314325361979	0.295711713276	0.135040555506	0.422386204526	0.0512579358698	0.012650548598	0.0489502547843
c	7.23362991948e-05	8.8133005817e-05	5.1456679799e-05	0.00190267153584	0.0328821787326	0.367741571092	0.214644185169	0.231163968175	0.0294118952899	0.011562772866	0.110478784928
i	8.97220330649e-05	6.03963352723e-05	7.55286932663e-05	0.00170525417861	0.0319158595775	0.246974890364	0.36159672839	0.185422556058	0.0124530850966	0.0106945109553	0.149011494976
ù	0.000138437344355	0.00372962731176	0.000132533564422	0.0011681817262	0.0183515731925	0.114619130121	0.310331129463	0.222373185353	0.232912898366	0.0204688903184	0.075774724992
r	0.000178653781452	0.00512449510392	0.000143775188141	0.00228100390873	0.0294181777308	0.148054843374	0.116976929821	0.278670061784	0.365343299455	0.0262582301061	0.0275509183307
i	0.000191592927151	0.00190215663464	0.000168496062714	0.00247580930291	0.0366915592436	0.152222047791	0.0665295099403	0.454068687261	0.217673433152	0.021516676702	0.0465603227769
c	0.000419635642384	0.00076121914488	0.000233020687571	0.00205821776764	0.0200426230812	0.0709063159303	0.0575780033134	0.52078356242	0.205856144384	0.0318784255673	0.0894831075923
e	0.000511796547461	0.00038662301496	0.000272541562524	0.00181927725588	0.0114943610271	0.0439413653101	0.0610136011045	0.503942520807	0.189971448128	0.0369721418558	0.149674702531
à	0.000292476182487	0.000903096304987	0.000216324387508	0.000856740418627	0.0056915626757	0.0167112051034	0.0428339340348	0.392718006936	0.322047549376	0.0829921139519	0.13473699751
t	0.000229994394162	0.00126278810166	0.000135162662503	0.000755050139542	0.00265072655857	0.00723274503447	0.0149070116783	0.224639502312	0.592697183125	0.104210237984	0.05127945917
t	0.000180623364721	0.000721959700553	8.3796237501e-05	0.000669895379847	0.00209593551952	0.0413179016782	0.0151830038928	0.141520800771	0.451456627708	0.079724479328	0.267045183057
i	0.00013721868824	0.000360927100184	0.000102140429167	0.000467578459949	0.00273378517317	0.0523481972261	0.0180862912976	0.0873632335903	0.172532709236	0.153471359776	0.512396394352
m	0.00028869589608	0.000333773900061	0.000174782809722	0.000845954153316	0.00323764172439	0.024608395742	0.0135067870992	0.12873474453	0.225801503079	0.184474119925	0.417993464784
à	0.000286627798693	0.00288010996669	0.000132503603241	0.000889947717772	0.00208112624146	0.0147183745807	0.0087478563664	0.110890148177	0.299260501026	0.315021039975	0.245091821595
n	0.000229242766231	0.00377359065556	0.00010872120108	0.000882565572591	0.00139736108049	0.00598615419357	0.0031417587888	0.077731616059	0.374505500342	0.403781679992	0.128461540532
a	0.000221351488744	0.00149978565185	0.000115130067027	0.00083966435753	0.0012125456935	0.00282476506452	0.00142018926293	0.0671199720197	0.329140843447	0.293610226664	0.301995446844
</S>	0.000145711094372	0.000760474975925	8.87380335135e-05	0.000464675928765	0.00075102084675	0.00149162303226	0.000990980131465	0.0400561360099	0.169363436724	0.263517113332	0.522370223422
