 	può	che	sono	ancora	svegli	</S>
i	0.537063	0.343044	0.03276635	0.068496465	0.003116555	0.0155133422
s	0.614162	0.2873411	0.02306285	0.067525725	0.002375538	0.00553250886667
ò	0.664315	0.286415133333	0.02146905	0.0241659156667	0.0009143078	0.00272062962222
z	0.3750462	0.576139711111	0.02980255	0.0152319758889	0.0022954114	0.00148421054074
i	0.137907152333	0.805975903704	0.0301071833333	0.0178492586296	0.0076192738	0.000541039146913
k	0.0511085364443	0.698732967901	0.138447827778	0.0269908528765	0.0725239579333	0.012195741349
a	0.0220889371481	0.5033329893	0.223452942593	0.0607680176255	0.172327319311	0.018030083783
ì	0.0079476973827	0.329121229767	0.437287980864	0.0710065392085	0.14663693977	0.007999941261
n	0.00363528579423	0.118934976589	0.772552326955	0.0425707797362	0.0595785132567	0.002728298487
e	0.00173205786474	0.0530947921963	0.619862442318	0.246540993245	0.0769605377522	0.00180918756233
a	0.000758975554913	0.0279839007321	0.260688714106	0.592134664415	0.116756845917	0.00167678585411
n	0.00146190885164	0.0164055035774	0.115918338035	0.532117554805	0.298233615306	0.035863038618
k	0.00158047328388	0.0120441011925	0.0614870460117	0.231003618268	0.328100905102	0.365783679539
ò	0.0324528647613	0.0083607003975	0.218237748671	0.0819342394227	0.135530635034	0.523483559846
r	0.0469846882538	0.00852144346583	0.373906916224	0.228009346474	0.0815265783447	0.261051153282
a	0.0199729232846	0.00612525782194	0.234434235408	0.551131115491	0.0783367594482	0.110000051094
a	0.0071629116282	0.00517607594065	0.0831459084693	0.48848587183	0.351001419816	0.065027783698
t	0.00365825054273	0.00564697198022	0.0325065794898	0.192478567277	0.616285139939	0.149424327899
s	0.00201747344758	0.00401347266007	0.0125146364966	0.076431065759	0.414293723313	0.490729442633
ù	0.00343529441586	0.00510248288669	0.0180013788322	0.0633483885863	0.353012251104	0.557099814211
n	0.0240513148053	0.0161509609622	0.0439103596107	0.0925153961954	0.554700083701	0.26867193807
n	0.0298856549351	0.0163751113207	0.0459186198702	0.0738547853985	0.4091519279	0.42481431269
i	0.0116877187784	0.0060356181069	0.0223975506234	0.0621772484662	0.2970292093	0.600672770897
t	0.00395473172613	0.00253277336897	0.00783630854113	0.0580096071554	0.276112536433	0.651553923632
i	0.00136968224204	0.00103808878966	0.00279433084704	0.0234588933851	0.172002645478	0.799336307877
</S>	0.00069298612102	0.00072962489483	0.00146028592352	0.0176916966925	0.180215822739	0.799209653939
