 	se	avevo	visto	nuvole	avevo	capito	che	stava	per	piovere	</S>
a	0.820998	0.15535615	0.01996432	0.00278203	0.00015633945	0.00048695025	3.742609e-05	3.6755425e-05	4.77586e-05	4.5239115e-05	8.9012395e-05
n	0.51665417	0.46777805	0.00754470333333	0.00428737666667	0.00186319581667	0.00121678375	0.000139515363333	0.000235334775	7.89306666667e-05	7.54938716667e-05	0.000126368061667
e	0.19067666	0.796201683333	0.00364662111111	0.00442429222222	0.00255561127222	0.00164912125	0.000245833787778	0.000292295625	0.000113216222222	5.76628672222e-05	0.000136898682222
v	0.0818730153333	0.904658561111	0.00231822703704	0.00398917740741	0.00190856309074	0.00317826708333	0.000779018595926	0.000400748575	0.000368642740741	5.27429990741e-05	0.000473149222407
ò	0.0277887981111	0.959686853704	0.00126658537901	0.00406592580247	0.00152433536358	0.00321425732778	0.000870195665309	0.000474795858333	0.000410286180247	6.56349330247e-05	0.000632497074136
ì	0.099969697037	0.804836284568	0.080773121493	0.00948126526749	0.000653604454527	0.00242082407593	0.000331425688436	0.000249234952778	0.000180091326749	0.000181805211008	0.000923136358045
c	0.124238599012	0.748390761523	0.109090620498	0.0140146550892	0.000412585818176	0.00219669602531	0.000149405462812	0.000128517584259	9.76847922497e-05	0.000304517737003	0.000976618452682
h	0.044728973004	0.813657587174	0.072363120166	0.0660855183631	0.00111794460606	0.00102440034177	0.000142774054271	0.000131685794753	8.33282807499e-05	0.000217169679001	0.000447660817561
a	0.0188630110013	0.528439695725	0.287050040055	0.154742506121	0.00423487153535	0.00518918044726	0.00050063101809	0.000242730264918	0.000188837093583	9.36332263337e-05	0.00045500027252
d	0.00756552800043	0.279822398575	0.429012680018	0.215177835374	0.0291258105118	0.0112914934824	0.012530677006	0.00536982042164	0.00391933736453	0.000240268975445	0.00594423842417
ò	0.00279450833348	0.238017799525	0.253261026673	0.421252278458	0.0365670368373	0.00907351782747	0.0162512766687	0.00775091680721	0.00509907578818	0.000761779991815	0.00917045614139
n	0.00184933411116	0.172702866508	0.211514808891	0.556382426153	0.0217903122791	0.0182603259425	0.00617829988957	0.00368630226907	0.00184819292939	0.0011028533306	0.0046840957138
t	0.00148546390372	0.286307555503	0.197672902964	0.363796808718	0.0598735707597	0.0217990419808	0.00464255662986	0.00877425408969	0.00087804564313	0.0375305244435	0.0172389989046
a	0.000743219834573	0.292344828501	0.109782600988	0.403250269573	0.0852203235866	0.0205167473269	0.00606827887662	0.0104044413632	0.000959992214377	0.0493074941478	0.0214013302349
s	0.000579886278191	0.101769386167	0.0927544336627	0.593107756524	0.102064574529	0.039770649109	0.0229059862922	0.0135389371211	0.00340153407146	0.0168850640493	0.013221407345
ì	0.000302618226064	0.0399800887223	0.0491608765542	0.722881252175	0.0914221581763	0.034012697703	0.0259638460974	0.0146875123737	0.00372748295715	0.00674624801643	0.0111150057817
n	0.000228176875355	0.0169940429074	0.0214737241847	0.847364084058	0.0555530527254	0.0311239805677	0.0114754726991	0.00645567412457	0.00147006891905	0.00344004267214	0.0044218315939
d	0.000342837958452	0.0691675343025	0.0324879413949	0.644691028019	0.0981490509085	0.0373179601892	0.0111334975664	0.0121530280415	0.00141533597302	0.0752933275574	0.0178491035313
e	0.000321518319484	0.0851770187675	0.0318990871316	0.338089676006	0.31871001697	0.0671084533964	0.0202100658555	0.0152888193472	0.00203667199101	0.0987313579191	0.0224280345104
k	0.000206697439828	0.0290260035892	0.0114810700439	0.248531225335	0.534930005657	0.0805796511321	0.0320619219518	0.0131769164491	0.00374991066367	0.033173189373	0.0130838115035
a	0.000199791813276	0.0102515151964	0.0044098076813	0.200659875112	0.556946668552	0.138921383711	0.0469595073173	0.010929315483	0.00569630355456	0.012071257791	0.0129546271678
ì	0.000366377937759	0.00386163573213	0.00189885056043	0.099955991704	0.524870889517	0.300489127904	0.0447443024391	0.00687530849433	0.00440204351819	0.005021228597	0.0075141977226
c	0.00038020864592	0.00604508524404	0.000757303520143	0.057566730568	0.613000296506	0.263722375968	0.031182200813	0.0169283961648	0.00266458017273	0.005146582199	0.00260633624087
h	0.00031235754864	0.00670272508135	0.000687516506714	0.0765627435227	0.718801098835	0.127409891989	0.029916400271	0.0215529320549	0.00241433339091	0.0106674640663	0.00497278374696
a	0.000300424516213	0.00262721236045	0.000645629502238	0.0682535078409	0.548227366278	0.231586063996	0.0973718000903	0.032604710685	0.00265477779697	0.0092933337221	0.00643528124899
a	0.000276606172071	0.00124782745348	0.000276152467413	0.0243818126136	0.299699455426	0.338634354665	0.24092960003	0.0806629702283	0.00719290926566	0.0032012719407	0.00349670041633
n	0.000267503057357	0.00168856181783	0.000226935122471	0.0103387742045	0.219619485142	0.230231451555	0.352851866677	0.145069323409	0.0246014364219	0.00134311498023	0.0137608534721
o	0.000186742685786	0.00153613563928	0.000192584840824	0.00498904773483	0.156975861714	0.215481817185	0.426182622226	0.136584441136	0.0315149121406	0.00582441432674	0.0205310511574
ì	0.000368234895262	0.00453369024643	0.000136097413608	0.00243688891161	0.0720920539047	0.272394272395	0.354696207409	0.239275147045	0.0215051040469	0.0214828714422	0.0110794847191
s	0.000455559298421	0.00723540674881	0.000151253471203	0.00449803297054	0.133433084635	0.207419090798	0.26241940247	0.339566049015	0.015331801349	0.0253349904807	0.00415536057303
o	0.00032750276614	0.00416125001627	0.000130221157068	0.00481867232351	0.150082061545	0.174047363599	0.305916134157	0.246488683005	0.066787333783	0.0336200968269	0.013620718191
n	0.000261698588713	0.00208703443876	0.000113374052356	0.00234136544117	0.059825320515	0.130568654533	0.309191378052	0.340291227668	0.0996021779277	0.0328407269423	0.0228771060637
t	0.000272823529571	0.00170960814625	0.00185768101745	0.00223926181372	0.049145873505	0.0587731848443	0.286965792684	0.337327742556	0.0878134593092	0.0455760036474	0.128318535355
a	0.000328876176524	0.00094309904875	0.00243376297248	0.00187620027124	0.0437244811683	0.0673948282814	0.330945264228	0.188113580852	0.10002281977	0.0592164012158	0.205000178452
k	0.000256017058841	0.00102663268292	0.00089217762416	0.00107918009041	0.0202058170561	0.0652510760938	0.314730754743	0.341979193617	0.09054820659	0.0302404704053	0.133790026151
a	0.00026120168628	0.00106025322764	0.000395467541387	0.00073749336347	0.0107491390187	0.0586451586979	0.269973918248	0.374545064539	0.100935002197	0.0775980934684	0.105099308717
ì	0.00043502522876	0.00192908007588	0.000207340013796	0.00057395945449	0.00488825300623	0.0580620862326	0.199124406083	0.343896354846	0.115911667399	0.196096697823	0.0788751129057
c	0.000402346076253	0.00915690002529	0.000120921237932	0.00106994181816	0.00499498766874	0.0276708720775	0.097468735361	0.522858784949	0.0797956224663	0.228173232608	0.0282873576352
h	0.000373811025418	0.0105880033418	0.000215697479311	0.00171821060605	0.0101926592229	0.0286176673592	0.077947111787	0.44979526165	0.0551351074888	0.299426410869	0.0659897625451
e	0.000549783008473	0.00431305244727	0.000328324493104	0.00160185920202	0.0098111730743	0.0328917557864	0.0695044372623	0.273990087217	0.192328202496	0.26979637029	0.144884587515
n	0.000523549669491	0.00442548548242	0.000343502497701	0.00191660873401	0.00619478769143	0.0188671652621	0.0603876790874	0.331399695739	0.296831734165	0.101549690097	0.177559862505
a	0.000340324223164	0.00425851022747	0.0002581285659	0.00177034011134	0.00425401423048	0.00918343175403	0.0467356596958	0.278346331913	0.249639578055	0.231556230032	0.173657620835
v	0.000278559741055	0.00393465847582	0.000189128921967	0.00153426390378	0.00282205974349	0.00540282391801	0.0327000865653	0.192471210638	0.244608859352	0.285696676677	0.230362206945
r	0.000323454247018	0.00386621649194	0.000416658307322	0.00148741796793	0.00298135658116	0.011230191306	0.0410142621884	0.158554900213	0.178276319784	0.187908492226	0.413941068982
è	0.000313696415673	0.00194333249731	0.000420822835774	0.00068488998931	0.00180853752705	0.0131841237687	0.0361703173961	0.0641850967377	0.085973139928	0.422846497409	0.372469722994
t	0.000229514471891	0.0020515674991	0.000180760111925	0.000677930663103	0.00111083784235	0.00521406925623	0.017343069132	0.0665719989126	0.123838713309	0.636032165803	0.146749340998
s	0.00011347257063	0.00238926916637	9.19372373083e-05	0.000599384221034	0.00194788928078	0.00229959208541	0.013601323044	0.0733929329709	0.118063734436	0.537509388601	0.249990846999
i	7.55179368767e-05	0.00171274945546	5.42048124361e-05	0.000295718073678	0.00191453842693	0.0019080983618	0.0108984876813	0.042549557657	0.0599231081453	0.298124162867	0.582543949
</S>	9.09164684384e-05	0.00089019432773	4.6942356218e-05	0.000205488036839	0.00110036221346	0.0022559991809	0.00942741384065	0.0256852488285	0.0580516040726	0.155767131433	0.7464789745
