 	mia	sorella	quest	anno	che	vienne	studierà	per	medico	</S>
i	0.9717275	0.02517045	0.00197971	6.56076e-05	0.00058282455	4.235125e-05	6.389055e-05	9.30252e-05	0.0001107575	0.00016400745
a	0.8836945	0.105156216667	0.00949828666667	6.15875e-05	0.00118502485	6.321975e-05	8.25347166667e-05	9.9475e-05	8.84198666667e-05	7.06425833333e-05
d	0.603363833333	0.347714405556	0.0284235622222	0.00292279016667	0.00681024828333	0.00479387825	0.00187186477222	0.0011625046	0.000671156655556	0.00226554832778
e	0.303126111111	0.635627135185	0.0282685874074	0.00545006005556	0.0108608127611	0.00746558941667	0.00278846825741	0.00249191153333	0.000893432885185	0.00302772710926
r	0.146469937037	0.736179045062	0.0603830958025	0.0132900333519	0.0145425342537	0.0107834931389	0.0048901960858	0.00444683717778	0.00149308829506	0.00752190670309
f	0.102504379012	0.544829015021	0.102416298601	0.112862111117	0.0499199780846	0.0362205310463	0.0138720986953	0.0143814257259	0.00840007609835	0.0145944355677
ì	0.072870303004	0.35779933834	0.2850863662	0.139400843706	0.0581871593615	0.0376483883488	0.0134763795651	0.0153249435753	0.00963736836612	0.0105688438559
m	0.0568369443347	0.455697779447	0.383714788733	0.0497558942353	0.0242016627872	0.0126815044829	0.00472718878837	0.0053716192651	0.00333668678871	0.0036755652853
m	0.0511609314449	0.436032259816	0.468041596244	0.0189446177451	0.0117670972624	0.0042802001943	0.00225191852946	0.0018563761617	0.00240668992957	0.0032580170951
u	0.0235548271483	0.253648753272	0.471843198748	0.081232385915	0.122969465754	0.0305109017314	0.00448444284315	0.0060704920539	0.00244071997652	0.00324469536503
f	0.0125854423828	0.156646017757	0.449740066249	0.137035128638	0.169829721918	0.0495748005771	0.00733533428105	0.00840304068463	0.00169545665884	0.00715504478834
è	0.00478990046093	0.071693805919	0.721663022083	0.0842114028793	0.0714411239727	0.0269237963924	0.00533112809368	0.00382149022821	0.00137526888628	0.00874922492945
t	0.00180170215364	0.0311737686397	0.866945007361	0.0361071942931	0.0438090579909	0.0108553249975	0.00281306603123	0.00148190507607	0.00130382962876	0.00370918164315
i	0.00076732171788	0.0143044462132	0.59197505912	0.0754420980977	0.29438171933	0.0165942049992	0.00261745201041	0.00115415669202	0.00115792654292	0.00160565654772
p	0.000426548572627	0.0061175654044	0.270675076373	0.230889699366	0.420878906443	0.0466364349997	0.0142223173368	0.00481399889734	0.00146066551431	0.00387900151591
ò	0.000397593524209	0.0040706351348	0.402030692124	0.267751233122	0.244906302148	0.0459445083332	0.0184942057789	0.00570997129911	0.00344160517144	0.00725319717197
r	0.000496153841403	0.0036305817116	0.416855897375	0.197231744374	0.325556767383	0.0294652327777	0.012217068593	0.0028217320997	0.00590366505715	0.00582099572399
k	0.000442138947134	0.00288465057053	0.264174299125	0.194597581458	0.320424489128	0.0237594925926	0.015596389531	0.0022290806999	0.108733365019	0.0671585152413
e	0.000222786349045	0.00167791185684	0.171313337375	0.161346193819	0.384624729709	0.0367979125309	0.013938113177	0.00218562356663	0.140797145006	0.0870964347471
t	0.000126639749682	0.00074118195228	0.061853150125	0.20671739794	0.518049909903	0.0756570708436	0.0256782543923	0.00433714452221	0.0522987383353	0.0545407079157
e	7.6595349894e-05	0.00036628135076	0.025229028375	0.206459132647	0.501787636634	0.162156356948	0.0310177514641	0.00498084484074	0.0234517227784	0.0444746359719
e	0.000179626616631	0.000381907483587	0.00898862445833	0.0904577542157	0.438962212211	0.373336452316	0.0518141171547	0.00703307161358	0.0100584442595	0.0187878619906
n	0.000442995205544	0.00114423182786	0.00470049815278	0.0454152280719	0.274724737404	0.494364484105	0.128974372385	0.0228759238712	0.00815047475317	0.0192070039969
a	0.000408264868515	0.00118278450929	0.00275220831759	0.027886816024	0.189753579135	0.567451161368	0.147190524128	0.0290429412904	0.0121875582511	0.0221439346656
s	0.000449128089505	0.0012716954031	0.0023800750392	0.0125841753413	0.121261926378	0.567990387123	0.192702908043	0.0404409470968	0.021030519417	0.0398882115552
t	0.000496103696502	0.0014380994677	0.00233480267973	0.0187519551138	0.0932205754593	0.347331829041	0.193950236014	0.0551246823656	0.154383373139	0.132968203852
u	0.000267963898834	0.0007102061559	0.000907065893243	0.0183065307046	0.0675918584864	0.230401643014	0.221082345338	0.0458720274552	0.231571457713	0.183288401284
d	0.000458657966278	0.000932690718633	0.00129586929775	0.00907364923487	0.0420301861621	0.256427214338	0.367008781779	0.0403559091517	0.148424519238	0.133992033761
i	0.000540277322093	0.00101704123954	0.00141133013258	0.00617282641162	0.034666562054	0.305829071446	0.360885593926	0.0508745697172	0.110579206413	0.128023244587
è	0.00109594177403	0.00215412141318	0.00526957374419	0.00271220847054	0.0229798206847	0.235074657149	0.472886864642	0.0753407899057	0.0810825688043	0.101403428196
t	0.00216067059134	0.00434502380439	0.0104137245814	0.00128323382351	0.0159348068949	0.0931557857163	0.685419954881	0.0995195966352	0.0501046562681	0.0376624293987
s	0.00167382009711	0.0033661984348	0.00751965552713	0.00111395594117	0.0097915082983	0.0392160252388	0.492232518294	0.0745388055451	0.257187852089	0.113359416466
i	0.000635357265703	0.00123043697827	0.00270791977571	0.00097097698039	0.00434914543277	0.0256032384129	0.207309039431	0.143648208515	0.36698728403	0.246558472155
j	0.000399939421901	0.000844165992757	0.0014191871919	0.000697120326797	0.00275434847759	0.023632489471	0.273696346477	0.250285736172	0.209221761343	0.237049157385
a	0.000277611873967	0.000667356630919	0.000965580663967	0.000537485008932	0.00164675649253	0.0152300398237	0.275234682159	0.265876245391	0.266353920448	0.173210385795
m	0.000358988357989	0.000848630176973	0.00135369848799	0.000544116902977	0.00130532916418	0.0122741099412	0.196815127386	0.256836748464	0.338573306816	0.191089795265
è	0.000523386785996	0.00131233339232	0.003680739496	0.000555896300992	0.00112457372139	0.0066602309804	0.162774275795	0.171187982821	0.476928435605	0.175252065088
d	0.000736664261999	0.00192094779744	0.005629049832	0.000372560766997	0.00146109190713	0.0034684013268	0.0983993585983	0.238465394274	0.544422145202	0.105124521696
i	0.000672838820666	0.00172047246581	0.004079810544	0.000304840088999	0.00150926996904	0.0026589677756	0.0680338528661	0.295946798091	0.487608048401	0.137465207232
k	0.00104999034022	0.0021997206886	0.00365356078133	0.000491651863	0.00167114932301	0.00273188659187	0.039494017622	0.20040926603	0.480714349467	0.267584402411
o	0.00116431144674	0.0023503519962	0.00350958972711	0.000549463887667	0.001707154441	0.00272696053062	0.0283635925407	0.139231655343	0.479654116489	0.340742800804
</S>	0.00060659272337	0.0012092036481	0.00176248906355	0.000308301843834	0.0009447992205	0.00175384276531	0.0153996262703	0.0998331776715	0.538845558244	0.339336400402
