 	non	vuole	mangiato	mangiato	tutta	una	volta	</S>
e	0.4289515	0.532622	0.028673955	0.002726685	0.000379139	0.003370095	0.00046447005	0.00281207965
t	0.21465926	0.762189333333	0.0152717116667	0.002888375	0.000342850333333	0.003055129	0.000174958383333	0.00141827965
è	0.072492103	0.915260111111	0.00818134122223	0.00159141186667	0.000176351547778	0.0012739415	7.2549005111e-05	0.000952125416667
l	0.0300052573333	0.941120703704	0.0255027277407	0.00213716082222	9.35359525927e-05	0.000608446666667	3.1068779037e-05	0.000501088005556
i	0.0226650191111	0.727395567901	0.215713075914	0.0274552136074	0.00259501765086	0.00374069055556	8.51204930123e-05	0.000350032768519
f	0.0154085063704	0.447750522634	0.335707358638	0.133087271202	0.0239539825503	0.0294719968519	0.00108311249767	0.0135368503562
a	0.00820128212347	0.256308207545	0.411632119546	0.198604423734	0.0580908275168	0.0427154656173	0.00511573749922	0.0193317001187
m	0.00767306070782	0.171177102515	0.467699706515	0.204852807911	0.0583053091723	0.0438348218724	0.00654837583307	0.0399089167062
è	0.00566988690261	0.143546534172	0.435548902172	0.27719493597	0.0305266597241	0.0434812406241	0.00355997727769	0.0604720722354
n	0.00289206896754	0.0666848113907	0.519455634057	0.332454645323	0.0134796365747	0.0255426468747	0.00169726009256	0.0377933240785
o	0.00186710365585	0.0282934911302	0.402620611352	0.427892881774	0.0933533388582	0.0242014489582	0.00608916569752	0.0156818680262
o	0.00164489855195	0.0110381743767	0.166135570451	0.569433627258	0.179725779619	0.0518779829861	0.00802236523251	0.0121215160087
l	0.00150270151732	0.0058647414589	0.0671013234837	0.507882542419	0.284741593206	0.0873576943287	0.0153605317442	0.0301887386696
i	0.00084720717244	0.0028496734863	0.0274094444946	0.27614621414	0.516171864402	0.0945018647762	0.0408463105814	0.0412272128899
m	0.00147406372415	0.0034372141621	0.0125920581649	0.154492104713	0.527181288134	0.124319254925	0.0487714368605	0.127732604297
i	0.00176246957472	0.0036175485207	0.00746737372163	0.104694534904	0.419529762711	0.128346518308	0.15580754562	0.178774201432
a	0.00132863152491	0.0018319233069	0.00362452890721	0.0435324783013	0.33128958757	0.272625606103	0.207469481873	0.138297400477
f	0.0012513425083	0.00187963776897	0.00414713296907	0.0266035927671	0.207506195857	0.360724202034	0.226135793958	0.171751800159
o	0.000789766502767	0.00130076262299	0.00335849398969	0.0162802209224	0.139784798619	0.192907500678	0.461870931319	0.183707600053
r	0.000451928834256	0.000611628907663	0.00175289766323	0.0080409736408	0.0761208662063	0.0865843668927	0.50502431044	0.321413200018
à	0.000370939611419	0.000790894302554	0.00217883922108	0.00950676788027	0.0385965720688	0.0916135556309	0.27179280348	0.585149400006
</S>	0.000380745305709	0.00102462215128	0.00259255461054	0.0116222839401	0.0226354110344	0.123615777815	0.14987445174	0.688253700003
