 	quando	è	arrivato	Giovanni	Anna	stava	e	dormiva	</S>
m	0.5044515	0.4936484625	0.0016155725	4.59795e-05	0.0001134824	3.2174845e-05	9.82851e-06	2.2523495e-05	6.0295535e-05
ò	0.819502833333	0.179353295833	0.000912999166667	3.64264666667e-05	0.0001116661	3.66340816667e-05	9.69760333333e-06	9.89670166667e-06	2.61987016667e-05
t	0.902181611111	0.0938392319443	0.00360182305556	0.000139696455556	0.000139459666667	2.39963605556e-05	7.48947444444e-06	4.97397072222e-05	1.67346672222e-05
t	0.944723537037	0.0506635176481	0.00421455635185	0.000171144278519	0.000130781895556	1.50686801852e-05	5.15100848148e-06	6.64517357407e-05	9.9611124074e-06
i	0.654967012346	0.294423312883	0.0501202941173	0.00037977855284	5.36232051853e-05	9.40405339507e-06	5.39714649383e-06	3.74927119136e-05	3.85043446913e-06
è	0.233337870782	0.545397437628	0.219697431372	0.00105674685095	0.000382992968395	2.8440684465e-05	1.41274821646e-05	7.85465373045e-05	6.48085182304e-06
t	0.108399123594	0.374633345876	0.511746143791	0.00220235228365	0.00238744098947	0.000276511628155	5.31395607215e-05	0.000291581845768	1.05974072743e-05
t	0.351742507865	0.150669715292	0.471173481264	0.00335861742788	0.00661414366316	0.00451700920939	0.000704830853574	0.00689230561526	0.00432752899242
a	0.410516311288	0.064774271764	0.443518260421	0.052943122476	0.00629269188772	0.00585653640313	0.00108719495119	0.00924664520509	0.00576490936081
s	0.138686219096	0.0383980572547	0.649885086807	0.116035040825	0.0186678079626	0.0119880454677	0.00441415631706	0.017380291735	0.00454529615027
e	0.0479937610987	0.0197283057516	0.573215695602	0.290453346942	0.0228500633209	0.0142602218226	0.00606191210569	0.0209694339117	0.00446748138342
o	0.0161202674329	0.00919270525053	0.330212531867	0.584757115647	0.0264076817736	0.0101570472742	0.00458547736856	0.0162713146372	0.00229616646114
G	0.0057022191443	0.00380447975018	0.129168877289	0.776304705216	0.0417540605912	0.0151476157581	0.00456179912285	0.0213810048791	0.00217538215371
i	0.00213754808143	0.00158232591673	0.0525061590963	0.871180235072	0.0306067935304	0.0140774619194	0.00487253970762	0.0193884016264	0.0036485807179
o	0.00088513439381	0.00110155097224	0.0229303430321	0.675513411691	0.216128571177	0.0384363439731	0.00793065990254	0.0334465672088	0.00362768690597
v	0.00078612813127	0.000857794990747	0.00947542767737	0.498184803897	0.295392957059	0.0547071813244	0.00973291996751	0.127825355736	0.00303789896866
à	0.00467625171042	0.0529816719969	0.0794446325591	0.389927434632	0.227688085686	0.0589053271081	0.0141094399892	0.140291018579	0.0319764529896
n	0.00960088390347	0.0721158806656	0.115344744186	0.195086978211	0.403412361895	0.083308109036	0.0162202133297	0.0645375395263	0.0403734023299
n	0.00875906130116	0.0260603315552	0.0568304813953	0.110795029404	0.470274453965	0.161312703012	0.0251503044432	0.0557500465088	0.0850677854433
i	0.00454071693372	0.00916896518507	0.0262171371318	0.164231046468	0.324746484655	0.233904901004	0.0631722014811	0.0653849821696	0.108633961814
e	0.00156858714457	0.00352207006169	0.0116867120439	0.223129348823	0.331705161552	0.264726967001	0.065299633827	0.0525834607232	0.0457782172713
A	0.00066491004819	0.0018709383539	0.00450560034797	0.118046186274	0.523989053851	0.276709989	0.034635544609	0.0235195002411	0.0160580687571
n	0.00096398268273	0.00184783611797	0.00391028011599	0.047686398758	0.602549351284	0.291103329667	0.028330848203	0.018141446747	0.0054661885857
n	0.00180228422758	0.00125128303932	0.00380772670533	0.025248479586	0.478830450428	0.338757109889	0.0404633827343	0.028643582249	0.0811957621952
a	0.00145614547586	0.00057851334644	0.00211064990178	0.042015439862	0.280193616809	0.372906369963	0.117662327578	0.0531542274163	0.129923220732
ì	0.000629734891953	0.00110875911548	0.00143671096726	0.0457840526207	0.28675567227	0.400853456654	0.145794142526	0.0506989091388	0.0669387309107
s	0.000441349963984	0.00125884237183	0.00126740032242	0.0173386368736	0.363363557423	0.457687152218	0.106079747509	0.0299923697129	0.0225708626369
t	0.00139692265466	0.000541862057277	0.000926443107473	0.00953575895787	0.258199152474	0.431093050739	0.0895187491697	0.031422956571	0.177364882546
i	0.00162896211822	0.000357376619092	0.000674370369158	0.024409252986	0.131324350825	0.307733016913	0.216348083057	0.0592859855237	0.258237927515
g	0.000667561606073	0.000311019873031	0.000526672123053	0.0279987109953	0.0820543836083	0.409207338971	0.265572594352	0.0887991951746	0.124861942505
g	0.000364345868691	0.000153647657677	0.000303111374351	0.0148579303318	0.0627882278694	0.415138446324	0.128537164784	0.0869926983915	0.290864314168
h	0.00016116515623	0.000116541585892	0.000219150124784	0.0141752101106	0.0396778092898	0.234516482108	0.0785842215947	0.0919489994638	0.540600438056
