 	se	vieni	alle	sette	se	no	non	vieni	più	che	non	mi	ha	</S>
a	0.8068915	0.143372395	0.02755523	0.00386777	0.00637696	0.001728875	0.000964483	9.456835e-05	8.07841e-05	0.00135628	0.000761849	0.00190405	0.0011059515	0.003939431
n	0.4915254	0.143710131667	0.328925876667	0.00405912333333	0.0103363033333	0.00602153833333	0.000898997333333	0.00027057245	0.00204865343333	0.00537709	0.000627549333333	0.00174271	0.00153344816667	0.002922791
è	0.168736096667	0.051870863889	0.742339292222	0.00480704444444	0.0093287691111	0.00718437377778	0.000568866644444	0.000288875886667	0.00276454014444	0.00640625333333	0.000350177704444	0.00110284506667	0.00164183098889	0.0026101389
r	0.0653714622223	0.12539277463	0.784084764074	0.0111908614815	0.00510807437037	0.00268788892593	0.000241277748148	0.000249530032222	0.00099950188148	0.00247200677778	0.000141795928148	0.00044887808889	0.000646984262963	0.000963883866667
t	0.0305778644074	0.15527445821	0.755662254691	0.0167643204938	0.00377232345679	0.00615266630864	0.000298209249383	0.000576138677407	0.00796914346049	0.00177910125926	0.000145565409383	0.000708650696297	0.00724839375432	0.0130706802889
i	0.0115551451358	0.08424958607	0.754907751564	0.0984768401646	0.00255673981893	0.00732033110288	0.000412816416461	0.0011630862258	0.0103155361202	0.00166605741975	0.000172181803128	0.000796222898766	0.00936294352844	0.0170448291396
s	0.0054037883786	0.06536172869	0.773019917188	0.124899213388	0.00443830660631	0.00392606270096	0.00115315680549	0.0015046554086	0.0059243536734	0.00211708947325	0.000536922934376	0.000725700299589	0.00333975178648	0.0076495554232
e	0.00345631945953	0.04445037623	0.744853972396	0.171398337796	0.00748164553544	0.00469007090032	0.00307563893516	0.00265428180287	0.00595023789113	0.00270100315775	0.00161767097813	0.0016761234332	0.00137825126216	0.00461618814107
s	0.00440862648651	0.0389348587433	0.680187324132	0.200381579265	0.0161176818451	0.00816689696677	0.00631443631172	0.00565593060096	0.017770079297	0.00651462771925	0.00291797699271	0.00277211781107	0.000961732754053	0.00889632238036
e	0.0054697454955	0.0621078529144	0.511138774711	0.253598326422	0.0339393939484	0.0220739656556	0.0165719454372	0.0227602835337	0.033401193099	0.0109595425731	0.00730925899757	0.00743789927036	0.00110113525135	0.0121307641268
t	0.00441289516517	0.114253617638	0.286572258237	0.365057775474	0.0412789646495	0.0273298552185	0.0205315484791	0.0376441945112	0.0496536976997	0.015300114191	0.00919557633252	0.00943282975679	0.00163498941712	0.0177019780423
t	0.00729706505506	0.187956539213	0.203155186079	0.245485758491	0.0299067548832	0.0337405184062	0.0288892828264	0.0733841648371	0.0838659992332	0.0188265047303	0.0167064487775	0.0160918732523	0.00478464647237	0.0499097926808
à	0.00857135168502	0.217403179738	0.151964162026	0.11736545283	0.0549768182944	0.0610668394687	0.0391156609421	0.0851421549457	0.0884250664111	0.0634580015768	0.0204489562592	0.0316390910841	0.00887720549079	0.0515464075603
a	0.00457068722834	0.138316293246	0.111304044009	0.0654901509433	0.177545939431	0.0531079531562	0.0308646869807	0.210093484982	0.0520119888037	0.0926307671923	0.0101479314197	0.026257887028	0.00723409883026	0.0204242225201
n	0.00235590740945	0.0505565244153	0.0436625713363	0.0257326269811	0.18099415981	0.0357231243854	0.0220704623269	0.249117094994	0.259227229601	0.0601020557308	0.00696016647323	0.0167126523427	0.0126918632768	0.0340937175067
d	0.00107364446982	0.0319936348051	0.0222140604454	0.0116624456604	0.0654608766033	0.0559733747951	0.027366654109	0.111257131665	0.411608409867	0.0366218185769	0.0152231388244	0.0286509507809	0.0304003544256	0.150493939169
e	0.000650684823273	0.025171965935	0.0107220138151	0.00673350722013	0.0351590022011	0.0574567915984	0.0479702513697	0.0678087772217	0.430934136622	0.0482901061923	0.0220092796081	0.036646616927	0.0287582748085	0.18168904639
m	0.000532417607758	0.00908527631167	0.0047806482717	0.00264540240671	0.031040834067	0.0334014971995	0.0507034504566	0.111722492407	0.545470378874	0.0624383353974	0.0164943632027	0.0255821989757	0.0135424582695	0.0925606154633
i	0.000578059202586	0.00407910543722	0.0027034974239	0.00143066480224	0.0250373113557	0.0188304657332	0.0726550834855	0.237768497469	0.490764459625	0.0442636784658	0.0182602910676	0.0203461263252	0.0069995527565	0.0562835051544
n	0.000522394734195	0.00214423881241	0.0014553871413	0.00080585193408	0.0186916037852	0.0115671219111	0.0757093278285	0.212786999156	0.525847153208	0.0455547594886	0.0204943303559	0.0215573087751	0.00749567425217	0.0553679683848
d	0.000401266244732	0.00186263993747	0.00132547571377	0.000520319644693	0.0121907679284	0.00673059397037	0.0324979326095	0.083647833052	0.467239384403	0.0474665531629	0.0149562767853	0.0194912362584	0.0507375580841	0.260932022795
è	0.000384957748244	0.00174885964582	0.00138472523792	0.000397759881564	0.00994885597613	0.00498405799012	0.0230127675365	0.0353417443507	0.215298594801	0.184201284388	0.0197724589284	0.0700575787528	0.113642186028	0.319824007598
l	0.000927981582748	0.00118696621527	0.00421403174597	0.000276071293855	0.00897221532538	0.00341551933004	0.0213822625122	0.0283723147836	0.1248783316	0.471627094796	0.0186499729761	0.0904815929176	0.102078562009	0.123537135866
a	0.000995552860916	0.00092478840509	0.00460798991532	0.000274233097952	0.00622813177513	0.00191295511001	0.0228530608374	0.0390726049279	0.1170257772	0.542427364932	0.043044010992	0.111807930973	0.0494088873363	0.0594168119553
p	0.000542521953639	0.00054274013503	0.00216552263844	0.000196835799317	0.00360492225838	0.00155554037	0.0224062869458	0.033072774976	0.200691925733	0.373487121644	0.053039503664	0.123647643658	0.0507965624454	0.134250237318
l	0.00043794931788	0.00168446437834	0.00158250254615	0.000279510033106	0.00258192241946	0.00198637345667	0.0126573289819	0.0523975983253	0.237972308578	0.190803940548	0.0281229345547	0.066674047886	0.0703939208151	0.332425412439
è	0.000304564439293	0.00199284242611	0.00129133584872	0.000286890677702	0.00211223613982	0.00198180448556	0.00841810966063	0.0569510657751	0.136732969526	0.138454546849	0.0193679615182	0.0660191826287	0.227919640272	0.33816713748
o	0.000329811479764	0.000890088442037	0.00120433328291	0.000223412559234	0.00112967471327	0.00120124549519	0.00388498655354	0.0206586182584	0.0591670565087	0.342039182283	0.0311357038394	0.0908413942096	0.280151946757	0.16714277916
k	0.000369566826588	0.000614652147346	0.0012795490943	0.000226599286411	0.000737620904423	0.00083233583173	0.00202898851785	0.00894721608613	0.106747218836	0.376731294094	0.0341258912798	0.0806624647365	0.174828715586	0.211867993053
a	0.000291151275529	0.000385119382449	0.00110209303143	0.000141155528804	0.000478246634808	0.00080639194391	0.00194231250595	0.00432639869538	0.123428239612	0.200034998031	0.0769796204266	0.128215154912	0.178933238529	0.282936331018
e	0.000347807091843	0.000279442460816	0.000902371010477	0.000103486976268	0.000414714878269	0.000636331981303	0.00172422183532	0.00217572489846	0.047852073204	0.11310226601	0.0916519801422	0.135305151637	0.33017807951	0.275326777006
m	0.000587878697281	0.000996624153605	0.00292138700349	0.000246729792089	0.000416281292756	0.0010868653271	0.00136348827844	0.00338791363282	0.0893455177347	0.0840063553367	0.0372056333807	0.0694858172123	0.380985026503	0.327964592335
è	0.00052353906576	0.0011534422212	0.0036136023345	0.00027528137403	0.000344474897585	0.0011643227757	0.00112230629281	0.00373165702094	0.101672659578	0.0723623651122	0.0164572621269	0.0439417257374	0.497444008834	0.256193397445
c	0.00107479485525	0.0007088139104	0.0116359541115	0.00019380256801	0.000738098099195	0.0034167985919	0.00098035896427	0.00153562615031	0.0362268501927	0.0373070017041	0.00787849170897	0.0323341285791	0.714580336278	0.151388665815
h	0.00126909671842	0.0005996406368	0.0139281750372	0.00017941052267	0.000887069366398	0.00406722653063	0.00096991198809	0.00085512971677	0.0144250707309	0.0265022239014	0.00603794056966	0.0293829095264	0.660987778759	0.239908221938
i	0.00047450600614	0.0002889615456	0.0047953420124	9.653994089e-05	0.000359638788799	0.00142591977688	0.00041598799603	0.000381193238923	0.00505107724363	0.0120014379671	0.00408583685655	0.0147408865088	0.419459626253	0.536423073979
</S>	0.00029128100307	0.0002153122728	0.0024810610062	8.2823120445e-05	0.000239307894399	0.00076127578844	0.000277656498015	0.000254712119461	0.00266665312182	0.00678137898355	0.00336136842828	0.0089041682544	0.235196863126	0.738486036989
