 	dopo	Giovanni	é	tornato	a	casa	</S>
d	0.4721615	0.460688	0.0653852	0.0002846485	0.00014004215	0.00010997665	0.00123078978
ò	0.7124565	0.250543233333	0.0352340233333	0.0010382965	0.00014988315	6.86233166667e-05	0.00050934378
p	0.670081833333	0.303187311111	0.0228873977778	0.00248127883333	0.00032111905	0.000426896438889	0.000613831926667
u	0.332978011111	0.646593103704	0.0169425125926	0.00207331677778	0.000339186683333	0.000519682262963	0.000553931425556
o	0.11383151037	0.837883701235	0.0394372841975	0.00602690275926	0.00124265222778	0.000364383870988	0.00121337125852
G	0.0410986234567	0.877611900412	0.0641721613992	0.0106408842531	0.00231472407593	0.000630349956996	0.00353122708617
i	0.0155700254856	0.903358300137	0.0527689537997	0.0128640780844	0.00737074802531	0.00180016898567	0.00626787236206
o	0.00545900582853	0.607471433379	0.262809151267	0.0988337926948	0.0155586160084	0.00240352966189	0.00746469745402
v	0.00263466827618	0.303513811126	0.502784050422	0.145640164232	0.0195469720028	0.00322476655396	0.0226554724847
à	0.00891146275873	0.202611070375	0.463840350141	0.265547621411	0.0188965573343	0.00796857218465	0.0322242241616
n	0.0109576509196	0.0809286234583	0.535750116714	0.33238654047	0.0134537191114	0.00850950072822	0.0180139980539
n	0.00436664363987	0.0376020144861	0.470323772238	0.305120846823	0.0155331397038	0.108461476909	0.0585923893513
i	0.00164337604662	0.0792823448287	0.246575990746	0.325314282274	0.0835191132346	0.150932492303	0.11273279645
j	0.000804155182207	0.0936135082762	0.365695663582	0.279630094091	0.104472471078	0.0644636974343	0.0913207654833
ù	0.000561758727402	0.0324460721254	0.344555654527	0.499315364697	0.0461694903593	0.0326681991448	0.0442838218278
r	0.000334207909134	0.0111774767418	0.211927651509	0.706499454899	0.0307376301198	0.0199281730483	0.0193958739426
i	0.000201101836378	0.00631108891393	0.164350783836	0.478389651633	0.28574011004	0.0294037976828	0.0356038246475
s	0.000138280478793	0.00442515163798	0.0689090612787	0.362978383878	0.43790803668	0.0520120992276	0.0736292748825
e	0.000114004826264	0.00186502021266	0.0348896170929	0.312131727959	0.432591012227	0.113994133076	0.104415091627
è	0.000428402608755	0.00101625573755	0.0130384223643	0.13525120932	0.593320004076	0.172144377692	0.0848018305423
s	0.00129693420292	0.00069614124585	0.00929609412143	0.10999943644	0.691466668025	0.144194525897	0.0430500435141
s	0.00133657406764	0.000549464415283	0.00917697137381	0.08777824548	0.488140556008	0.138713908632	0.274303981171
u	0.000590689789213	0.000317917471761	0.00524249479127	0.0412924208267	0.187243852003	0.135994869544	0.62931766039
</S>	0.000308123544607	0.00029493873588	0.00288474389564	0.0210810689134	0.122669926002	0.108460784772	0.744300330195
