 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
m	0.500073807	0.4827670875	0.0170551315	8.59995e-05	7.54859e-06	4.383129e-06	5.97989e-07	2.10475655e-06	6.15197e-07	1.4359645e-07	3.796994e-07	2.967215e-07	2.092345e-06
ò	0.823540269	0.1702873875	0.00607861483333	7.35547666667e-05	8.49275333333e-06	5.27526966667e-06	6.68123333333e-07	2.38779885e-06	6.57676333333e-07	1.50119783333e-07	3.971638e-07	2.29439133333e-07	2.065295e-06
t	0.920125756333	0.0765574958333	0.00313811494444	0.000120151655556	2.25003077778e-05	2.39657965556e-05	3.61001811111e-06	2.01804295e-06	1.50646611111e-06	9.4818161111e-08	1.992846e-07	5.07284677778e-07	4.38714166667e-06
t	0.961895918778	0.0360395763444	0.00186319198148	0.000129773851852	2.70268159259e-05	3.13574688519e-05	4.60672237037e-06	1.73199398333e-06	1.72859203704e-06	6.52749537037e-08	1.320955e-07	6.62935892593e-07	4.52728988889e-06
e	0.664747539593	0.333230536515	0.00144867099383	0.000321364583951	8.9828518642e-05	9.71784929506e-05	3.95438471235e-05	1.23794609944e-05	9.67166067901e-06	4.93589617901e-07	4.88240133333e-07	6.65056297531e-07	1.6657422963e-06
j	0.434550079864	0.514952845505	0.0216916703313	0.011278065528	0.00607971117288	0.00247199616432	0.00176763961571	0.001591739087	0.00122359232023	0.000435024589873	0.000270686810044	0.000164789932099	0.00352198648377
è	0.354838359955	0.543814948502	0.0633452901104	0.0148054705093	0.00803121705763	0.00325327105477	0.00230799052857	0.002108878759	0.00162191922341	0.000579693802291	0.000360993533348	0.0002194035877	0.00471249986126
n	0.160874453318	0.748493316167	0.0754350300368	0.00663748883643	0.00301493135254	0.00144586735159	0.000832512499523	0.000720086483	0.000554372457803	0.00019369056843	0.000121216494783	7.54075595667e-05	0.00160158438709
o	0.0886040204393	0.734224105389	0.130112610012	0.0177406129455	0.0107657561175	0.0115670037839	0.00452711249984	0.000772603327667	0.000869605085934	0.000113780551477	7.0715985261e-05	8.08382731889e-05	0.000551023662363
m	0.0548807428131	0.54885103513	0.270085203337	0.0429806376485	0.0313880187058	0.0260071012613	0.00960753749995	0.00327544444256	0.00402183502864	0.000721990183826	0.000511492761754	0.000338502424396	0.00733032335412
e	0.0434717596044	0.367163345043	0.328928401112	0.0607917458828	0.0716230395686	0.0641890004204	0.0285527125	0.00650809481419	0.0113397283429	0.00357636672794	0.00137289092058	0.0016485384748	0.0108344577847
v	0.0154987585348	0.227139248348	0.446751800371	0.0729351486276	0.0866272465229	0.0787412334735	0.0348486041667	0.0073316582714	0.0124697794476	0.00440658890931	0.00149555530686	0.00200723282493	0.00974713592823
è	0.00613348984493	0.0957794227827	0.71500626679	0.0561208228759	0.049082184841	0.0399463911578	0.0155234862222	0.00469604685713	0.00591258621587	0.00198299299644	0.00079263477562	0.000850554224977	0.00817295064274
k	0.00323928028164	0.0449392809276	0.864779422263	0.039897814292	0.0187111642803	0.0151752037193	0.0055225549074	0.00167014205238	0.00202911847196	0.000662222278813	0.000266099261873	0.000296398258326	0.00281095321425
k	0.00374316009388	0.0279975169759	0.709580140754	0.141524671431	0.0385228547601	0.0359591612398	0.00500336630247	0.00716763635079	0.00216414282399	0.000381905346271	0.000435652750624	0.00404480631944	0.0234748154047
i	0.00278778923129	0.0159975956586	0.368273713585	0.261475557144	0.12925218492	0.0940874870799	0.0628184954342	0.0168809454503	0.00868795094133	0.00188750844876	0.000980297583541	0.00634675877315	0.0305235124682
o	0.000974213277097	0.00988272955287	0.194808571195	0.426343185715	0.155223328307	0.0905415956933	0.0812205318114	0.0145342351501	0.00959733431378	0.00224967754959	0.000827532927847	0.00318915899105	0.0106074624894
p	0.000401480092366	0.00367017151762	0.137168823732	0.590775061905	0.139323042769	0.0546868652311	0.0408635439371	0.01378036505	0.00520108210459	0.00280264724986	0.00112648470928	0.00196031239702	0.00823990516313
u	0.000177514270789	0.00137909750587	0.0563860445773	0.531376687302	0.260901680923	0.078662855077	0.0378490813124	0.0140556116833	0.00505186403486	0.00346121574995	0.00131113490309	0.00175250179901	0.00763492505438
l	0.00012075499693	0.000620308501957	0.0229979181924	0.479406895767	0.344705560308	0.0952647516923	0.0331590604375	0.00958832722777	0.00501950467829	0.00246040191665	0.000933221634363	0.00100326726634	0.00472030168479
ò	0.00019479433231	0.000512105833986	0.0682770727308	0.579320965256	0.242549820103	0.0725981505641	0.0194933384792	0.00678723307592	0.0035985952261	0.00163471160555	0.000716433378121	0.00056163998878	0.0037554405616
