 	le	melanzane	vogliono	girate	</S>
i	0.2861187	0.706305	0.002392736	0.00161828835	0.0035649139
m	0.137552766667	0.649004666667	0.135677982	0.0535349616833	0.0242292939
a	0.193768988889	0.523066555556	0.181061184	0.0708789508944	0.0312241113
r	0.24135732963	0.549595518519	0.110306584667	0.0476047806315	0.0511355837667
a	0.21760744321	0.573045839506	0.101593528222	0.0419946502105	0.0657582945889
n	0.205382814403	0.622864946502	0.101877842741	0.0234375400702	0.046436564863
g	0.180663938134	0.473916315501	0.115727680914	0.0520706133567	0.177621221621
i	0.140144512711	0.2895364385	0.115646626971	0.113493871119	0.34117874054
à	0.0588916463037	0.2160994795	0.341348875657	0.117545290373	0.26611508018
n	0.0196913648346	0.1699298265	0.401651391886	0.284994763458	0.123733026727
e	0.0150391622782	0.309717608833	0.283917563962	0.324805554486	0.0665201755757
i	0.0136394144261	0.306337002944	0.529219854654	0.120293151495	0.0305103418586
t	0.00538390514203	0.113309667648	0.730443284885	0.100468717165	0.0503943972862
è	0.00244087268068	0.0496303558827	0.500628294962	0.345958572388	0.101341799095
l	0.000923984860227	0.0441685852942	0.454558631654	0.418491190796	0.0818573696983
u	0.000927081286742	0.0434871950981	0.559528877218	0.299179063599	0.0968778932328
n	0.00119781042891	0.026270158366	0.402546625739	0.409610354533	0.160375297744
e	0.00110454314297	0.0122855694553	0.262759541913	0.486499451511	0.237350765915
v	0.00088637938099	0.00611974315177	0.149277513971	0.568964150504	0.274751921972
o	0.000910105126997	0.00370416438392	0.0945691713237	0.558078050168	0.342738307324
t	0.000788944042332	0.00252915379464	0.0688217537746	0.536507683389	0.391352435775
i	0.000673183680777	0.00176396693155	0.0519570812582	0.50832056113	0.437285145258
m	0.000687912560259	0.00171184731052	0.0479480937527	0.550176520377	0.399475381753
m	0.00127694885342	0.00267767410351	0.0465080645842	0.646714506792	0.302822460584
è	0.00177259961781	0.0235528280345	0.0425763581947	0.624782835597	0.307315153528
n	0.0012875668726	0.0318681760115	0.0318567227316	0.748215278532	0.186772194509
e	0.000976280957533	0.0143628986705	0.0334693742439	0.599337426177	0.351853874836
</S>	0.000886032978767	0.00803935933525	0.025408837122	0.359472213089	0.606193437418
