 	se	vieni	a	casa	ogni	sabato	</S>
a	0.8057495	0.12283268	0.05570815	0.004941585	0.003830335	0.000318039	0.00661981105
n	0.498208933333	0.123129233333	0.252387216667	0.080509875	0.0390926783333	0.001340362	0.00533173438333
è	0.171042322444	0.0440224277777	0.574737072222	0.150750958333	0.0529197594444	0.00159360233333	0.00493382012778
r	0.0667240854813	0.166713152593	0.635773690741	0.106167452778	0.0219002598148	0.00082899311111	0.00189228270926
t	0.0318200411604	0.211856517531	0.454107230247	0.186192284259	0.0255202932716	0.0247808117037	0.0657227515698
i	0.0117146230535	0.0932047058437	0.539549410082	0.20978916142	0.0264146044239	0.0325321330012	0.0867952482199
è	0.0049585566845	0.0643163686146	0.719958136694	0.159358453807	0.0114491814746	0.0109743747671	0.0289846241033
s	0.0019383865615	0.0473850228715	0.622449712231	0.295712484602	0.0161902004915	0.0063386462557	0.00998536336777
s	0.0010909805205	0.0323756409572	0.385988904077	0.310886828201	0.0551186668305	0.0716503687519	0.142888732789
u	0.00247142984017	0.0311934136524	0.203822301359	0.227412276067	0.252815222277	0.0913184862506	0.190967177596
k	0.00290909194672	0.0324134712175	0.136867500453	0.340056758689	0.328298074092	0.0392062254169	0.120248992532
u	0.00197654598224	0.0295222904058	0.0775703334843	0.31773898623	0.429998024697	0.0267319418056	0.116461964177
à	0.00156554199408	0.0220118534686	0.0356193944948	0.11973038541	0.720967674899	0.0365138472685	0.0635914647257
i	0.000973913998027	0.0090627311562	0.0139830548316	0.0432748751367	0.855622891633	0.0510052157562	0.0260772649086
s	0.000906167332676	0.0043053003854	0.0066594282772	0.0168892517122	0.651341963878	0.140588305252	0.17930935497
à	0.000552580877559	0.0019520651618	0.00320574742573	0.00702170990407	0.281741554626	0.474689435084	0.23083678499
m	0.000219029725853	0.000696935753933	0.00135308680858	0.00271630630136	0.116151551542	0.791176811695	0.08768642833
b	0.000116892075284	0.000470228917978	0.000687095936193	0.00125198943379	0.0536105538473	0.584792337232	0.35907097611
a	0.000108673858428	0.000442007972659	0.000333476978731	0.000518178144597	0.0191814746158	0.205096642411	0.774319658703
</S>	0.000141278929214	0.000343199486329	0.000267159989366	0.000318001072298	0.0106828173079	0.104389516206	0.883858329351
