 	cosa	fa	Anna	il	sabato	mattina	</S>
t	0.916952	0.015072085	0.06549505	0.000585381	0.0001724532	0.00044458665	0.0012786226
i	0.729004666667	0.221745085	0.0476494933333	0.000808023666667	0.000191092533333	0.000158908516667	0.00044291601
k	0.365219388889	0.328391695	0.292547541111	0.00194090122222	0.00594484017778	0.000869860372222	0.00508556874667
à	0.138177462963	0.455866231667	0.38148368037	0.00184660897407	0.0133170133926	0.00112550029074	0.00818325958222
n	0.066412354321	0.736093743889	0.18051672679	0.00121547822469	0.0110017444642	0.000418927930247	0.00434124786074
n	0.0525073514403	0.568790581296	0.295528242263	0.00176908940823	0.0655682214881	0.000364805976749	0.0154721406202
i	0.0476642838134	0.507537193765	0.311327747421	0.0281955498027	0.0840624738294	0.00207261765892	0.0191406250734
e	0.0281369006045	0.464756131255	0.42396224914	0.0386617232676	0.0348127246098	0.00276927755297	0.00690145322447
A	0.00981169986817	0.187160810418	0.646997749713	0.0855670810892	0.0661240748699	0.00149459585099	0.00284441840816
n	0.00350392488939	0.072936136806	0.745596583238	0.10179516703	0.0743638516233	0.000786842616997	0.00101791530272
n	0.00122166449646	0.028730565602	0.837628194413	0.0377068056767	0.0548957438744	0.001355926539	0.0384615802676
a	0.00065547609882	0.0156343752007	0.547891868138	0.311544211892	0.0629225812915	0.00857617884633	0.0527757567559
o	0.000490993699607	0.0108968017336	0.198192559379	0.521762070631	0.236640227097	0.0110823596154	0.0209351789186
s	0.000457745233202	0.00549822724453	0.0866702864597	0.435453356877	0.424886409032	0.0149373865385	0.0320965563062
à	0.000407004977734	0.00325346674818	0.0385412488199	0.288772992292	0.618040803011	0.0151671248462	0.0358171487687
m	0.000178070892578	0.00146654591606	0.0276386362733	0.118260137431	0.832616934337	0.00585748094873	0.0139820095896
b	0.000147706630859	0.000935220638687	0.0271811787578	0.0685052458103	0.578944501446	0.11458370365	0.20970246653
a	0.000229225876953	0.000710829546229	0.0141365212526	0.0514438152701	0.210238657149	0.385199567883	0.338041488843
p	0.000499644958984	0.00112832651541	0.00622213541753	0.0542240384234	0.11304831905	0.494643189294	0.330234162948
o	0.000531681319661	0.00128554883847	0.00337544313918	0.0373185861411	0.0674921896833	0.455263063098	0.434733054316
r	0.000623169106554	0.00147308961282	0.00169786904639	0.0194188353804	0.0287763798944	0.522177021033	0.425833351439
n	0.000934529702185	0.00196338987094	0.0012624593488	0.0458233117935	0.0165381466315	0.474619673678	0.45885845048
ò	0.00142569323406	0.00850300662365	0.0122163994496	0.0506304839312	0.0440347022105	0.281380224559	0.601809816827
</S>	0.00185763661703	0.0149553033118	0.0235499497248	0.0269173119656	0.0772523511053	0.19140411228	0.664063908414
