 	la	pasta	vuole	sale	</S>
i	0.642921	0.2009248	0.143532895	0.007506815	0.0051148395
p	0.365508333333	0.216155566667	0.199955965	0.165622581667	0.0527577295
à	0.161616904444	0.422149822222	0.127411055	0.219512450556	0.0693096365
s	0.070254328148	0.510066607407	0.300202418333	0.0949600401853	0.0245162755
t	0.0452248760493	0.217159802469	0.368232906111	0.300451646728	0.0689307618333
a	0.0245688986831	0.082131700823	0.455193402037	0.354664915576	0.0834412846111
t	0.0140061828944	0.034056676941	0.675982467346	0.154631405192	0.12132345887
è	0.0071799759648	0.0261965023137	0.579150155782	0.169631535064	0.217842152957
l	0.00247826298827	0.0233518641046	0.646294718594	0.170634311688	0.157240947652
i	0.00102506499609	0.00887305270153	0.545251172865	0.380276903896	0.064573845884
à	0.00049033303203	0.00331815023384	0.208330627622	0.754141634632	0.033719378628
l	0.00018607844401	0.00142999241128	0.0778972792073	0.904021211544	0.0164655895427
a	9.00648813367e-05	0.000589177937093	0.0335429264024	0.643832437181	0.321945529848
</S>	7.38894406684e-05	0.000344043168546	0.0180150632012	0.352890768591	0.628676264924
