 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
e	0.955106	0.02649746	0.0058850295	0.0006907715	0.001885762	0.004863081	0.0025866085	4.19401e-05	4.94918e-05	0.000668983	0.0017247423
v	0.939618	0.02584658	0.00826885983333	0.0082219805	0.002022808	0.00652364366667	0.00776129283333	0.000272453733333	7.64904666667e-05	0.000590497666667	0.000797341966667
ò	0.906991666667	0.0427670533333	0.0155712699444	0.0162440268333	0.000963329333333	0.00445740788889	0.0116095976111	0.000367939477778	9.17993555556e-05	0.000314263888889	0.000621549988889
e	0.599239488889	0.131137417778	0.189613089981	0.0581916089444	0.00431430911111	0.00583812596296	0.00984180253703	0.000217919725926	6.74282185185e-05	0.000558101962963	0.000980652996296
n	0.240066262963	0.136254939259	0.422514363327	0.133529536315	0.0201413697037	0.0139967419877	0.015122004179	0.00709466124198	0.00181208063951	0.000828234654321	0.0086400243321
ì	0.111298020988	0.0576226130863	0.510063121109	0.235548178772	0.0244059065679	0.0149908006626	0.0205835347263	0.00941409941399	0.00247020287984	0.00223001221811	0.0113737681107
m	0.0689690403293	0.0399412376954	0.44973304037	0.331774059591	0.0339155521893	0.0332005202209	0.0280272115754	0.00330330580466	0.000925429459947	0.00540942740604	0.00480136137023
e	0.0476035784098	0.0325682792318	0.31083634679	0.364258353197	0.146148484063	0.0653550400736	0.0247095181918	0.00136027260155	0.000533181986649	0.00480691606868	0.00182013045674
g	0.0166407411033	0.0141204330773	0.21049944893	0.447574451066	0.196133161354	0.0690957800245	0.0256878537306	0.00847366786718	0.00265558366222	0.00259136562289	0.00652767481891
r	0.00635271303443	0.0078893443591	0.11932891631	0.358562950355	0.281587720451	0.0822130933415	0.0262734612435	0.0164196226224	0.0247731512207	0.00287309854096	0.0737261916063
a	0.00222638567814	0.00567161145303	0.06736073877	0.233561450118	0.375287573484	0.144139364447	0.0136805304145	0.0175684742075	0.0410884504069	0.00208909918032	0.0973264305354
m	0.00216603389271	0.00292268048434	0.04872757959	0.405586150039	0.278793857828	0.155208588149	0.0202706768048	0.0159314580692	0.0255315801356	0.00100454606011	0.0438570101785
m	0.00292080796424	0.00280746349478	0.0420145598633	0.380195550013	0.218970619276	0.101889862716	0.0205279122683	0.0143820526897	0.0294244900452	0.00718918202004	0.179677836726
è	0.00856092598808	0.00326083449826	0.0395697866211	0.165102116671	0.177406273092	0.121470154239	0.120431124089	0.0127811542299	0.0303252953484	0.09835802734	0.222734412242
n	0.0108117386627	0.00267149483275	0.0262853955404	0.105788472224	0.119028724364	0.222174384746	0.278100041363	0.0127228547433	0.0111068037828	0.134599209113	0.076710647414
a	0.00481804801423	0.00143685361092	0.0160471495135	0.071805746408	0.196404141455	0.386533128249	0.220565277121	0.0130217649144	0.0056689779276	0.057414071371	0.0262845024713
