 	se	vieni	alle	sette	io	sto	cucinando	</S>
a	0.849894	0.11511477	0.02572903	0.0013361705	0.002082305	0.000612434	0.001357287	0.00387416035
n	0.529426966667	0.11542203	0.265311176667	0.0034126805	0.0735886216667	0.00938315766667	0.000926600333333	0.00252886035
è	0.181494675556	0.0416563366667	0.634790058889	0.00448266683333	0.121971707222	0.0127511758889	0.000690229777778	0.00216330345
r	0.070708011852	0.161907332222	0.687654352963	0.00736332894444	0.0660667294073	0.0050118512963	0.000365299259259	0.000923329816667
t	0.0330899909507	0.210739410741	0.604685450988	0.0156523429815	0.0667615701358	0.0163595864321	0.00690825275309	0.0458034852722
i	0.0124909806502	0.106588170247	0.654956816996	0.0693561476605	0.0668989120453	0.0200473414774	0.00901184558436	0.0606497746887
s	0.0057338268834	0.081064456749	0.757800272332	0.0864531492202	0.0305920260151	0.00995367315913	0.00390860652812	0.0244938711609
t	0.00577031229447	0.0984621522497	0.708591424111	0.106529816407	0.025507542005	0.00740716105304	0.011680532176	0.0360509237203
e	0.00641518076482	0.0931828174166	0.64189414137	0.174468272136	0.026648947335	0.00464177701768	0.0152501107253	0.0374987212401
s	0.00568288358827	0.0624720724722	0.64289271379	0.181641090712	0.064759882445	0.00793492567256	0.00971782690843	0.02489858708
e	0.00591373786276	0.135772390824	0.43016333793	0.266847363571	0.0883909941483	0.0104551852242	0.0291820989695	0.0332748956933
t	0.00379226928759	0.225868463608	0.196209512643	0.378976787857	0.0880530313828	0.0163095384081	0.0545796663232	0.0362107985644
t	0.0031954564292	0.289492821203	0.107150904214	0.276080062619	0.0716990437943	0.017141516136	0.157515022108	0.0777252995215
à	0.0028621704764	0.237306373734	0.057693234738	0.10838078754	0.233091381265	0.0725778420453	0.198062540703	0.0900257998405
e	0.00371736849213	0.110302591245	0.0304571115793	0.0489925958467	0.351434127088	0.301471614015	0.110084880234	0.0435400332802
v	0.00384258313071	0.0523957590817	0.0177825305264	0.0242019052822	0.364529709029	0.389934538005	0.0900101267447	0.0573030777601
ò	0.00132008421024	0.0178420950272	0.00864881017547	0.00844814379407	0.41923990301	0.370402846002	0.0775107089149	0.0965876925867
s	0.00065996627008	0.00652082167573	0.00373792672516	0.00300832529802	0.277440701003	0.564350615334	0.0595299696383	0.0847519641956
t	0.00043460761336	0.00276785255858	0.00201762124172	0.00122539843267	0.121333300334	0.493680471778	0.0785883898794	0.299952388065
e	0.00021039106112	0.00124457018619	0.000870914413907	0.00071055481089	0.052931526778	0.237783090593	0.335907463293	0.370341529355
m	0.00040486968704	0.000894225062063	0.0016710764713	0.00057291960363	0.0249233355927	0.172302363531	0.455139154431	0.344092243118
a	0.00046757489568	0.000610726020688	0.00193043082377	0.000310169167877	0.0149281941976	0.106284251177	0.483794051477	0.391674747706
r	0.000285701965227	0.000393173006896	0.000938928607923	0.000168328755959	0.00517592473253	0.0439399803923	0.550551350492	0.398546582569
è	0.000230354321742	0.000302871002299	0.00102920586931	0.000106301951986	0.00244892257751	0.0378202601308	0.507494116831	0.450567860856
o	0.000404700440581	0.0006044793341	0.00116379195644	0.000205822950662	0.0014828541925	0.0300837167103	0.529943372277	0.436111286952
</S>	0.00059297272029	0.00095299966705	0.00108679597822	0.000332561975331	0.00089309209625	0.0172645533551	0.509207186138	0.469670143476
