 	se	aveva	vestito	la	figlia	l	avessi	portato	alla	chiesa	</S>
a	0.965087	0.01739735	0.0153159565	0.00032337385	0.0016012248	4.550581e-06	1.30701e-05	1.0253165e-05	8.889115e-06	0.0001647696	7.369235e-05
n	0.6472852	0.311470416667	0.0291102565	0.00691975895	0.00317824826667	7.93204603333e-05	0.000416924833333	0.000380083621667	0.000120039538333	0.000394776866667	0.000645072016667
ì	0.220102996667	0.732162805556	0.0334612771667	0.00900876065	0.00264787212222	0.000101958043444	0.000631629277778	0.000504996707222	0.000155254656111	0.000374954878889	0.000847352938889
c	0.182877062222	0.788388268519	0.0159341507222	0.00574531121667	0.00535615007407	4.18290378147e-05	0.000324437759259	0.000181405135741	5.81876453703e-05	0.00063607354963	0.000457069912963
h	0.173273220741	0.802142756173	0.0103314989074	0.00613933373889	0.00647696535802	4.49167792716e-05	0.00033848458642	0.000128584445247	4.09265984568e-05	0.000748538216543	0.000334758570988
e	0.0807465735803	0.599063518724	0.181460181636	0.0949762245796	0.0413158371193	0.000742351893091	0.000333168928807	0.000134971815082	7.87516328189e-05	0.000488726105514	0.000659281456996
n	0.0472251345268	0.216866539575	0.338672727212	0.29490807486	0.0653878457064	0.0078040372977	0.0125871120429	0.00364267893836	0.00369596754427	0.00291306170184	0.00629653715233
d	0.0278389215089	0.117717546525	0.239183109071	0.379292358287	0.104214181902	0.0496188124326	0.018627000681	0.00811679297945	0.00951665584809	0.0235766005673	0.0222979790508
ì	0.0332002071696	0.0760193155083	0.19260456969	0.392087786096	0.173503393967	0.0573838274775	0.00879581356033	0.00616015165982	0.00793807861603	0.0299439868558	0.0223628200169
s	0.0254123990565	0.0297179341694	0.34955352323	0.379010595365	0.167385797989	0.0200829604925	0.00358238285344	0.00218614198661	0.00275761330534	0.0124270656186	0.00788351200563
o	0.0104838496855	0.0102135832565	0.33214507441	0.425850198455	0.201799265996	0.00877289816417	0.00123326368448	0.00076296932887	0.000963491868447	0.00498270853953	0.00279251066854
n	0.0040255612285	0.00352451461883	0.154782724803	0.619011399485	0.194698155332	0.0117003160547	0.00531476229483	0.00105410767629	0.00111701762282	0.00251799284651	0.00225318188951
t	0.00167503007617	0.00138995587294	0.160684041601	0.585822133162	0.107527018444	0.0713080053516	0.00983920743161	0.0047669358921	0.00483613254094	0.0222783842822	0.0298731439632
a	0.00096144602539	0.000599665824313	0.150738413867	0.530048044387	0.136374239481	0.0946329351172	0.00652482414387	0.00551708996403	0.00583173751365	0.0296762747607	0.0390953913211
i	0.000713227008463	0.000364180808104	0.067058601289	0.481926681462	0.361806079827	0.0530011117057	0.00276646304796	0.00246330798801	0.00283184250455	0.0118975749202	0.015170807107
k	0.000760869002821	0.00129859226937	0.0320893304297	0.420709227154	0.438995359942	0.0572371372352	0.0117353076827	0.006512635996	0.00515878416818	0.0148546283067	0.0106480690357
i	0.000746791334274	0.00153291508979	0.0194991334766	0.351965942385	0.427044119981	0.131639612412	0.0151985025609	0.00859142866533	0.00690196138939	0.0185545427689	0.0183250896786
a	0.00118722944476	0.00108854602993	0.00807710115887	0.162771947462	0.444594039994	0.295487870804	0.032254434187	0.00923242622178	0.00766515379646	0.017174580923	0.0204668632262
t	0.00118636181492	0.00114648134331	0.00368722038629	0.079160149154	0.263387879998	0.400618290268	0.144347811396	0.0328518420739	0.0189514845988	0.036068593641	0.0185943210754
è	0.000525421604973	0.0016661997811	0.0020608434621	0.0418141163847	0.103276393333	0.268650486756	0.393316937132	0.046678247358	0.0190133791996	0.045263564547	0.0777346403585
r	0.00212350286832	0.0037608765937	0.00459336448737	0.0400281387949	0.195001697778	0.125241218919	0.420686645711	0.0341397824527	0.0088748007332	0.0678432215157	0.0977067134528
a	0.00299931428944	0.00345865203123	0.00556363149579	0.039728146265	0.294567899259	0.262923406306	0.20546424857	0.0411514608176	0.00960125691107	0.0785234738386	0.0560186711509
i	0.00161904376315	0.00134377617708	0.0025043394986	0.0178341720883	0.173128473086	0.364716468769	0.267886449523	0.0715737536059	0.013536585637	0.0464611912795	0.0393959570503
n	0.000788898654383	0.00071470939236	0.00109459949953	0.00723409402943	0.0603042976953	0.26317648959	0.480361149841	0.111617251202	0.0216241952123	0.0314557304265	0.0216286523501
ì	0.000305253918128	0.000588508130787	0.000506040499843	0.00317523267648	0.0205351918984	0.13841697253	0.64849538328	0.110127383734	0.0186087844041	0.0252690101422	0.0339723841167
c	0.000348062939376	0.00620092271026	0.000559963499948	0.00204615222549	0.00804641329947	0.05597803351	0.742045794427	0.101991427911	0.0108996808014	0.0335460033807	0.0383378947056
h	0.000588439646459	0.00798536090342	0.00103736783332	0.00260538074183	0.00803149443316	0.0342620778367	0.524736931476	0.12577947597	0.0116443936005	0.20767893446	0.0756504315685
a	0.00054475054882	0.00287967963447	0.00108207961111	0.00209810524728	0.00728302147772	0.0346036592789	0.236842777159	0.30134249199	0.0580247978668	0.25672034482	0.0985784771895
p	0.000322222516273	0.00126940987816	0.000660010537037	0.00116633541576	0.00293991615924	0.0480132197596	0.228641059053	0.449753830663	0.0930964992889	0.111859281607	0.0622784257298
à	0.000155531405424	0.00110563062605	0.000315578512346	0.000729455138587	0.00111066048641	0.0351978532532	0.340289686351	0.405716610221	0.0561384330963	0.0841647605357	0.0750757419099
r	0.000173488701808	0.00113094687535	0.000260102837449	0.000650913046196	0.000627203928803	0.0172613310844	0.29748089545	0.412438870074	0.0681868443654	0.131954453512	0.06983441397
o	0.000207569900603	0.000725308625117	0.00026193927915	0.000626749015399	0.000582363976268	0.0150290770281	0.142426148483	0.351082290025	0.148996948122	0.278208817837	0.0618520713233
n	0.000163918300201	0.000487051541706	0.000201339426383	0.0005060766718	0.000426490992089	0.0138230923427	0.083906566161	0.307987763342	0.210109316041	0.288653272612	0.0937347904411
t	0.000138156766734	0.000432750980569	0.000450454808794	0.000879074557267	0.000397998330696	0.0543959307809	0.0963895887203	0.317542921114	0.184392972014	0.173709090871	0.171270930147
a	0.000112381222245	0.000185377693523	0.000532436269598	0.000832250852422	0.000344389776899	0.066967276927	0.0673685629068	0.245617973705	0.180719857338	0.176048696957	0.261270643382
s	8.22182407483e-05	0.000102575397841	0.000301042089866	0.000484080950807	0.000204069625633	0.0306018589757	0.0423301209689	0.264876991235	0.219616619113	0.181299565652	0.260100881127
t	7.69266135828e-05	9.84068326137e-05	0.000528037696622	0.000803638316936	0.000240497241878	0.0567210863252	0.046904140323	0.286315330412	0.192631539704	0.148567188551	0.267112960376
i	9.03940711943e-05	7.19593442046e-05	0.000586721565541	0.000826046772312	0.000271297080626	0.0636005121084	0.032111633441	0.196916476804	0.200069179901	0.177710396184	0.327744986792
n	9.00597903981e-05	0.000117719081402	0.000415052521847	0.000666546257437	0.000192936026875	0.0280176540361	0.021178931147	0.165368525601	0.261412059967	0.235622798728	0.286917662264
a	0.000145388163466	0.000152868527134	0.000427832507282	0.000699133085812	0.000246053675625	0.019619818012	0.0173354937157	0.145506608534	0.269867353322	0.240108932909	0.305890887421
g	0.000210514387822	0.000468014675711	0.000693369502427	0.00121811869527	0.000320198558542	0.0160202726707	0.0123848145719	0.0955749028447	0.266480451107	0.297483977636	0.309145962474
l	0.000299952462607	0.00068551555857	0.00117912650081	0.00180349956509	0.000608398852847	0.0770838242236	0.0250739381906	0.0861544342816	0.200259417036	0.268603592545	0.338248654158
i	0.000276703620869	0.000380728452857	0.000977489166937	0.00123482685503	0.000626402284282	0.0945733380745	0.0240908660635	0.0565513780939	0.117835405679	0.198744464182	0.504708218053
s	0.000150370773623	0.000191456084286	0.000712932055646	0.000698714951677	0.000293117094761	0.0354271693582	0.0117786620212	0.046252292698	0.14270646856	0.344075488061	0.417713072684
ì	0.000114854991208	0.00130988936143	0.000617696351882	0.000602195650559	0.000169497731587	0.0149606305527	0.0078809573404	0.0435207308993	0.12116698952	0.561239162687	0.248417357561
a	0.000240011963736	0.00170867145381	0.000869452450627	0.000691031216853	0.000236149277196	0.00542073428423	0.0034173504468	0.0208758036331	0.0776092965067	0.610307054229	0.27862445252
</S>	0.000373848981868	0.000971983226905	0.00133736122531	0.000839972108427	0.000355247138598	0.00331978214211	0.0018142472234	0.0127819918166	0.0809983482534	0.560283027115	0.33692422626
