 	non	mi	aspetti	che	non	vengo	</S>
m	0.0399746	0.13870915	0.31816405	0.0561047	0.00580495	0.3738685	0.0673738
ì	0.02151477	0.374331816667	0.313776503333	0.0480898	0.00381002933333	0.18314552	0.05533132
m	0.02175796	0.665913605556	0.135346221111	0.07839	0.00231482911111	0.0753539933333	0.02092344
e	0.02877112	0.569659535185	0.0917159403703	0.257848666667	0.00615875637037	0.0368666607778	0.00897949411
m	0.0195171533333	0.317907605062	0.326054613457	0.274349788889	0.0108865521235	0.0424970499259	0.00878723214667
ì	0.00682953677777	0.133650961687	0.546646871152	0.233116162963	0.0098011173745	0.0580886833086	0.0118665373822
n	0.00265307625926	0.0713665238957	0.525210290384	0.348104720988	0.00949813912483	0.0358023711029	0.0073647651274
e	0.00132474108642	0.0263687946319	0.362091196795	0.505733906996	0.0867930797083	0.014914823701	0.00277340604247
k	0.00147270102881	0.0152697482106	0.151989365598	0.545238302332	0.144561026569	0.091654864567	0.0498142603475
a	0.00169913267627	0.0109388727369	0.0798989351993	0.357876100777	0.318401008856	0.130416321522	0.100769753449
e	0.00427287989209	0.00966311424563	0.0348688583998	0.192343400259	0.447407336285	0.214380473841	0.0970639178163
n	0.0065323166307	0.0195510047485	0.0217663861333	0.103015300086	0.270914278762	0.455821157947	0.122399639272
è	0.00389599801023	0.0189087282495	0.0132676087111	0.0550993000287	0.105593152921	0.632141385982	0.171093546424
r	0.00425129847008	0.0192343027498	0.0167113829037	0.0742911666762	0.0492757776403	0.701871128661	0.134364648808
k	0.00434105090003	0.0179244859166	0.0217083276346	0.0755709855587	0.0295336452134	0.74510737622	0.105814016269
u	0.00178832837668	0.00649314363887	0.0139884292115	0.0297149485196	0.0196524010711	0.80270445874	0.125658005423
m	0.00119432545889	0.00364140454629	0.0074525430705	0.0137009395065	0.0168322770237	0.645352152913	0.311826001808
e	0.000790025486297	0.00239001784876	0.00488680635683	0.0056639678355	0.00679546234123	0.369772717638	0.609700667269
</S>	0.000594899243149	0.00140024342438	0.00261422117842	0.00304806591775	0.00434702117061	0.271964858819	0.716030333634
