 	vado	cercando	un	forno	che	fa	rustici	</S>
p	0.9645475	0.033425285	0.001549927	5.493555e-05	1.289687e-05	1.701606e-05	0.00013896495	0.00025387804
à	0.906757833333	0.088619885	0.00345472033333	0.000234809916667	0.00014442047	0.00013718116	5.067725e-05	0.00060078204
o	0.593749944444	0.400331961667	0.00450989011111	0.000292793572222	0.000187661783333	0.000181149486667	2.945705e-05	0.00071749114
c	0.290367981481	0.690265987222	0.00784250003704	0.00577586479074	0.00155747188778	0.00140781526222	0.00049143735	0.00229115417333
e	0.155059633827	0.819053995741	0.00997241667901	0.00764057726358	0.00253749062926	0.00227191175407	0.000648698516667	0.00281513919778
r	0.059805784609	0.818696665247	0.0472940555597	0.0269635147545	0.0172865902098	0.0136541272514	0.00648047890556	0.00981850420593
k	0.061678528203	0.607834221749	0.147974351853	0.0438293049182	0.0620178634033	0.0356687424171	0.0153454263019	0.025651401402
è	0.062688309401	0.519030073916	0.234354117284	0.0309049349727	0.0629804744678	0.0365878808057	0.0306884421006	0.022765807134
o	0.0278260198003	0.441291024639	0.435817372428	0.0164450069909	0.0229913700226	0.0183014746019	0.0289726550335	0.00835509104467
n	0.0120839632668	0.234199108213	0.507186124143	0.0993914643303	0.0592501485409	0.039181872534	0.0324113260112	0.0162959456816
t	0.00596580442227	0.106717936071	0.304187374714	0.18468948811	0.139739382847	0.0627611575113	0.0673491753371	0.128589581894
a	0.00286268347409	0.055839645357	0.408796458238	0.134218996037	0.137412627616	0.0462588858371	0.0588137251124	0.155796960631
è	0.0012334008247	0.030092345119	0.727093152746	0.069681498679	0.068835225872	0.0247308219457	0.0231308050375	0.0552027755437
n	0.00115013460823	0.0141423050397	0.845523384249	0.0503254662263	0.0358288252907	0.0232819339819	0.0111381516792	0.0186097018479
a	0.000992255202743	0.0100522783466	0.61123979475	0.112361788742	0.20442050843	0.0442960113273	0.0076192272264	0.00901788528263
f	0.000951905400914	0.0066318127822	0.256369231583	0.224215929581	0.398201169477	0.0919842371091	0.00944379907547	0.0122017917609
ù	0.0011966848003	0.00346319426073	0.135181710528	0.317683976527	0.311625989826	0.0979970790364	0.0133468330252	0.119504530587
r	0.000801878266767	0.00209269608691	0.107038803509	0.425975658842	0.213549596609	0.0879136930121	0.0129502443417	0.149677496862
n	0.000412388088922	0.00103678439564	0.057920054503	0.471334886281	0.16256059887	0.082652631004	0.0222348481139	0.201847818954
o	0.000198900762974	0.000532116498547	0.0240251248343	0.356925295427	0.243202932957	0.127255610335	0.027146516038	0.220713532985
k	0.000142734654325	0.000385763832849	0.0104883116114	0.268927431809	0.452981310986	0.155293870112	0.0180449386793	0.0937357376617
a	0.000108151784775	0.00026212461095	0.00415275687047	0.20038757727	0.575089436995	0.136478956704	0.0111770262264	0.0723440125539
k	0.000209118494925	0.000293658536983	0.00209892862349	0.0971894924233	0.593890478998	0.208493652235	0.0156734887421	0.082151137518
à	0.000392520164975	0.000347061845661	0.0018884528745	0.0611111641411	0.404585159666	0.307353550745	0.025907762914	0.198414045839
n	0.000348428388325	0.000336425281887	0.0018206842915	0.0442945547137	0.229718053222	0.484315183582	0.035219887638	0.203946668613
n	0.000230224129442	0.000212124160629	0.00123928609717	0.0755552182379	0.155296051074	0.440695727861	0.057394262546	0.269377209538
i	0.000157786609814	0.00016259712021	0.000658221365723	0.0809643394126	0.090265350358	0.285104575954	0.233665554182	0.309021503179
r	0.000101940703271	0.000157850506737	0.000408053455241	0.0353632798042	0.0884090834527	0.312814858651	0.281369051394	0.28137560106
ù	0.000164479834424	0.000168700635579	0.000433058151747	0.0166434732681	0.0711542311509	0.296856286217	0.179493217131	0.435086200353
s	0.000231430278141	0.00021692921186	0.000629515717249	0.00790529775603	0.0442306803836	0.356073095406	0.257753072377	0.332959866784
t	0.00017439565938	0.000136005747287	0.000486298339083	0.0147335925853	0.0409529601279	0.311084665135	0.247977090792	0.384455088928
i	0.000108593353127	0.000102016925762	0.000231757546361	0.0156735308618	0.0244261500426	0.137088588378	0.408088096931	0.414281362976
k	9.98993510423e-05	0.000120177208587	0.000233222515454	0.0058056096206	0.0132050200142	0.080151896126	0.452049165644	0.448335120992
u	8.51476836808e-05	9.9450369529e-05	0.000212135938485	0.00229215887353	0.0084196866714	0.0457868253753	0.220628521881	0.722476040331
</S>	5.65101918404e-05	9.17377847645e-05	0.000148359619242	0.00136361393677	0.0055646533357	0.0275762526877	0.182194260941	0.783004520166
