 	avete	cucinato	le	verdure	</S>
i	0.5151895	0.41705135	0.004522805	0.031878965	0.0313572555
m	0.2631056	0.62328545	0.0136872716667	0.0875628983333	0.0123587455
a	0.316130966667	0.54726315	0.0237163238889	0.106861509444	0.00602821816667
r	0.332504522222	0.465728716667	0.0283051412963	0.165698046481	0.00776388572222
è	0.130678200741	0.652652905556	0.0213259370988	0.185326088827	0.0100170519074
t	0.0515057935803	0.858929968519	0.0147982356996	0.0695925362757	0.0051736846358
s	0.0259616711934	0.62482212284	0.0422682452332	0.240557945425	0.0663901722119
a	0.0185027303978	0.274386840947	0.314326081744	0.304464815142	0.0883193640706
t	0.0136263901326	0.153317880316	0.640851360581	0.145397405047	0.0468066946902
o	0.0055501300442	0.0744856734387	0.792610453527	0.0842966016823	0.0430569982301
l	0.00316442001473	0.0427563044796	0.709623151176	0.196622367227	0.0478336660767
a	0.00262447333824	0.0314780148265	0.614730383725	0.256249522409	0.0949173886922
l	0.00219170444608	0.0179646849422	0.485891461242	0.389418240803	0.104533696231
à	0.00128226481536	0.0378174616474	0.199952413747	0.420244880268	0.340702798744
c	0.00177817493845	0.0673278538825	0.0889049979157	0.435989093423	0.405999532915
h	0.00310889497948	0.0587001512942	0.0777867659719	0.661582364474	0.198821444305
a	0.00251748532649	0.0283633437647	0.0566173486573	0.777253121491	0.135248514768
n	0.0027114487755	0.0132331079216	0.0230033162191	0.86519337383	0.0958588715893
a	0.00277053259183	0.00794339997387	0.011590652073	0.604379191277	0.37331629053
</S>	0.00171312579591	0.00411519598694	0.0085212360365	0.351424695638	0.634225645265
