 	hai	già	mangiato	</S>
è	0.62707	0.0853206	0.0362729	0.2513364
c	0.649136333333	0.0828350033333	0.0223775266667	0.245651236667
h	0.865499777778	0.0429214711111	0.0087301188889	0.0828488842223
i	0.646987925926	0.313246823704	0.0106952562963	0.0290703500741
g	0.294794308642	0.592950274568	0.0460639520988	0.066191803358
i	0.142673169547	0.726399091523	0.0526889573663	0.078238947786
à	0.0594002231823	0.577696697174	0.329405292455	0.0334978959287
f	0.0314906743941	0.212606865725	0.736442764152	0.0194596786429
a	0.0156815831314	0.0958022219083	0.824637254717	0.0638790395476
m	0.0073302560438	0.0485877873028	0.786833084906	0.157249013183
è	0.0065023620146	0.0180369914343	0.803365028302	0.172095671061
n	0.0096243273382	0.00709379281143	0.881005342767	0.10227655702
a	0.00854687694607	0.00355794160381	0.646916547589	0.340978519007
</S>	0.00428489022303	0.0021072668019	0.370998423794	0.622609259503
