 	il	vestito	della	sposa	deve	essere	bianco	</S>
o	0.7139335	0.259386527	0.0215277555	0.002041421965	0.0030474069	1.5042905e-05	2.30052645e-05	2.57291e-05
à	0.381507823333	0.261458682333	0.351696385167	0.002053475455	0.0032144743	1.72459016667e-05	2.60763215e-05	2.60986333333e-05
b	0.129641467778	0.155121734111	0.703390795056	0.00592829661833	0.00547645343333	3.12656338889e-05	0.000313844573833	9.64690444444e-05
b	0.0469696425927	0.15484791137	0.769968598352	0.0147355322061	0.00816969447778	0.000357868111296	0.00300611885794	0.00194510134815
e	0.0488994641976	0.23194230379	0.575232866117	0.126821344069	0.0105201081593	0.000469770303765	0.00360496087598	0.00250962321605
t	0.0493541880659	0.538699101263	0.235920222039	0.161972181356	0.0096241460531	0.000868926367922	0.00132907488199	0.00223256383868
o	0.0298153293553	0.556932367088	0.089671874013	0.311709460452	0.0073920920177	0.00107567445597	0.000721665960663	0.00268160127956
u	0.0220311231184	0.257266589029	0.0423905913377	0.629308153484	0.0461593640059	0.00061632915199	0.000416807920221	0.00181072375985
k	0.00924155103947	0.164649329676	0.0216918237792	0.725010717828	0.0699856213353	0.00329012505066	0.000328580573407	0.00580207458662
o	0.00504760034649	0.124957143225	0.00822851459307	0.805539239276	0.0423152404451	0.00421200035022	0.000792243191136	0.00890804819554
r	0.0028580601155	0.0917704144083	0.00482048819769	0.764114746425	0.0599496134817	0.0389733121167	0.00156959106371	0.0359440060652
a	0.0025584800385	0.0816733714694	0.00365837823256	0.737471915475	0.0727100044939	0.0507298507056	0.00244268702124	0.0487555020217
s	0.00266692001283	0.0683246904898	0.00235902491085	0.744347305158	0.0756154681646	0.0460961302352	0.00283836900708	0.0577517340072
ì	0.00223520667094	0.0614776834966	0.016560461637	0.484710768386	0.147692489388	0.0778218100784	0.0764070163357	0.133093911336
u	0.00161242889031	0.0239963478322	0.0205727505457	0.248832589462	0.422166829796	0.0597998186928	0.100103585112	0.122914949445
è	0.000967487630103	0.00900617994407	0.0084310501819	0.124018946487	0.746940276599	0.0326988548976	0.0365775113707	0.041359240815
n	0.000909997210034	0.00754832398136	0.00825222006063	0.0567902654957	0.763362758866	0.0810606516325	0.0661339071236	0.0159417222717
a	0.00106533107001	0.00751172132712	0.00705263035354	0.0426891884986	0.576914919622	0.189385883877	0.145657302375	0.0297230374239
n	0.000608826690003	0.00345167710904	0.00251255711785	0.0235539328329	0.317940049874	0.484178294626	0.122206147458	0.0455486791413
e	0.000354312230001	0.00193401236968	0.000971262072617	0.00980549761097	0.118571226625	0.667984431542	0.110900095819	0.0894794597138
à	0.000264263143334	0.00106683412323	0.00148236372421	0.00493808487032	0.0541090422083	0.435448110514	0.411238365273	0.0914533432379
s	0.000235247447778	0.00148983470774	0.0024348212414	0.00266568729011	0.0492239807361	0.271292003505	0.637522455091	0.0351360044126
p	0.000203014482593	0.00165475523591	0.00165221008047	0.00194809243004	0.0444275302454	0.202026267835	0.43416698503	0.313921034804
r	0.000110695160864	0.000968333078637	0.00063618669349	0.00140274747668	0.0211123800818	0.076658875945	0.17921429501	0.719896678268
o	0.000199781053621	0.000968458692879	0.000309849564497	0.00154216915889	0.0172212933606	0.0486025786483	0.0797930983367	0.851362892756
</S>	0.00029168252681	0.00102960934644	0.000233520282248	0.00138724957944	0.0155916966803	0.0568359393242	0.0574888491683	0.867141446378
