 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
e	0.9489155	0.01846455	0.0033532245	0.018582765	0.002842996	8.006795e-05	8.999095e-05	0.0002635972	0.00132443475	0.002575767	0.002133032	3.622265e-05	2.797665e-05	0.000362514	0.00094712405
v	0.9461315	0.02560345	0.0039783715	0.0113472783333	0.002832605	0.000262722283333	0.000118394316667	0.0013093034	0.00132832805	0.00284229566667	0.00331239733333	8.82742833333e-05	3.09412833333e-05	0.000323639633333	0.00049031205
ò	0.8027175	0.10845585	0.00240518783333	0.0775838394444	0.001109778	0.000339618127778	7.48626922223e-05	0.0016025098	0.000481670416667	0.00140034122222	0.00318449577778	9.12690944444e-05	2.65381277778e-05	0.000148874544444	0.000377638683333
s	0.4548715	0.410307616667	0.0262719766111	0.102905079815	0.000647242666667	0.000176249742593	0.000110146817407	0.000677031166667	0.000273993738889	0.000781397074073	0.00203904625926	4.08101981481e-05	1.35824725926e-05	0.000673917214815	0.000210575227778
t	0.183845233333	0.638191872222	0.0372569288704	0.107744159938	0.000795970888889	0.0059362449142	0.000398081272469	0.0103113362889	0.000412354912963	0.000736113358024	0.00245241308642	0.000487013232716	1.67817875309e-05	0.00809896573827	0.00331642074259
o	0.083666846111	0.479809290741	0.289718412957	0.103803513313	0.00141810696296	0.0078602499714	0.00096730775749	0.0135341364296	0.000920952970988	0.000948744786008	0.00240329436214	0.000645047344239	1.96551325103e-05	0.00996981840009	0.0043143131152
d	0.0297983703703	0.357723096914	0.463409470986	0.0830559644377	0.00917422898765	0.0102550849905	0.00312621591916	0.00915916980987	0.00501699432366	0.00936196159534	0.00717509812071	0.00192001204808	0.00072711671417	0.00377754595403	0.00631940390607
e	0.0118108788901	0.269467865638	0.562150156995	0.0764408448126	0.0136630429959	0.0115207349968	0.00466906197305	0.00808037993662	0.00791103477455	0.0129644438651	0.00881895437357	0.00260983468269	0.00109315623806	0.00172086688468	0.00707842830202
r	0.0043934983967	0.140392121879	0.641610718998	0.0946781382709	0.020105814332	0.0198625849989	0.00816650065768	0.0163911499789	0.0132771482582	0.0161644712884	0.00818983979119	0.0038828255609	0.00178630274602	0.000819542194893	0.0102790697673
f	0.00205930113223	0.115153240626	0.409499239666	0.110722079424	0.0503276047773	0.0720357616663	0.0418568002192	0.047513849993	0.0443559494194	0.0327653570961	0.00914272326373	0.0097592185203	0.00868205758201	0.000739332731631	0.0453871232558
ò	0.00354231204408	0.0676043202087	0.194644906555	0.347132059808	0.0483092782591	0.0743554105554	0.0479005464064	0.047375593331	0.0466354998065	0.0282586856987	0.00958315108791	0.00906894617343	0.009701138494	0.0161618512439	0.0497258444186
m	0.047931017348	0.0379245467362	0.205017462185	0.547497019936	0.0178860694197	0.0253445928518	0.0162361341355	0.0188947911103	0.0163910299355	0.0111419885662	0.010130653696	0.00311036562448	0.00324485831467	0.0221194204146	0.0171298038062
u	0.060025267016	0.0251305289121	0.291367154062	0.327081973312	0.0759019231399	0.0272404969506	0.0786180503785	0.0101446137034	0.0573764233118	0.0241648228554	0.005367246232	0.00166504210816	0.00144891895489	0.0084806911382	0.00598676960207
e	0.0203688569053	0.0090245059707	0.198441651354	0.204023624437	0.148226307713	0.13810316565	0.120933516793	0.0194726379011	0.0796228411039	0.0446256076185	0.007005773744	0.00177222403605	0.00112037998496	0.00297307471273	0.00428571920069
n	0.00723331730177	0.0042049716569	0.089293417118	0.162188174812	0.109686602571	0.340430721883	0.0907389055977	0.0786555793004	0.0432449137013	0.0383667358728	0.0114360579147	0.0118643413454	0.00260069699499	0.00126668457091	0.0087887530669
t	0.00250811896726	0.00259044221897	0.0662127390393	0.065559501604	0.054657200857	0.355878907294	0.167788868533	0.0965692597668	0.0677182379004	0.0321727119576	0.00827194297157	0.0228747137818	0.0114949689983	0.00165066785697	0.044051417689
u	0.000860163155753	0.00127202407299	0.0550071930131	0.0235777605347	0.057666733619	0.343148635765	0.201098956178	0.0798364865889	0.0917009459668	0.0370040706525	0.00429563465719	0.0195464379273	0.0161961896661	0.00175412561899	0.0670344392297
