 	se	vieni	alle	sette	ancora	non	è	pronto	</S>
a	0.799871	0.15544732	0.0181451	0.00234001	0.01968915	0.00131885	0.000954079	5.3439315e-05	0.002181245965
n	0.487888366667	0.156585706667	0.319912066667	0.00425968666667	0.02386215	0.00181761	0.00383617233333	0.000123690648333	0.00171458263167
è	0.169748962222	0.058099428889	0.738030022222	0.00521202888889	0.0205605966667	0.001524937	0.00500434444444	0.000151346249444	0.00166824021056
r	0.0689331274073	0.149941402963	0.743733340741	0.0137909096296	0.0199860788889	0.000838634333333	0.00201660488148	7.37781164813e-05	0.000686151736853
t	0.0345606011358	0.184968100988	0.669556780247	0.0199861032099	0.019176382963	0.000865449777778	0.00224008802716	0.0453326203722	0.0233140729123
i	0.0128657657119	0.0928847336627	0.686890593416	0.10134300107	0.011101984321	0.00137224325926	0.00230375924239	0.0604010578551	0.0308373809128
s	0.00579802190397	0.0660277778876	0.748644864472	0.128473100357	0.0120882614403	0.00409303108642	0.00252748631413	0.0202659086827	0.0120821369129
e	0.00334938396799	0.0417530592959	0.767641621491	0.146491133452	0.0163883538134	0.00847267702881	0.00308411877138	0.0069060048609	0.0059140763043
s	0.00376910132266	0.033204086432	0.731522207164	0.162115444484	0.0341626846045	0.0196400256763	0.00611837625713	0.00246018125363	0.00700823610143
i	0.00498480377422	0.064523762144	0.566984735721	0.202534881495	0.0911235282015	0.0472095752254	0.011905725419	0.00127481808454	0.00945856870048
t	0.00424160459141	0.121280254048	0.370493578574	0.304955627165	0.112360276067	0.0549230250751	0.0145960418063	0.00131246102818	0.0158373795668
t	0.00930305819714	0.229042084683	0.286105192858	0.230726042388	0.080738858689	0.061049575025	0.0207116472688	0.0108147670094	0.0715088931889
à	0.011040739399	0.248661694894	0.182844064286	0.110310147463	0.255550619563	0.0665159250083	0.0268403157563	0.0170857223365	0.0811511643963
a	0.00450403879967	0.124359408298	0.109875678095	0.044404265821	0.610540206521	0.0488338416694	0.0193875485854	0.00938139697883	0.0287141034654
n	0.00203509693322	0.0468810460993	0.062077549365	0.016408378607	0.558828735507	0.0417667138898	0.117632726195	0.0184463551929	0.135923549822
k	0.00101708564441	0.0225559620331	0.0489167831217	0.007006122869	0.226773681836	0.0285493546299	0.164561408732	0.0569489850643	0.443670516607
ò	0.000706777548137	0.0117303173444	0.0298185610406	0.003001890623	0.194158997279	0.02966226821	0.160514969577	0.114853328355	0.455552838869
r	0.00100927651605	0.00626252244813	0.0227715370135	0.00142878120767	0.406479332426	0.0695385894033	0.191216323192	0.110633042785	0.19066070629
a	0.00108738650535	0.00503847414938	0.0107156293378	0.00147816173589	0.460495444142	0.184175863134	0.168508774397	0.091588947595	0.0769116287633
e	0.00157738316845	0.00394184138313	0.00651973344593	0.0013843782453	0.262792581381	0.213159854378	0.375749924799	0.085290315865	0.0495842095878
n	0.00215656772282	0.00352493712771	0.00936003448198	0.000920347081767	0.100364817127	0.110769484793	0.529632974933	0.0545526386217	0.188718103196
è	0.00144463144094	0.0029553428759	0.00920058816066	0.000668164693922	0.037802545709	0.0464046915977	0.366743991644	0.253566746207	0.281213034399
p	0.00148617601365	0.00168978479197	0.00933283938689	0.000343165564641	0.0221588985697	0.0304455605326	0.267071663881	0.499602915402	0.1678690448
r	0.00148490137122	0.00130828859732	0.00798381979563	0.000241522021547	0.0158676818566	0.0239416775109	0.187188091294	0.571726305134	0.190258048267
ò	0.000733696490407	0.000870079865773	0.00357228659854	0.000147980173849	0.0158413429522	0.0122884831703	0.0704705337647	0.629988768378	0.266087016089
n	0.00178452883014	0.00130153662192	0.00751620219951	0.00024699805795	0.0176899009841	0.0116260943901	0.0759898112549	0.682868256126	0.200976738696
t	0.00190248947338	0.00107563174064	0.00819771573317	0.00022730557265	0.00802087909137	0.0072432307967	0.0723416104183	0.639465752042	0.261525646232
o	0.00069528135446	0.000463565780213	0.00291951624439	0.000124057744217	0.00295950579379	0.0032068695989	0.0277066001394	0.410571617347	0.551353215411
</S>	0.00043682317723	0.000382046390106	0.0015679521222	0.000130098872108	0.00190483389689	0.00278642479945	0.0171628850697	0.250919358674	0.724709607705
