 	le	buone	canzoni	si	scrivono	alla	notte	</S>
t	0.923312	0.07335688	0.003188937	4.214344e-05	5.67029e-06	2.980665e-06	4.497325e-06	8.697625e-05
a	0.885473666667	0.11110588	0.00323889533333	0.000131418413333	7.89783333333e-06	6.48113166667e-06	2.98659666667e-06	3.290673e-05
k	0.571095855556	0.20984396	0.188360208111	0.0108897808044	0.0129327674111	0.000661308210556	0.00122696456722	0.00498923205667
à	0.220719838519	0.48455632	0.252650762704	0.0147395802681	0.0176395958037	0.000901745303519	0.00172320952241	0.00706886401889
j	0.104630766173	0.790300773333	0.0896557509013	0.00534018175603	0.0062862983679	0.000327347571173	0.000664294194137	0.00279467397296
o	0.353378488724	0.585888991111	0.0530744869671	0.00399763558534	0.0021657768893	0.000278186093724	0.000231297018046	0.000985388957653
t	0.412014962908	0.22118603037	0.260690928989	0.0606302851951	0.0167002432964	0.0139142556979	0.00663113160602	0.00823222798588
r	0.188922454303	0.0858755434567	0.354068642996	0.133886095065	0.0302192144321	0.039446018566	0.0156683438687	0.151913375995
a	0.118654784768	0.0426879811522	0.399841880999	0.168729031688	0.0213867948107	0.0389087061887	0.0123539866229	0.197436491998
v	0.0492124915893	0.0255230370507	0.673559293666	0.140252610563	0.0131730216036	0.0187999353962	0.00468906754097	0.0747902973327
ù	0.0187090371964	0.0202814556836	0.843867764555	0.065406113521	0.00983365053453	0.0075223439654	0.00218824218032	0.0321910991109
d	0.0115321557321	0.0511734518945	0.876720588185	0.0359626811737	0.00592472351151	0.00258884615513	0.00122796806011	0.0148696663703
i	0.017959685244	0.0538873139648	0.587939929395	0.327298560391	0.0040231011705	0.00229958138504	0.000687689686703	0.00590457212343
a	0.0153000640813	0.0192899146549	0.224554443132	0.729426853464	0.0055428437235	0.00246054612835	0.000347231562234	0.00307840070781
i	0.00544779836043	0.00719590155163	0.0896645977107	0.801812617821	0.0884912279078	0.00475070104278	0.000338619520745	0.0022986469026
g	0.00232433545348	0.00305615751721	0.0375742492369	0.714085539274	0.199680742636	0.0267019003476	0.00443397984025	0.0121432356342
r	0.00253720648449	0.0013483331724	0.027927183079	0.468362713091	0.187442247545	0.0518583334492	0.0310655266134	0.229458511878
à	0.00288606882816	0.0103935513908	0.0294217610263	0.247033437697	0.314616082515	0.0414799944831	0.0517587422045	0.302410137293
f	0.00193651960939	0.0180996837969	0.0551945203421	0.260275812566	0.490208027505	0.0176245848277	0.0437695140682	0.112890962431
u	0.0022142298698	0.0108929622656	0.0541210474474	0.233681270855	0.430225009168	0.154293331609	0.0282749846894	0.0862966041437
t	0.0019029769566	0.0037540737552	0.0187475331491	0.129881223618	0.423293336389	0.272030777203	0.0404509082298	0.109938868048
t	0.000967836318867	0.00132635005173	0.00707903171637	0.095442541206	0.34121141213	0.298841592401	0.0536487027433	0.201482289349
e	0.000716953106289	0.00048750378391	0.00265997023879	0.077248080402	0.17661077071	0.430664864134	0.0323571242478	0.279254429783
a	0.000562978702096	0.00049333122797	0.0018036390796	0.039175430134	0.13278782357	0.599217954711	0.0373897980826	0.188569043261
t	0.000596056567365	0.000614330409323	0.00192194302653	0.0176396600447	0.08082014119	0.719662318237	0.0621231993609	0.116622247754
s	0.000809558855788	0.000364655936441	0.00130004500884	0.0169644000149	0.0463182803967	0.543064106079	0.0806569331203	0.310522082585
è	0.000931962285263	0.00328375411215	0.00273150233628	0.0162030333383	0.0457612934656	0.264286702026	0.254712977707	0.412089027528
n	0.00120188342842	0.00755288470405	0.00937952077876	0.0088497244461	0.0432722978219	0.189382234009	0.523621325902	0.216740409176
ì	0.00109683814281	0.00656455156802	0.0103739169263	0.00524088781537	0.0369060326073	0.13429144467	0.639740775301	0.165785869725
t	0.000523084047603	0.00321502185601	0.0048017556421	0.00228322560512	0.0249556575358	0.0868850482233	0.726417258434	0.150919056575
t	0.000291115749201	0.00139391068534	0.00286022854737	0.00146364986837	0.0188995991786	0.0680911160744	0.751941752811	0.155058785525
a	0.000286032983067	0.000530672628447	0.00175330261579	0.000966316956123	0.0161442777262	0.113164272025	0.501698250937	0.365456928508
</S>	0.000417797991533	0.000316016814224	0.000919235957895	0.000855341978061	0.0085711558631	0.181232136012	0.303070625468	0.504617464254
