 	il	vestito	della	sposa	vuole	bianco	</S>
o	0.7549575	0.2055240975	0.036835079	0.00252808147	7.82305e-05	3.880382e-05	3.79505e-05
à	0.422556516667	0.2066688625	0.368054893	0.00253673209	0.000103569933333	4.344224e-05	3.58052666667e-05
b	0.142843472222	0.0881617175	0.765485631	0.00273489563	0.000231765744444	0.000418283046667	0.000124275355556
b	0.0507921974073	0.0640792058333	0.870954210333	0.00595238521	0.000981065248148	0.00424050768222	0.00300061511852
i	0.0567848224691	0.158658768611	0.643769070111	0.129385111737	0.00236770841605	0.00512132012741	0.00391344403951
t	0.0590616141564	0.48817092287	0.27254062337	0.171731537246	0.00291159613868	0.0018560512758	0.00372782367984
o	0.0338762447188	0.516633307623	0.105440374457	0.336145345749	0.00256589871289	0.0010304397586	0.00430848455995
u	0.0238578249063	0.220151502541	0.0483004914857	0.695051781916	0.00935527957096	0.0006362090862	0.00264710485332
k	0.0100369983021	0.142262567514	0.0242639704952	0.784250260639	0.0263503265237	0.000556016862067	0.0122799782844
o	0.00543986943403	0.110669369171	0.00900567416507	0.828895753546	0.0263421155079	0.00173833928736	0.0179087627615
r	0.00296019647801	0.073327703057	0.00507484538836	0.764913251182	0.081041911836	0.00314615976245	0.0695357575872
a	0.002672108826	0.062161601019	0.00374040912945	0.726218417061	0.104659870612	0.00567554325415	0.0948718191957
s	0.00257244960867	0.0476024670063	0.00209613370982	0.69466813902	0.145730190204	0.00649715775138	0.100833173065
ì	0.00184485986956	0.0390982890021	0.00978749123661	0.391983779673	0.199668730068	0.176556132584	0.181060391022
u	0.00214866328985	0.0155072630007	0.0125287737455	0.205421326558	0.380561576689	0.232491270861	0.151340930341
t	0.00203955942995	0.0081586276669	0.0052469842485	0.132316082186	0.668721858896	0.0832762836203	0.10024077678
è	0.000821714293317	0.00404025005563	0.00247437108283	0.0470870997287	0.681293952965	0.0810523945401	0.183230258927
l	0.000433780581106	0.00230310751854	0.00289916369428	0.0178585389096	0.664681984322	0.145249131513	0.166574119642
i	0.000533760527035	0.00199036117285	0.00241947469809	0.0101102063032	0.543897994774	0.352010377171	0.0890376398807
à	0.000434660042345	0.00101219439095	0.0013310450327	0.00545401110107	0.262993331591	0.666345459057	0.0624293132936
s	0.000243133547448	0.00072239546365	0.00134544167757	0.00215771436702	0.12601991053	0.840860153019	0.0286513377645
p	0.000171968749149	0.000687091821217	0.000874261092523	0.00112183878901	0.06997960351	0.601932751006	0.325232479255
r	0.000145880149716	0.000779961940406	0.000365540564174	0.001130675263	0.03027923117	0.228820950335	0.738477826418
o	0.000214027049905	0.000905058313469	0.000202134021391	0.00128979475433	0.02061644039	0.091854283445	0.884918275473
</S>	0.000248053024953	0.000798590656734	0.000146168260696	0.00102397687717	0.021238970195	0.0547420917225	0.921802137736
