 	voglio	che	Maria	venga	domani	</S>
i	0.9775415	0.0097607505	0.0121362425	0.000233244	0.0001155717	0.0002127179
t	0.7710375	0.0447726168333	0.0724470475	0.066903278	0.0170237005667	0.0278158055667
è	0.684536166667	0.0655202056111	0.0976098491667	0.0925408593333	0.0226010628222	0.0371918161889
l	0.771405055556	0.10543140187	0.0681222163889	0.0347033557778	0.00771659024073	0.0126214987296
o	0.515867118519	0.41766846729	0.0473061221296	0.0119305779926	0.00295174574691	0.00427626810987
n	0.195527806173	0.643628155763	0.0955639907099	0.0529060160642	0.00434781091564	0.00802631223662
a	0.075966735391	0.718285718588	0.115215296903	0.0668992620214	0.00599839363855	0.0176345707455
r	0.0344016784637	0.720705906196	0.144135065634	0.0543954106738	0.00710796787952	0.0392540902485
t	0.0215835261546	0.439787402065	0.149043295211	0.0519568168913	0.0123804559598	0.32524849675
i	0.0155612087182	0.364590567355	0.0656360384037	0.0226626422971	0.0119928186533	0.519556498917
à	0.0097008662394	0.324127189118	0.150034679468	0.0564716374324	0.162241006218	0.297424410972
v	0.00458354241313	0.129196329706	0.197594893156	0.0734626124775	0.495569668739	0.0995927229907
v	0.00174453457104	0.0482707232353	0.108296164385	0.0420991374925	0.499713556246	0.29987558233
r	0.00161813495701	0.0237843877451	0.0476510881283	0.0255123824975	0.230022152082	0.671411527443
i	0.00255829498567	0.0371108292484	0.0240815293761	0.0280508641658	0.114184417361	0.794013842481
i	0.00257307499522	0.0363549464161	0.013163389792	0.239918888055	0.16094953912	0.547039980827
M	0.00317096499841	0.0187618521387	0.006360623264	0.493935296018	0.21084951304	0.266921360276
a	0.00374132166614	0.0215223507129	0.003833901088	0.392276998673	0.32508783768	0.253537120092
r	0.00286267388871	0.019025883571	0.00227788036267	0.299278899558	0.406503279227	0.270051040031
ì	0.00183170462957	0.00862483452367	0.00626452678756	0.263500133186	0.472893759742	0.246885013344
a	0.00512542820986	0.00957311817456	0.00805958559585	0.192193211062	0.438528253247	0.346520671115
</S>	0.00882131410493	0.0134987090873	0.00557030779793	0.218512605531	0.286642626623	0.466954835558
