 	puoi	non	parlare	di	questa	cosa	con	Anna	</S>
s	0.903426	0.0528999425	0.00157577285	0.0011503765	0.001247271	0.00062361095	0.00194943375	0.00051783665	0.03660921655
ò	0.961676333333	0.0222621091667	0.00068752685	0.000596702833333	0.000833821	0.00033395495	0.000752228416667	0.00020306235	0.0126538098833
z	0.922252444444	0.0630675363889	0.00611528295	0.00140399394444	0.00121315366667	0.00029678965	0.000496644138889	0.00030376015	0.00485016162777
i	0.588975681481	0.374191178796	0.02879092765	0.00385290131481	0.00117675288889	0.000378473883333	0.000492450046296	0.000317637436667	0.00182397175926
m	0.34383842716	0.437796559599	0.124201409217	0.0336622037716	0.010718715963	0.0164981479611	0.0144689253488	0.00562499953222	0.0131906434698
i	0.254981036387	0.2425563532	0.365172469739	0.0555631679239	0.014057155321	0.0223966326537	0.0206086784496	0.00744191351074	0.0172226281566
n	0.0881983494623	0.175906851067	0.585967489913	0.0875224559746	0.0175734684403	0.0148013942179	0.0144831294832	0.00348598483691	0.0120607563855
o	0.0324766947874	0.0743279503557	0.721512163304	0.114770618658	0.0189719928134	0.0122442247393	0.0123637731611	0.0021977636123	0.0111347954618
m	0.0182799332291	0.0363314834519	0.713908721101	0.162643339553	0.0248993342711	0.0118984682464	0.0100166210537	0.00251571987077	0.0195064084873
i	0.0135448952097	0.019361444484	0.6649605737	0.225578446518	0.027942424757	0.0120191127488	0.0098364370179	0.00273018262359	0.0240266161624
l	0.00494996920323	0.009743384828	0.577571191233	0.334690148839	0.035104554919	0.0107242275829	0.00805998900597	0.0015867935412	0.0175701853875
ì	0.0141687097344	0.00816971494267	0.520279063744	0.335808049613	0.0498842516397	0.0203107091943	0.0118959763353	0.00440368451373	0.0350802284625
s	0.0197984732448	0.00900597164756	0.438514687915	0.350712016538	0.0845480838799	0.0341697030648	0.0175298587784	0.0106232615046	0.0350983294875
i	0.0095848125816	0.00653401054919	0.228069562638	0.522253338846	0.154278694627	0.0388243343549	0.0182083195928	0.00936248350153	0.0128848441625
a	0.00330091669387	0.0033080245164	0.111888274213	0.499329446282	0.331918564876	0.029089244785	0.0128082931976	0.00326744783384	0.00508977905417
t	0.00130039856462	0.00140955360547	0.0402367314043	0.356891815427	0.543067521625	0.0386852149283	0.0113766177325	0.00160440294461	0.00542737301806
ù	0.00174863485487	0.000997922301823	0.0161733271348	0.200857005142	0.644220840542	0.0904946383094	0.0141856392442	0.00213664098154	0.0291850543394
t	0.00413825161829	0.00116772743394	0.0083249657116	0.106389835047	0.669248613514	0.15020821277	0.0207964130814	0.00561029032718	0.0341155824465
t	0.0047598172061	0.000734395044647	0.00613963857053	0.0726930450157	0.474282204505	0.224687404257	0.0368039710271	0.0442900301091	0.135609691816
o	0.00263163443203	0.000387463914882	0.00485945619018	0.0416102483386	0.202444868168	0.439472468086	0.0825856903424	0.0536958980364	0.172312707272
p	0.00110863050734	0.000343074638294	0.00350203873006	0.0369568494462	0.140269089389	0.606505156029	0.107911263447	0.0238008206788	0.079603312424
r	0.00062173943578	0.000518896546098	0.00907091291002	0.0566411498154	0.134849696463	0.441684718676	0.103997121149	0.0224832402263	0.230132704141
à	0.000877972078593	0.0014531068487	0.0107263976367	0.0531018799385	0.076271098821	0.381496906225	0.174633040383	0.0352868800754	0.266152934714
m	0.0144931406929	0.00166011261623	0.0045732958789	0.0191546366462	0.0406589662737	0.565230968742	0.177104946794	0.0826947600251	0.0944292915713
m	0.0187087175643	0.000783176838743	0.00201250095963	0.00713105054873	0.0231357487579	0.605583322914	0.0951471489313	0.107614220008	0.13988437719
a	0.00656511042143	0.000502114912914	0.00113592265321	0.00384148184958	0.010358029586	0.441613774305	0.27233861631	0.0688022066693	0.19484312573
m	0.00305946404048	0.000519618304305	0.0013694608844	0.00298168061653	0.004681019862	0.301351924768	0.410130205437	0.102004902223	0.17390204191
e	0.00189177648016	0.000429226768102	0.0014204652948	0.00163087287218	0.00188940898733	0.204908174923	0.430618735146	0.131064034074	0.226147347303
t	0.000764945960053	0.000306581489367	0.00104569409827	0.000971306290727	0.000741663362443	0.093064191641	0.429213911715	0.108317744691	0.365573782434
i	0.000392128686684	0.000265374396456	0.00097528536609	0.000699277096909	0.000344701054148	0.0480928972137	0.338289303905	0.126904581564	0.484036260811
n	0.000583234262228	0.000368513798819	0.00180923845536	0.000974398032303	0.000247870284716	0.0300793657379	0.277050767968	0.186848527188	0.502038086937
A	0.00349612475408	0.00038951293294	0.00191262115179	0.000913766044101	0.000231320028239	0.023264955246	0.202397922656	0.380293509063	0.387100695646
n	0.00499350158469	0.00037101231098	0.0010258940506	0.000415973048034	0.000143929609413	0.0125611584153	0.129766574219	0.669259503021	0.181462758549
n	0.00335214386156	0.00024372754366	0.000561099683533	0.000246020349345	0.000111453136471	0.00884725947177	0.0584995914063	0.77447483434	0.153663779516
a	0.00183721340385	0.000145033287887	0.000347640227844	0.000185964449782	8.9977612157e-05	0.00756119649059	0.0373548971354	0.505589178113	0.446888926505
</S>	0.000923064876925	0.000164962143943	0.000363416113922	0.000221321224891	8.65102560785e-05	0.0050372132453	0.0367847985677	0.276813939056	0.679604963253
