 	guardando	le	nuvole	capisco	che	piove	</S>
k	0.5195569	0.0212224215	0.406775685	0.04366112265	0.0067862288	0.00038525715	0.0016124015
a	0.354212566667	0.182086107167	0.409157495	0.0453816108833	0.00721970293333	0.00039403415	0.00154881183
n	0.304999122222	0.460842702389	0.184074765	0.0290888736278	0.0103809276444	0.00330399481667	0.00730974860667
o	0.158548307407	0.687181567463	0.105712215	0.0230997745426	0.0116511425481	0.00441686193889	0.00938996753556
n	0.112149102469	0.750005855821	0.0811886983333	0.0255471081809	0.0196783141827	0.00212980431296	0.00930077384519
ò	0.191839034156	0.559421618607	0.164348899444	0.0286649693936	0.0271032380609	0.00933799143765	0.0192840912817
n	0.293661344719	0.325890539536	0.321107633148	0.0153279031312	0.0148476760203	0.0124496804792	0.0167151520939
t	0.197107491573	0.168570653179	0.489741211049	0.0251481810437	0.0106908220068	0.0836762768264	0.0250652390313
a	0.138772207191	0.256850357726	0.416958737016	0.0415986603479	0.0116200340023	0.106253083942	0.0279469490104
t	0.121274232397	0.377880452575	0.365464245672	0.060482120116	0.0130537046674	0.035820286314	0.0260248856701
a	0.0565320074657	0.391067817525	0.417944081891	0.0754526067053	0.0142931682225	0.0150480387713	0.0296622952234
s	0.0340676724886	0.348375939175	0.44999536063	0.0889946355684	0.0198917227408	0.00859887292377	0.0500756317411
ì	0.0137271608295	0.165341579725	0.655631786877	0.0725584085228	0.0195350142469	0.0108990743079	0.0623066105804
n	0.00597249694317	0.0634636932417	0.843128595626	0.0353901661743	0.0097103580823	0.0115780547693	0.0307563628601
n	0.00295975831439	0.0296300244139	0.665038865209	0.0256026220581	0.0103144660274	0.202700114923	0.0637538802867
e	0.00296667543813	0.0336983348046	0.332638621736	0.266535274019	0.0211366220091	0.265931704641	0.0770927200956
f	0.00285841447938	0.0354652249349	0.257961540579	0.531245424673	0.0312551406697	0.0901213112137	0.0510927666985
a	0.00141100215979	0.0175707883116	0.19610374686	0.671122474891	0.0286334135566	0.0370535470712	0.0481046222328
n	0.000907876386597	0.0109553761039	0.0855522822867	0.771649158297	0.0432486045189	0.0191632756904	0.0685231407443
o	0.000858813128866	0.00774982536797	0.0451655074289	0.752550052766	0.0638471348396	0.0342126518968	0.0956160135814
ò	0.000991057042955	0.00578051512266	0.0198949824763	0.560266350922	0.29842727828	0.0532882506323	0.0613518478605
k	0.000840501680985	0.00311042170755	0.0203999941588	0.347114116974	0.451177426093	0.153715950211	0.0236418059535
a	0.000907183893662	0.00282941723585	0.0173455683863	0.250745138991	0.331614808698	0.35274865007	0.0438092486512
v	0.00125335129789	0.00402798907862	0.0101402264621	0.149392179664	0.357566602899	0.307200083357	0.170419416217
r	0.00106251043263	0.00382408302621	0.00754675148737	0.0857088232213	0.2822818343	0.354761894452	0.264814138739
è	0.000543090810877	0.00181964134207	0.00330867982912	0.0334149277404	0.165991911433	0.575823298151	0.219098712913
c	0.000331977270292	0.00087842478069	0.00259890994304	0.0137885959135	0.139947770478	0.723372099384	0.119082307638
h	0.000249672423431	0.000474287593563	0.00189900264768	0.00782353197117	0.0726058234927	0.829099699795	0.0878478392127
i	0.000384182474477	0.000470215864521	0.00111882788256	0.00640672399039	0.0503211744976	0.552424633265	0.388873946404
</S>	0.000493843237238	0.00056678993226	0.00092160044128	0.00522222699519	0.0451422872488	0.284178416632	0.663474473202
