 	voleva	un	bar	con	un	forno	che	fa	buoni	rustici	</S>
ì	0.976702	0.0222779	0.0005235171	4.297285e-05	7.09329e-05	2.5167885e-05	1.6195535e-05	1.914157e-05	2.7900041e-05	1.333746e-05	0.00028090965
t	0.977229333333	0.0196242	0.00237180936667	0.000158411683333	0.000153881633333	5.47542283333e-05	1.8643165e-05	3.572109e-05	3.61647803333e-05	2.30441866667e-05	0.00029400075
e	0.895861111111	0.0909817666667	0.0113044664556	0.000435504561111	0.000863725544444	0.000100875542778	4.0603075e-05	0.000234802696667	2.41739601111e-05	2.17226922222e-05	0.000131297413333
l	0.591078037037	0.206165255556	0.109292822152	0.0280326818537	0.0255805185148	0.0149152321809	0.006882728025	0.00676789056556	0.00276055092004	0.000920446960741	0.00760392910111
a	0.261627679012	0.388055751852	0.190095274051	0.0510835272846	0.0466095061716	0.0202620573936	0.0134052760083	0.0136309301885	0.00386603797335	0.00125868632025	0.0101054928337
è	0.106879366337	0.491208583951	0.28840009135	0.0426309757615	0.0347531020572	0.0112578657979	0.0088139653361	0.0100158033962	0.00153835532445	0.00105282277342	0.00344931941123
n	0.0390347854457	0.569567861317	0.30961903045	0.0413111252538	0.0221430006857	0.00822052526597	0.00305509144537	0.0042454724654	0.000580739274817	0.00098521959114	0.00123736483708
a	0.0146036698152	0.473812853772	0.176561176817	0.220500241751	0.102552700229	0.00354002175532	0.00314404348179	0.00421886215513	0.000234442758272	0.00039653103038	0.000435609345693
b	0.0057984679384	0.200060051257	0.191981558939	0.355567080584	0.202518566743	0.0156101839184	0.0115197311606	0.010905847385	0.00104886808609	0.00119546951013	0.0037939044819
a	0.00278914754613	0.0935736837523	0.17604855298	0.403379693528	0.265664855581	0.0206746813061	0.0167996770535	0.012905265795	0.00136848236203	0.00152961450338	0.0052661148273
r	0.00132223074871	0.0426519279174	0.0803860509933	0.436839231176	0.34751395186	0.043522847102	0.0228973923512	0.014168905265	0.00187416378734	0.00236219950113	0.00646151827577
m	0.000869057916237	0.0266908426391	0.0505742503311	0.371757743725	0.308663317287	0.0650923157007	0.0468147974504	0.018212801755	0.00633338792911	0.00438787983371	0.100604206092
è	0.00126231363875	0.0248708808797	0.027199736777	0.475991581242	0.224859105762	0.0429236052336	0.0428206424835	0.0146973239183	0.00969796264304	0.0053582632779	0.130318935364
n	0.00158024121292	0.0231720602932	0.019597832259	0.478657193747	0.351443368587	0.0380757684112	0.0174218341612	0.0128783646394	0.00677140221435	0.00412698509263	0.0462752331213
a	0.000772930404307	0.0116349800977	0.0189849974197	0.329627731249	0.454422789529	0.0865866894704	0.0541929880537	0.0230087882131	0.00270570973812	0.00195517003088	0.0161074357071
f	0.000482073468102	0.00513482003257	0.00986923247323	0.216326777083	0.44599959651	0.156495229823	0.108923329351	0.0351640627377	0.00799369757937	0.00330175434363	0.0103094152357
ù	0.000884541156034	0.00449251001086	0.00395163482441	0.199476125694	0.401211865503	0.226139076608	0.086557043117	0.0312483542459	0.0143331325265	0.00408341144788	0.0276219717452
r	0.000897421385345	0.00405793333695	0.0034618422748	0.189233475231	0.290360955168	0.371224025536	0.0577724477057	0.0388833847486	0.0114510808422	0.00294084714929	0.0297160605817
n	0.000417718561782	0.00195173744565	0.00352179075827	0.097614525077	0.179096818389	0.498223008512	0.0463196825686	0.0400564615829	0.0434946302807	0.00834104904976	0.0809622235272
o	0.000167008053927	0.00079047914855	0.00180264925276	0.0541073750257	0.0814534061297	0.440501002837	0.189679260856	0.071286353861	0.0525545367602	0.00955989634992	0.0980980911757
n	7.9073151309e-05	0.00036777038285	0.000865134084253	0.0253597350086	0.0482820687099	0.428113334279	0.331697420285	0.0928828846203	0.0254721055867	0.00437407544997	0.0425069803919
a	4.7180687103e-05	0.00019630446095	0.000441208694751	0.0127692716695	0.0313917229033	0.370510778093	0.455874140095	0.0827720615401	0.0167532385289	0.00237280481666	0.0268719601306
k	0.000103182499034	0.00034924515365	0.000307788564917	0.00706476388983	0.0170502009678	0.205720259364	0.610170713365	0.106564353847	0.0273687161763	0.00326283793889	0.0220385200435
à	0.000666469166345	0.00110286471788	0.000322856521639	0.00857511129661	0.0124162603226	0.239895419788	0.453227237788	0.159033451282	0.0680069387254	0.00498949931296	0.0517640066812
n	0.000853800055448	0.00135334190596	0.00058615217388	0.0084962004322	0.0101942167742	0.261837806596	0.306867079263	0.274107483761	0.0773509462418	0.00514348643765	0.0532093355604
i	0.000372902868483	0.000740744101987	0.000630134724627	0.0041402134774	0.0064593155914	0.146153068865	0.299204693088	0.45923982792	0.0555385820806	0.00522747214588	0.0222930451868
k	0.000555403472828	0.00136735116733	0.000603318908209	0.00330605115913	0.00459900519713	0.056819952955	0.247305564363	0.475353609307	0.16571682736	0.00998941404863	0.0343835150623
a	0.000618739924276	0.00158914652244	0.000646077969403	0.00335132038638	0.00375671839904	0.023527270985	0.241273854788	0.383859869769	0.23786860912	0.0118123013495	0.0916960716874
l	0.000287744741425	0.00080637630748	0.000534832656468	0.00256519679546	0.00221594946635	0.0120118736617	0.200784284929	0.322762623256	0.32107620304	0.0108844637832	0.126070357229
ò	0.000403573580475	0.00073906476916	0.000448628552156	0.00210139893182	0.00149986982212	0.0073733445539	0.0976383483097	0.208874207752	0.55631206768	0.0121481212611	0.11246125241
r	0.000444126526825	0.00068134758972	0.000494243184052	0.00179423964394	0.00110809660737	0.00612986818463	0.0433310361032	0.179920069251	0.663588355893	0.0300921404204	0.0724163608033
ù	0.000263152175608	0.000534312196573	0.000457489928017	0.00118075188131	0.000795577169123	0.00407232139488	0.0235075903677	0.137773423084	0.682850118631	0.0374494134735	0.111115930268
s	0.000189916725203	0.000466851732191	0.000414565842672	0.000763071960437	0.000546951356374	0.00200590913163	0.0114456417892	0.0831106743613	0.728002372877	0.0479973044912	0.125056943423
t	0.000140652841734	0.000353451977397	0.000403896247557	0.000583968120146	0.000480277285458	0.00304994637721	0.00923965726307	0.0640626581204	0.727260457626	0.0535181014971	0.140907281141
