 	pure	che	ti	vedo	una	volta	non	ti	dimentico	mai	</S>
p	0.9794625	0.0179712055	5.1586e-05	1.4708505e-05	0.0012945494	9.52875e-06	0.000136683135	4.777497e-06	1.4507005e-05	0.000291344025	0.00074832735
ù	0.961899833333	0.0324773721667	5.6679e-05	1.68065383333e-05	0.0048283694	7.07708666667e-06	5.13255016667e-05	3.90447033333e-06	5.80660166667e-06	0.000114857258333	0.000537756016667
r	0.710574611111	0.279465124056	0.0004505243	0.000466298379444	0.0073912798	0.000168763065556	0.000210074200556	3.92311344444e-06	5.79007722222e-06	0.000630556986111	0.000633080338889
u	0.351229903704	0.633176708019	0.000941764766667	0.00530596612648	0.00548194326667	0.00185908502185	0.000795147400185	1.00814578148e-05	1.19319057407e-05	0.00080633959537	0.000381207445296
k	0.151243001235	0.761346902673	0.0202022149222	0.0350117887088	0.0171424077556	0.00365787834062	0.00243194246673	0.00151599768594	0.000544368235247	0.00109730713179	0.00580615348077
a	0.058898173745	0.756342634224	0.0425229716407	0.0858227295696	0.0234289025852	0.00952713278021	0.00949113748891	0.00247025589531	0.00114215941175	0.0025892557106	0.00776471249359
s	0.0216791412483	0.696227544741	0.0700085572136	0.121999909857	0.0344599341951	0.0146283442601	0.014350879163	0.0039399419651	0.00187208980392	0.00358603190353	0.0172476988312
e	0.00842186208277	0.48143318158	0.172614852405	0.200888636619	0.0430255447317	0.0339099480867	0.021171059721	0.0054260473217	0.00393845660131	0.00769327396784	0.0214771629437
t	0.00356222902759	0.25812839386	0.312573617468	0.284335212206	0.0347153482439	0.0449100826956	0.021421299907	0.00685248244057	0.0050177688671	0.00909937132261	0.0193842176479
o	0.0018442890092	0.141403097953	0.337045205823	0.345268737402	0.033893182748	0.0601969275652	0.021812979969	0.00829458414686	0.00852751628903	0.0195243037742	0.0221891058826
r	0.00277690566973	0.0936429993177	0.299244401941	0.333725912467	0.0655935942493	0.100695309188	0.0250601266563	0.00979678471562	0.0128210054297	0.0274658012581	0.0291770352942
ò	0.00353242188991	0.0998263331059	0.19967098398	0.184978917489	0.333193198083	0.0797527297293	0.0156310455521	0.00795283990521	0.00898718814323	0.017914097086	0.0485600450981
m	0.00719062729664	0.105958111035	0.0698958879933	0.063918729163	0.654711066028	0.0317653032431	0.00909378518403	0.00273705500174	0.00315153958108	0.0122188756953	0.0393589650327
ì	0.00802775676555	0.075935830345	0.0263723919978	0.0237122063877	0.796621355343	0.0176818344144	0.00879649506134	0.00109126603391	0.00119837639369	0.0100398518984	0.0305227050109
a	0.00293453858852	0.0286378464483	0.0111166933326	0.0114643287959	0.686284118448	0.212963244805	0.0108290983538	0.0016245530113	0.000798914797897	0.00625682929947	0.0270898750036
f	0.00173096819617	0.0124652218161	0.0075506344442	0.029456082932	0.413921372816	0.396151748268	0.0147523661179	0.0615555976704	0.020018888266	0.00602040843316	0.0363766650012
o	0.00118128799539	0.00681906860537	0.0047638214814	0.0365923943107	0.222020890939	0.439799916089	0.0888726553726	0.113682399223	0.0305952960887	0.0145741028111	0.0410980850004
r	0.00065906759513	0.00582428753512	0.00315122716047	0.0228739647702	0.109786930313	0.35537257203	0.114887885124	0.135014666408	0.0590992986962	0.028184700937	0.165145458333
à	0.00060986453171	0.00736687584504	0.00220382098682	0.0145542542567	0.266711510104	0.14633302401	0.0703462950413	0.109315535469	0.0644898618987	0.062083466979	0.255985486111
e	0.0014102838439	0.00698013861501	0.00128922559561	0.0064299874189	0.310061470035	0.130131908003	0.130728765014	0.13244815849	0.0604110496329	0.0677081223263	0.152400762037
n	0.00168581194797	0.005760396205	0.00136659519854	0.00463972247297	0.114763603345	0.124373369334	0.131025555005	0.26708905283	0.107196349878	0.0420348741088	0.200064520679
s	0.00070237821599	0.00285234940167	0.00237813506618	0.00682883082432	0.0404190444483	0.0518178231113	0.0491775716683	0.235199684277	0.133654783293	0.15791049137	0.319058840226
e	0.00025229040533	0.00114810213389	0.00240838002206	0.00661496494144	0.0141715058161	0.0231618510371	0.0222630772228	0.129036661426	0.140807594431	0.23625516379	0.423880280075
s	0.000163086901777	0.000879305711297	0.00130143500735	0.00299109631381	0.00520352627203	0.0094986003457	0.0149613257409	0.146284653809	0.166500198144	0.143859354597	0.508357426692
c	0.000130194367259	0.000826893237099	0.00227440500245	0.0061159521046	0.00271188542401	0.0123415401152	0.014959575247	0.14225545127	0.147638999381	0.167768751532	0.502976475564
e	8.8206855753e-05	0.000804479079033	0.00247947100082	0.00682110370153	0.00163611114134	0.0120720167051	0.0123319150823	0.0812305837567	0.108324933127	0.207319583844	0.566891491855
r	0.000597884951918	0.00218195302634	0.00185005633361	0.00394317756718	0.00137040971378	0.00535412223503	0.00599099836077	0.0506127612522	0.279469644376	0.142956794615	0.505671830618
r	0.000741258917306	0.00238945834211	0.0023712921112	0.00477536252239	0.00130762757126	0.00593800407834	0.00581490278692	0.0452745537507	0.315433914792	0.218309531538	0.397643943539
è	0.000416448572435	0.00512234344737	0.00184957003707	0.0039013608408	0.00302315019042	0.00516988635945	0.00918236759564	0.0319484442502	0.134222771597	0.434281510513	0.370882314513
o	0.00136868452415	0.0109702144825	0.000952917679023	0.00214032694693	0.00453469006347	0.00259461378648	0.00825217253188	0.0112682077501	0.069628657199	0.525744503504	0.362545104838
m	0.00216111817472	0.0117920514942	0.000950633559674	0.00192338898231	0.00378501002116	0.00179136626216	0.00368897151063	0.00744852258337	0.115828185733	0.384347167835	0.466283701613
à	0.00143250372491	0.00771613049807	0.000642998235558	0.00120498397744	0.00332289000705	0.00080945123072	0.00151307250354	0.00578354137779	0.117057933578	0.413573055945	0.446943233871
i	0.00067323557497	0.00361014716602	0.000343479127519	0.000547702975813	0.00209071266902	0.00039827022024	0.000663193834513	0.0021136486426	0.0436675161927	0.408130451982	0.53776141129
</S>	0.000517272787485	0.00229007908301	0.00036496256376	0.000488682487906	0.00123459033451	0.00038833861012	0.000511174417257	0.0013320558213	0.0283807580963	0.251100375991	0.713391705645
