 	le	canzone	si	scrivono	alla	notte	</S>
a	0.9575085	0.0357129	0.00625046	8.668375e-05	4.057385e-05	3.09209e-05	0.00036989345
t	0.640864033333	0.331394566667	0.01428842	0.00812755291667	0.00079139355	0.0005917119	0.00394241611667
r	0.416636211111	0.509463522222	0.0264683066667	0.0187463176389	0.00995866451667	0.0116784839667	0.00704845537222
a	0.488927737037	0.433271174074	0.0300953022222	0.0148340658796	0.0136203748389	0.0148338471222	0.00441723945741
ù	0.325860599012	0.629579724691	0.0233610340741	0.00846281862653	0.00594624027963	0.00513701117407	0.00165228181914
d	0.114204653004	0.820829574897	0.051212011358	0.00860940954218	0.00211682842654	0.00230952339136	0.000717979939713
i	0.093874317668	0.568391958299	0.326959670453	0.00708675651406	0.00181465914218	0.00125074646379	0.000622026979904
a	0.0829482192227	0.213970352766	0.680320890151	0.017757638838	0.00295581971406	0.000642746821263	0.00140448765997
g	0.0295107697409	0.110361150922	0.73333463005	0.0987152796127	0.017551943238	0.00221611827375	0.00831039588666
r	0.0324598399136	0.0828472836407	0.46850864335	0.139902093204	0.038706247746	0.0304930060913	0.207083198629
à	0.0333425366379	0.0761963278802	0.292552981117	0.246392697735	0.0327600259153	0.0487560020304	0.269999432876
f	0.0128051088793	0.0798238426267	0.434590660372	0.335061565912	0.0135838886384	0.0300960406768	0.0940384609587
u	0.0093448762931	0.0566789908756	0.425110553457	0.328856188637	0.114252666213	0.0150791435589	0.0506772369862
t	0.0076725110977	0.0204945636252	0.223071517819	0.458337062879	0.206455888738	0.0280786711863	0.0558898789954
t	0.0035401093659	0.00879714787507	0.12319970594	0.391799054293	0.272714629579	0.0429688570621	0.156980959665
e	0.00239957912197	0.00381394062502	0.0832200686467	0.221819718098	0.417356543193	0.0284151790207	0.242975319888
t	0.00117988404066	0.00184394487501	0.0421028995489	0.265249239366	0.448536181064	0.0375745530069	0.203513439963
s	0.00149597301355	0.001364124625	0.023407243183	0.234559846455	0.316088727021	0.0640531843356	0.359031146654
e	0.00163522967118	0.000887158208333	0.015707211061	0.105660515485	0.30315924234	0.0545588281119	0.518392048885
n	0.000964435223727	0.00222977306944	0.00819361702033	0.0644443051617	0.505153747447	0.0658826760373	0.353131749628
ì	0.000768196741242	0.00619109435648	0.00541809567344	0.111607435054	0.430334715816	0.143010225346	0.302670649876
t	0.000591033913747	0.00813135145216	0.00419952855781	0.109972445018	0.219032705272	0.391513408449	0.266559849959
t	0.000450496604582	0.00622761381739	0.00369956618594	0.0511666816727	0.138835535091	0.55507113615	0.244548916653
a	0.000570584168194	0.00322707593913	0.00235923539531	0.0277942072242	0.22496814503	0.37442451205	0.366655972218
</S>	0.000871712084097	0.00167362996957	0.00204768769766	0.0148322236121	0.369876072515	0.228036956025	0.382661486109
