 	se	si	era	vestita	la	mia	figlia	l	avessi	portata	alla	chiesa	</S>
a	0.5614575	0.11523065	0.31450055	0.00360756	0.00077513645	0.0009948881	0.0022542008	1.16476e-05	2.311035e-05	3.329495e-05	2.2276e-05	0.000483343	0.00060581525
n	0.443389676667	0.29426655	0.22271655	0.00967908666667	0.00949218548333	0.00887948603333	0.00620755693333	0.000115231333333	0.00069949215	0.000987080316667	0.0001968838	0.000985758666667	0.00238430525
ì	0.151315928889	0.614892516667	0.185557156667	0.0122001188889	0.0121202024944	0.0111146740111	0.00605170271111	0.000144404314444	0.00108210505	0.00131503310556	0.0002526376	0.000943530852222	0.00300980441667
c	0.0765581362963	0.802208505556	0.092446958889	0.012890062963	0.0052819581648	0.0044471300037	0.00345523797037	5.03557248147e-05	0.000530222603333	0.00046820555852	9.15365333333e-05	0.000468310580741	0.00110320713889
h	0.0523594154321	0.800397835185	0.068672752963	0.0662158876543	0.00513478605493	0.00298901333457	0.00282196632346	5.16004249382e-05	0.000304670121111	0.000219874709507	5.04070777778e-05	0.000329666126914	0.000452282012963
a	0.021590635144	0.546583645062	0.252453417654	0.152935295885	0.015225478685	0.00443409444486	0.00578572244115	0.000115567908313	0.000227986867037	0.000139889103169	4.19266592593e-05	0.000183563308971	0.000282939970988
n	0.010120909048	0.261827581687	0.420036139218	0.233124098628	0.040685292895	0.0136888781483	0.0105651408137	0.00152916330277	0.00254674644901	0.00101570590106	0.00108396561975	0.000901945436324	0.00287415932366
d	0.00592377368267	0.167944027229	0.264264446406	0.261424032876	0.106894897632	0.0755291593828	0.0426956136046	0.0310122111009	0.004823395483	0.00371590530035	0.00574108853992	0.0167631284788	0.0132678897746
ì	0.00511061122756	0.110847175743	0.142549548802	0.385193344292	0.120150665877	0.0920213531276	0.0561541045349	0.0394589850336	0.00313686552767	0.00366018046678	0.00623621921331	0.0213973894929	0.0140830768915
s	0.00284384374252	0.0847252252477	0.318933849601	0.422300781431	0.066405121959	0.0395398010425	0.0354976015116	0.0132347383445	0.00107315260922	0.00123075990893	0.00208663633444	0.0073662231643	0.00476174359717
o	0.00145739024751	0.0387221650826	0.3355301332	0.29568659381	0.232294573986	0.0480376170142	0.0370805671705	0.00533387811483	0.00036315450974	0.00041852275631	0.000712525274813	0.00272446172143	0.00163820823239
n	0.00073378674917	0.0178375616942	0.1222649944	0.263872864603	0.453245857995	0.0865555056714	0.0414056890568	0.00627772937161	0.00242618807658	0.00069003931877	0.000829138024938	0.00152271124048	0.0023380821108
t	0.00049247691639	0.0166163705647	0.0852900981333	0.242085954868	0.394140285998	0.100388335224	0.0513370296856	0.0492935097905	0.00453923269219	0.00249106643959	0.00418346267498	0.0189444204135	0.0301979173703
a	0.00039333597213	0.0140166935216	0.0658516027111	0.193523984956	0.416654428666	0.113063945075	0.0562675765619	0.0660708032635	0.0029769038974	0.00268045547986	0.00505458089166	0.0250362434712	0.0384096591234
i	0.000286181657377	0.00553053184053	0.0230168905704	0.110197908319	0.465684809555	0.277217315025	0.061373658854	0.0294032077545	0.00108366563247	0.00108829082662	0.00209088229722	0.00923759582373	0.0137892377078
k	0.000263157552459	0.00281664794684	0.00831052652347	0.0463487494397	0.416110269852	0.432847438342	0.0610145529513	0.0157979759182	0.00162893654416	0.00135618594221	0.00167212609907	0.00511511327458	0.00671862056927
i	0.000246892184153	0.00177770198228	0.00328863730782	0.0236811764799	0.333407756617	0.503067146114	0.0937696176504	0.0240574253061	0.00185112084805	0.00158445398074	0.00187707203302	0.00466238775819	0.00672900685642
a	0.000281546728051	0.00107821999409	0.00116528790261	0.0099182854933	0.161383818872	0.608491382038	0.179283539217	0.025973075102	0.00107934561602	0.00104177366025	0.00139043734434	0.00338066258606	0.00553272895214
t	0.00024991290935	0.0011962466647	0.00054088630087	0.00523051849777	0.083574539624	0.676861127346	0.166192413072	0.030414225034	0.00984025520534	0.00641885488675	0.00518560578145	0.00852750752869	0.00576781298405
è	0.000157180969783	0.00451094888823	0.00093941210029	0.00812776283259	0.062762413208	0.713570709115	0.0891800043573	0.0282036193447	0.0279882184018	0.0114066516289	0.00622722692715	0.0134547691762	0.0334711709947
r	0.000460099989928	0.00731498629608	0.00171708403343	0.0091902109442	0.0449486710693	0.659355569705	0.174953301452	0.0123347874482	0.0260188261339	0.0077939138763	0.00236542130905	0.0131664897254	0.0403809903316
a	0.000589007329976	0.00468613976536	0.00135489774448	0.0047883679814	0.0275898170231	0.432582189902	0.418550433817	0.0681800658161	0.010066870378	0.00350065795877	0.00127163143635	0.0106710732418	0.0161691101105
m	0.000501500443325	0.00462142425512	0.000637101314827	0.00325186366047	0.0143241690077	0.224903063301	0.412711144606	0.145641355272	0.109841665126	0.0266413759863	0.0170115474788	0.0216721010806	0.0182413167035
u	0.000464386147775	0.00457472208504	0.000381455938276	0.00257554922016	0.00820455500257	0.1281652211	0.329725381535	0.271935785091	0.144736638375	0.0347006553288	0.0227239424929	0.0252733670269	0.0265376389012
t	0.000236245549258	0.00186658236168	0.000212759479425	0.00122978674005	0.00360970700086	0.0569621737	0.271453260512	0.38930259503	0.159906629458	0.0360282151096	0.0177529741643	0.020968889009	0.0404696796337
i	0.000159485683086	0.000987413453893	0.000159991059808	0.000795673246683	0.00201301600029	0.0288614979	0.181798220171	0.47886086501	0.176506143153	0.0396112383699	0.0170871380548	0.0214970963363	0.0516616932112
n	0.000174859227695	0.00103788281796	0.000174687253269	0.000843019748894	0.00141303233343	0.0152033293	0.14941097339	0.444622955003	0.250690647718	0.04541561279	0.0178301593516	0.0279101654454	0.0452722977371
ì	0.000189604075898	0.00482418427265	0.00089988575109	0.0022873699163	0.00188187411114	0.0160553664333	0.0769106244633	0.222281841668	0.410264215906	0.0709693042633	0.0167596464505	0.0638260218151	0.112850032579
c	0.000729777358633	0.0134852947575	0.00224491525036	0.0039035399721	0.00299505470371	0.0192875554778	0.0683583748211	0.107031703889	0.463291071969	0.0907223347544	0.0107505421502	0.0881996072717	0.129000377526
h	0.00105928378621	0.0133528215858	0.00282436175012	0.00427371332403	0.00369704490124	0.0184019184926	0.110073558274	0.0848232012963	0.356715657323	0.0903225782515	0.0101918273834	0.197530802424	0.106733159175
a	0.00066361726207	0.00537989186193	0.00196512591671	0.00289702010801	0.00252424730041	0.0130696021642	0.104154552758	0.108928800432	0.238898185774	0.17722799275	0.0259385557945	0.211600734141	0.106751319725
p	0.000327672954023	0.00211797862064	0.000857649972237	0.00124091836934	0.00111243743347	0.00488481605473	0.040654727586	0.134043600144	0.395334061925	0.234613997583	0.0384443185982	0.0870578447137	0.0593100399083
à	0.000136543518008	0.00205871287355	0.000526710657412	0.000830144456447	0.000585077477823	0.00204405368491	0.014173031862	0.0794193173813	0.553797020642	0.201471665861	0.0225208395327	0.0562618815712	0.0661753466361
r	0.000150283172669	0.00279461429118	0.000529898552471	0.000862337818816	0.000493966492608	0.00126617356164	0.007098039954	0.0410899897938	0.512951340214	0.256721221954	0.0250116798442	0.0875470938571	0.063483682212
o	0.000209303057556	0.00195646276373	0.000365614850824	0.000680993939605	0.000464180164203	0.000991903187213	0.00832629665133	0.0574861632646	0.303321513405	0.284816073985	0.0756039599481	0.210738697952	0.0550391940707
n	0.000155785885852	0.000947162921243	0.000181261616941	0.000397413313202	0.000302510388068	0.000601366062404	0.00672428621711	0.0593243544215	0.285423904468	0.274050357995	0.094287253316	0.213309465984	0.0642951980236
t	0.000101808861951	0.000826214973748	0.000229195205647	0.000583699104401	0.000493534129356	0.000678971687468	0.00333593273904	0.0842063514738	0.334281634823	0.226612119332	0.074843417772	0.130181055328	0.143626132675
a	9.84726539837e-05	0.000604255324583	0.000241016935216	0.0006144170348	0.000514079709785	0.000637848895823	0.00267657091301	0.105115150491	0.199072144941	0.212546373111	0.096913205924	0.139592685109	0.241373710892
s	7.31908179946e-05	0.000335530441528	0.000134783145072	0.000334605344933	0.000264490903262	0.000314398965274	0.001543666971	0.0646988168303	0.19094231498	0.306921457704	0.103558801975	0.119188195036	0.211689903631
i	7.84985393315e-05	0.000260231147176	0.000102968948357	0.000262258781644	0.000190273967754	0.000207283321758	0.001175035657	0.0459651056101	0.171321004993	0.313396819235	0.129142333992	0.127189698345	0.210708967877
n	9.19580464438e-05	0.000395476049059	0.000126406916119	0.000345298593881	0.000248260989251	0.000230385773919	0.001052298219	0.04139980187	0.130012234998	0.318871606412	0.165470777997	0.141797899448	0.199958389292
a	0.000112731548815	0.000447319349686	0.00013265607204	0.000378492864627	0.00026933332975	0.000236014257973	0.000965135739667	0.0405077006233	0.114498944999	0.307309202137	0.178931259332	0.140057633149	0.216154196431
g	0.000137786516272	0.000686494116562	0.000245726124013	0.000603056621542	0.000408824109917	0.000296822085991	0.000957979579889	0.0399016002078	0.0806695149997	0.271558400712	0.205822419777	0.170008877716	0.228703065477
l	0.000189089838757	0.000909623372187	0.000405507041338	0.000910764873847	0.000590316036639	0.000415927028664	0.0024383441933	0.0578234667359	0.0813818383332	0.222231866904	0.155291939926	0.154906525905	0.322505355159
i	0.000187037179586	0.000558101790729	0.000301966580446	0.000662044624616	0.00040588327888	0.000316466142888	0.0029174747311	0.058442298912	0.0498936727777	0.123155855635	0.123831446642	0.153857075302	0.485471118386
s	0.000100997626529	0.000332407930243	0.000276326426815	0.000400643541539	0.000237481359627	0.000184508514296	0.00121211991037	0.028170176304	0.0364420509259	0.159613118545	0.160013815547	0.239890025101	0.373126706129
ì	8.7492908843e-05	0.00110422797675	0.000405795475605	0.000533969180513	0.000267769119876	0.000207639504765	0.00062200863679	0.015949716768	0.0334290169753	0.192352039515	0.120564905182	0.4134683417	0.221007235376
a	0.000203718002948	0.00153207465892	0.000770055158535	0.000783326060171	0.000391514373292	0.000296805168255	0.000523716212263	0.00765659358933	0.0159695489918	0.126026913172	0.115195268394	0.512246780567	0.218403745125
</S>	0.000314553001474	0.00117830532946	0.00109790257927	0.000904868030085	0.000481643686646	0.000351858584127	0.000648747606132	0.00713824179467	0.0087677394959	0.083017806586	0.158092134197	0.495808890284	0.242197372562
