 	la	casa	la	costruisce	il	mastro	</S>
o	0.626049	0.363027345	0.0048523	0.004834713	3.901625e-05	0.0002645655	0.00093311765
s	0.348831666667	0.612493781667	0.01427019	0.0201137143333	0.000163785816667	0.000657735166667	0.00346885098333
p	0.306639555556	0.612512927222	0.02522073	0.0290288381111	0.0137349969389	0.00144487172222	0.0114178203278
ì	0.244823618519	0.662307642407	0.0252910766667	0.0364063127037	0.0181427144796	0.00179345390741	0.0112351227759
t	0.160160306173	0.659122880802	0.130383492222	0.0375651042346	0.00618419832653	0.00235293130247	0.00423135959197
i	0.133363568724	0.370842860267	0.466227830741	0.0215574347449	0.00424127077551	0.00210737076749	0.00166006219732
o	0.0527568162413	0.141734486756	0.74408294358	0.0512627115816	0.00513817359184	0.0013067339225	0.00371814706577
f	0.0198585654138	0.0533018255853	0.82975364786	0.0717623705272	0.00763078119728	0.00155223464083	0.0161402356886
a	0.0082511818046	0.0207473585284	0.740796549287	0.178483590176	0.0175308270658	0.00688362821361	0.0273066452295
b	0.0043568172682	0.0128998395095	0.547371183096	0.307975196725	0.0245646090219	0.0143093427379	0.0885231484098
b	0.00512881575607	0.0130287465032	0.345814727699	0.244882732242	0.079369469674	0.065020114246	0.246755382803
r	0.00443103525202	0.00959323216773	0.1476835759	0.123442410747	0.0943328232247	0.0865856047487	0.533931127601
i	0.00217109508401	0.00451923405591	0.0914038586333	0.117591636916	0.176752274408	0.0427224249162	0.564839375867
k	0.00419319169467	0.0060704846853	0.112846952878	0.264025545639	0.262831091469	0.0237649983054	0.326267791956
è	0.00444215579822	0.0064515848951	0.0901521842927	0.491571515213	0.15125744049	0.0809841994351	0.175141197319
i	0.00189460716607	0.00304928229837	0.0391349314309	0.416968638404	0.367637223497	0.0950485498117	0.076266765773
o	0.00141335572202	0.00296719476612	0.0168348671436	0.148963479468	0.549109741166	0.230955333271	0.0497559219243
m	0.00223334524067	0.00407095158871	0.00982139571453	0.058160293156	0.446341247055	0.316957777757	0.162414873975
à	0.00211412424689	0.0030209958629	0.00618664723818	0.026061211052	0.302629243352	0.475564259252	0.184423271325
s	0.0015078105823	0.00370384728763	0.00492948774606	0.0179838503507	0.164075908784	0.688454419751	0.119344737108
c	0.00134266352743	0.00380509109588	0.00478209124869	0.0150608834502	0.118202836261	0.676671139917	0.180135245703
i	0.00066014017581	0.00153442269863	0.0020954500829	0.00760347181673	0.223014478754	0.499199913306	0.265891748568
a	0.00044715172527	0.000807415899543	0.000997151027633	0.00279143227224	0.262031859585	0.332596504435	0.400328249523
</S>	0.000308209862635	0.000610164949772	0.000666375513817	0.00164376263612	0.137979479793	0.372481252218	0.486310624761
