 	dove	aveva	per	stare	non	aveva	</S>
p	0.9523075	0.026014065	0.0119501	0.0002137745	0.0003373187	0.003711483	0.0054658465
u	0.7177205	0.263091355	0.0145751	0.0008195445	0.000552645366667	0.00133378978333	0.00190700875333
ì	0.4078685	0.561284118333	0.0269877333333	0.00112010716667	0.00101112845556	0.000947420044443	0.000780978504443
c	0.2655725	0.618381039444	0.100736644444	0.00365020805556	0.00183504948519	0.00914054001481	0.000683769834814
h	0.1874545	0.680155346481	0.111193901481	0.00481443601852	0.0019857198284	0.0123869033383	0.00200869694494
e	0.115894933333	0.506605848827	0.33121398716	0.0357867220062	0.00271021660947	0.0051622905461	0.00262573898165
n	0.0409851277777	0.175461269609	0.654783329053	0.0956825740021	0.00964660886982	0.0072526629487	0.0161882096606
a	0.0145639559259	0.0633419465363	0.592590776351	0.260934524667	0.0391659696233	0.0080899389829	0.0213127765535
s	0.00563935864197	0.0253490321788	0.441743592117	0.434445508222	0.0583732898744	0.0131949309943	0.0212541988512
t	0.00299154621399	0.0116012507263	0.348807530706	0.406378502741	0.0597776966248	0.0652526103314	0.10519083295
a	0.001641071738	0.00566817357543	0.228424676902	0.48008416758	0.0645353655416	0.0745628001105	0.14508407765
s	0.00649609691267	0.0150790211918	0.173162725634	0.53906905586	0.0550591885139	0.0891108633702	0.122023159217
ì	0.00835697563756	0.0178724870639	0.123620581878	0.308248435287	0.0313596791713	0.321572621123	0.188969053072
e	0.0133199685459	0.00897413235463	0.0636963672927	0.345655228429	0.0609787427238	0.338733520374	0.168641717691
n	0.0176562195153	0.0111607674515	0.0529068557642	0.493559076143	0.0786180475746	0.233940486791	0.11215793923
ì	0.0090878175051	0.00950696281717	0.0284848072547	0.301242413381	0.0342778135249	0.509942495597	0.107457279743
c	0.0079800535017	0.0241991946057	0.0177778577516	0.129979659127	0.0366023355083	0.723645165199	0.059815826581
h	0.0100440845006	0.0302583082019	0.0180446525839	0.0820520530423	0.0469031785028	0.681182721733	0.131515042194
e	0.0076530015002	0.0125780860673	0.0161458841946	0.0602253510141	0.116938726168	0.476015240578	0.310443347398
</S>	0.0065460607501	0.00811325303365	0.0174213420973	0.0654126255071	0.195822363084	0.313136620289	0.393547173699
