 	lo	sentii	ee	che	arrivava	</S>
t	0.985768	0.0094294985	0.0022215195	0.000220377	0.0004436475	0.001916828
o	0.814320333333	0.178580531833	0.00542256983333	0.000506818666667	0.000345251666667	0.000824519346667
n	0.432873344444	0.288383843944	0.0845341566111	0.0472620178889	0.117569377722	0.0293779077956
ì	0.152011234815	0.462470614648	0.118298452204	0.063396965963	0.158918422574	0.0449049025985
k	0.0958179649383	0.740636538216	0.0648804174013	0.0223006506543	0.0553303885247	0.0210342315328
u	0.116721321646	0.720340846072	0.128545672467	0.0087730722181	0.0185275063649	0.00709176034427
s	0.0806483472153	0.495821948691	0.331251557489	0.0638845107394	0.0140146279783	0.0143792392814
a	0.0299475957384	0.244260082897	0.606825852496	0.0870538369131	0.0126202366594	0.0192927030938
e	0.0118774242461	0.112422527632	0.762423950832	0.097233278971	0.00475034955313	0.0112926676979
e	0.00423201708203	0.049359642544	0.526597816944	0.410363426324	0.00234909318438	0.00709803256597
k	0.00175590869401	0.025698680848	0.207063372315	0.675190475441	0.0295334643948	0.0607582108553
a	0.001019753898	0.0221792602827	0.167832057438	0.640820491814	0.0516518214649	0.116496403618
è	0.00162063263267	0.0613030534276	0.141811352479	0.655639163938	0.0596810404883	0.0799442345393
s	0.00186217754422	0.0795267511425	0.0553042808263	0.726686387979	0.105880513496	0.0307398948464
t	0.000872537381407	0.0398613990475	0.0205377606088	0.50200588266	0.365036504499	0.0716863482821
a	0.000432525660469	0.0148875350158	0.0155343572029	0.278099380887	0.4071015015	0.283945116094
z	0.00031556745349	0.00711002167193	0.014310412401	0.299346793629	0.314297167167	0.364620038698
z	0.000400269384497	0.00374236389064	0.00801358080033	0.204459397876	0.325837389056	0.457546679566
e	0.000417103094832	0.00220780896355	0.00572848693344	0.0975486659587	0.183455296352	0.710642559855
</S>	0.000241201997416	0.00137168598177	0.00337805846672	0.0807969329794	0.121388398176	0.792823779927
