 	la	macchina	vuole	riparata	dal	meccanico	</S>
e	0.5166045	0.47210065	0.00941289	0.0007514095	4.989625e-05	0.0001370924	0.00094327413
m	0.229338433333	0.66246255	0.08148387	0.0170686125	0.00643189741667	0.00111261206667	0.00210180746333
à	0.0978067244443	0.76389485	0.103133823333	0.0224511705	0.00869770313889	0.00143420535556	0.00258134082111
k	0.0518542548148	0.89932595	0.036146591111	0.00817194316667	0.00304586820296	0.000487202851853	0.00096812244037
i	0.186367784938	0.748902316667	0.035459347037	0.0268709343889	0.00105782855765	0.000973417350618	0.00036844964679
n	0.222131928313	0.489679438889	0.179609482346	0.0864327781296	0.0107887855192	0.00234996245021	0.00900797154893
a	0.103112776104	0.31182047963	0.358527827449	0.186007926043	0.0147749751731	0.0091942274834	0.0165623238496
t	0.0566798020347	0.14895218321	0.55620360915	0.187125408681	0.020671238391	0.0131397224945	0.0172283746165
è	0.0201410513449	0.0953890844033	0.719120869717	0.104416602894	0.0263616461303	0.00782991416483	0.0267410248722
l	0.00705203978163	0.0823161614678	0.797936623239	0.0727935676313	0.0134128640434	0.00337570538828	0.0231131006241
i	0.00299956859388	0.0350949804893	0.598370774413	0.344099522544	0.00501413001447	0.00542780912943	0.00899321254137
s	0.00150905519796	0.0127906084964	0.410280824804	0.532317840848	0.0230079366715	0.00809956637648	0.0119940241805
t	0.00122627073265	0.00481064316547	0.340075474935	0.318278546949	0.0391447122238	0.221507152125	0.0749569413935
i	0.00121373824422	0.00210374905516	0.149088658312	0.41609011565	0.0259457707413	0.303563684042	0.101994113798
a	0.000784647081407	0.00162098235172	0.072991786104	0.733441705217	0.0238824902471	0.117112464681	0.050165901266
m	0.000793765027136	0.00188479078391	0.0423155620347	0.764295901739	0.0773647300824	0.083434758227	0.029910530422
m	0.000801062009045	0.00149635559464	0.0314843206782	0.55044830058	0.0982016100275	0.125849586076	0.191719010141
è	0.00175482133635	0.0183152305315	0.0151768335594	0.348467100193	0.220035903343	0.134196528692	0.262054036714
n	0.00293952044545	0.0257600235105	0.0385450711865	0.351257366731	0.345416301114	0.116053509564	0.120028745571
i	0.00228006814848	0.0107454681702	0.0459429903955	0.403548122244	0.251059100371	0.230775169855	0.055649481857
a	0.00103152904949	0.00391012539007	0.0161941734652	0.280778240748	0.397905033457	0.257912823285	0.0422682272857
t	0.000717614016497	0.00160951146336	0.00617846115507	0.117615346916	0.634449011152	0.177095374428	0.0623346090952
t	0.000857865005499	0.00065593892112	0.00302916705169	0.0588452156387	0.444713470384	0.352711458143	0.139186869698
o	0.0006373536685	0.000289846073707	0.00163650435056	0.0387845718796	0.209473956795	0.550807819381	0.198370289899
m	0.0003761898895	0.000342084357902	0.00109448011685	0.0267424239599	0.314420985598	0.49388060646	0.1631433633
e	0.000406649629833	0.000361382452634	0.000869934705617	0.0212045746533	0.315931261866	0.47996986882	0.181256054433
k	0.000586221209944	0.000572621484211	0.000905062901872	0.0170840582178	0.194174020622	0.60468662294	0.181991251478
k	0.000578612403315	0.000636505494737	0.00115623830062	0.0246582194059	0.154702773541	0.528175874313	0.290091983826
à	0.00165878680111	0.0132438368316	0.00264089010021	0.0263592464686	0.087900457847	0.506259291438	0.361937661275
n	0.00254767226704	0.0187955856105	0.00922651670007	0.0163560221562	0.190481919282	0.572178097146	0.190414187092
i	0.00154360842235	0.00768189263683	0.00947959800002	0.0105767540521	0.207980639761	0.644682699049	0.118054695697
k	0.000783365474117	0.00276574397894	0.00426276843334	0.00511102468403	0.091797046587	0.683217233016	0.212062898566
o	0.000510413824706	0.00111734679298	0.00252207461111	0.00282456122801	0.053293035529	0.594396744339	0.345335966189
</S>	0.000309442412353	0.00057653809649	0.00128035000556	0.001731920114	0.0287132977645	0.575946372169	0.391441983094
